character,dialog
PATRICE,And what did you say your J-O-B is?
RON STALLWORTH,"Kathleen Cleaver, I didn't?"
PATRICE,Are You A Pig?
RON STALLWORTH,You mean A Cop?
PATRICE,You A Cop?
RON STALLWORTH,"NO!!! I'm a Black Man who wants to get to know A Strong, Intelligent, Beautiful Sista."
RON STALLWORTH,This is Ron.
KEN,This is Ken. This is Ron? Your Voice sounds different over The Phone.
RON STALLWORTH,Allergies acting up again.
KEN,"...Yeah, I get that all the time."
KEN,"Well, just thought I'd say it was great having you swing by. The Brothers really took a liking to you."
RON STALLWORTH,I'm honored.
KEN,Why don't you come by Butch's this Saturday? Meet the rest of The Brotherhood.
SGT. TRAPP,"Looks like the thing all these Racist Groups want now, including the Klan, is to become Mainstream."
RON STALLWORTH,Really.
SGT. TRAPP,I've got a friend keeps up with these Groups. He says they're moving away from the Ole Violent Racist style. That's what Duke is peddling now.
RON STALLWORTH,Duke?
SGT. TRAPP,David Duke current Grand Wizard of The Klan but he's clearly got his Sights on Higher Office.
RON STALLWORTH,Political Office? How so?
SGT. TRAPP,"Yeah, I guess they're trying to move away from Selling Hate and moving toward Selling Grievance."
RON STALLWORTH,Keep going.
SGT. TRAPP,"Affirmative Action, Immigration, Crime, Tax Reform, Welfare Cheats. He said no one wants to be called a Bigot anymore. Archie Bunker made that too Un-Cool. The idea is in the guise of all these issues, everyday Americans can accept it, support it, until eventually, one day, you get somebody in The White House that embodies it."
RON STALLWORTH,America would never elect somebody like David Duke President of the United States of America?
SGT. TRAPP,"For a Black Man, you're pretty naive."
LOUISE,"Ron! So nice to meet you. I'm Louise, Butch's Wife."
CHUCK,Great to meet you.
LOUISE,"The Boys are right inside. Can I get you something to drink? Iced Tea, Fresh-Squeezed Lemonade?"
BUTCH,How 'bout a Beer?
CHUCK,Heya Butch. Beer is great.
KEN,"Hey! Everybody, Ron. Ron, your Soon- To-Be Brothers."
BUTCH,"I'm tellin' ya, A War's A Coming. And if we're not Ready... and Trained... ...and Willing to Fight and Die for The Stars and Bars that'll be the End of the Purified White Race as We know it."
KEN,The End of Civilization.
DUANE,Damn Right...
BUTCH,Not gonna happen as long we can draw a breath.
LOUISE,Sorry to interrupt. I have some Shrimp Cocktail to munch on.
BUTCH,Thanks Honey.
BUTCH,"Brothers, it's time we go on the Offensive. I ain't willin' to sit back and let The Jewish Media kick us to The Shitter. We need to make some Noise."
BUTCH,Make 'em remember who We Are and What We Stand For.
LOUISE,"I read in The Gazette some Nigger named Carmichael held a Rally and there's some College Nigger Girl Patrice Dumas with the ""Baboon Student Union"" attacking  Our Police. This Black Bitch is Dangerous. Reminds me of that Commie Angela Davis. We need to shut her mouth."
LOUISE,"Here, I clipped the Article."
BUTCH,That'll be all. Love you Sweetie.
LOUISE,One of these days you're going to need me to do something for you. Wait and See.
KEN,"How 'bout We focus on our Bread and Butter. The Next Cross Burning. Which, Chuck, you'll be lucky enough to participate in if your Membership Card comes soon enough..."
CHUCK,...That'd be a tremendous Honor. Where?
KEN,The Highest Hills get the most Eyes.
BUTCH,"Hey Ron, I gotta show you something."
BUTCH,Looka here.
CHUCK,Wow. This is really... something.
BUTCH,Here's my favorite. Twelve Gauge.
BUTCH,I call this...The Jew Killer.
CHUCK,That's a Remington Model 1900.
BUTCH,Indeed it is.
KEN,Almost done in here? We still have some items on The Agenda...
BUTCH,...Not just yet. Gotta make sure there's no Jew in him.
KEN,"Come on Man, this is just Straight-Up Offensive. We're talking about someone who's gonna be our Brother in a couple months. Is there a Star of David around his Neck? Does CHUCK got a YA-MA-KA on his HEAD for Pete's sake?"
BUTCH,"Just Protocol. My House, My Rules. "
BUTCH,This way.
CHUCK,Where...uh...where ya takin' me? I told you already I'm not thrilled with you callin' me a Jew.
BUTCH,Tough Titty.
BUTCH,Take a seat.
KEN,"Butch it ain't necessary, Man. This is how you lose recruits!"
BUTCH,I'd like some privacy.
CHUCK,Is all this necessary?
CHUCK,A Lie Detector?
RON STALLWORTH,Shit.
KEN,"Open up, Butch! Enough is Enough!!!"
BUTCH,Lower your Arm right here.
CHUCK,I didn't sign up for this.
BUTCH,You don't know what you signed up for.
CHUCK,These things don't even work half the time! I'm no Goddamn Jew!!!
BUTCH,Siddown.
BUTCH,"Ask anybody, they'll say I'm a real Friendly Guy. Thing is, I'm only Friendly to my Friends, not JEW Friendly, Damn Sure not Nigger Friendly."
CHUCK,Butch. This is Nuts.
KEN,Let me in!
BUTCH,Let's warm up. What is the surname of your Biological Father?
CHUCK,Fuck this.
BUTCH,Let me see your Dick.
BUTCH,I hear you Jews do something Funny with ya Dicks. Some weird Jew Shit. Let me see if your Dick looks Funny.
CHUCK,You tryin' to suck my Jew Dick? Faggot.
BUTCH,Who you callin' a Faggot?
BUTCH,There's a Fuckin' Black Lawn Jockey on my Green Lawn!
BUTCH,Almost got 'im.
CHUCK,"Yeah, keep drivin' you Black Spearchucker!!! Piece a Shit Nigger!!!"
CHUCK,"Butch, you still want me to take your Lie Detector Test!!!"
KEN,Everybody go Home NOW!!! Get Outta
SGT. TRAPP,Lie Detector? Shots Fired? A Goddamn ClusterFuck!!! You Dickheads are putting me in a Tough Spot here. If Taggert heard about this...
RON STALLWORTH,"Is he gonna hear about it, Sarge?"
RON STALLWORTH,Think we dodged a Bullet there.
RON STALLWORTH,Y'know what I mean.
CHUCK,I didn't say it in there with the Sergeant but that Racist Peckerwood had a Gun in my Face and he was an Ass Hair away from pulling The Trigger.
RON STALLWORTH,And he didn't.
CHUCK,But he could have and then I woulda been Dead... for what? Stoppin' some Jerkoffs from playing Dress up?
RON STALLWORTH,It's Intel.
CHUCK,I'm not risking my Life to prevent some Rednecks from lighting a couple Sticks on Fire.
RON STALLWORTH,What's your problem?
CHUCK,I don't have a problem.
RON STALLWORTH,Why aren't you into this?
CHUCK,Why should I be into this.
RON STALLWORTH,"Because you're Jewish, My Brother."
CHUCK,Kiss my Jewish Ass.
RON STALLWORTH,"Yeah, that's what I thought."
CHUCK,What you trying to say?
RON STALLWORTH,Nothin'.
CHUCK,What?
RON STALLWORTH,"You're passing, Man."
CHUCK,What?
RON STALLWORTH,You're passing for a WASP!!!
CHUCK,What?
RON STALLWORTH,"White Anglo Saxon Protestant. Passing. It's what some Light-Skinned Black Folks do, they pass for White."
RON STALLWORTH,Doesn't that Bullshit they say Piss you off.
CHUCK,Of course it does.
RON STALLWORTH,Then why you acting like you ain't gotta' stake in this!
CHUCK,"That's my Damn Business! And if I choose to leave this case, I will!"
RON STALLWORTH,But you won't.
RON STALLWORTH,"I'm gonna get your Membership Card so you can go on this Cross Burning and get in deeper, right Chuck?"
RON STALLWORTH,"Right Chuck?! You still on board, right!"
CHUCK,"Yeah, yeah, I'm still on board... for Now!!!"
VOICE,Wake up White Man!!! The Negro wants your White Woman and your Job! The Jew wants your Money...
PLEASANT MAN,Hello and whom am I talking to?
RON STALLWORTH,"Good afternoon. My name is Ron Stallworth, calling from Colorado Springs. How are you today, Sir?"
PLEASANT MAN,Quite well. What can I do for you?
RON STALLWORTH,I'm calling because I desperately want to participate in my Chapter's Honorary Events but I can't until I receive my Membership Card.
PLEASANT MAN,"Of course, I can help you with that."
RON STALLWORTH,Thank you. Who am I speaking with?
PLEASANT MAN,This is David Duke.
RON STALLWORTH,I'm sorry... did you just say you're David Duke?
DAVID DUKE,That's me...
RON STALLWORTH,...Grand Wizard of The Ku Klux Klan? That David Duke?
DAVID DUKE,That Grand Wizard and National Director.
RON STALLWORTH,Really? National Director too?
DAVID DUKE,Really.
RON STALLWORTH,I'm honored to be speaking with you. I'm not afraid to say it...I consider you a True White American Hero.
DAVID DUKE,Are there any other kind?
DAVID DUKE,And I'm just happy to be talking to a True White American.
RON STALLWORTH,"Amen, Mr. Duke. Seems like there's less and less of us these days. Now about that Membership Card..."
DAVID DUKE,"...I understand the situation. We've been having some Administrative problems that have caused a backlog. ...Tell you what, Ron. I'll see to it personally that your Membership Card is processed and sent out today."
RON STALLWORTH,"Thank you, Mr. Duke. I can't express to you how much I appreciate this."
DAVID DUKE,The pleasure is all mine. I look forward to meeting you in person One Day and God Bless White America.
SGT. MORRIS,Watch where you're going. You could get hurt like that Hot Shot.
RON STALLWORTH,That Cop that pulled Kwame Ture over that night... was it Sgt. Morris?
CHUCK,How'd you know.
RON STALLWORTH,I can smell em' a Mile away now.
CHUCK,He's been a Bad Cop for a long time.
RON STALLWORTH,Yeah.
CHUCK,"Yup. Does that kinda' Shit all the time. Few years ago, he Shot and Killed a Black Kid... he said he had a Gun. The Kid wasn't the type. I think Morris planted one on him."
RON STALLWORTH,Why's he tolerated?
CHUCK,You wanna' be the Guy that Rats him out.
CHUCK,"We're a Family. We stick together. For Good or Bad. You ever get your Ass in a Jam, you'll appreciate The Blue Wall of Silence."
RON STALLWORTH,"Yeah, reminds me of another Group."
BUTCH,Bullseye.
KEN,"... and then you got what used to be a decent Bar, The Hide N Seek Room, turned into a Filthy Fag Bar overnight."
CHUCK,Fags everywhere these days.
KEN,"They're trying to Colonize. First they get their own Bars, then they want Equal Treatment... soon it'll be Marriage Licenses..."
CHUCK,...Forget Dem Fags... Some of these Guys Army-trained?
KEN,A lot of 'em are. Fort Carson...
CHUCK,I've not seen those Macs before.
KEN,Steve and Jerry.
CHUCK,"Yeah, who are they?"
KEN,That's classified.
CHUCK,Gezzus.
CHUCK,Get a load of that!!!
BUTCH,Helps with practicin' for Nigger Looters. Dem' Sum-bitches Run like Roaches when you Flip the switch in the Kitchen late at Night.
CHUCK,Damn good shooting.
BUTCH,I don't know how that Black Bastard got away the other day.
CHUCK,Let's hope we get another chance.
BUTCH,We will.
DUANE,"Hey, Ron! Take my Forty-Five Auto wanna see what you can do."
KLANSMEN,Good Shot!!! Shit! Got that Coon Dead in The Ass! Nice One!!!
DUANE,That's one deaaaaaad Jungle Bunny!!!
BUTCH,Where'd you learn to shoot like that?
CHUCK,"My Ole Man gave me a Toy Cap Gun when I was a Kid, been shooting ever since."
BUTCH,Wrong house.
PATRICE,Who was that?
RON STALLWORTH,Nobody.
CHUCK,"Hey, sorry had to work late. How you guys doing?"
BUTCH,You got a Twin.
CHUCK,What?
BUTCH,And he's a Nigger.
BUTCH,Looked in the Phone Book and went over what I thought was your place and found a Nig there.
CHUCK,My number's unlisted.
CHUCK,What address did you go to?
BUTCH,Over on... Bluestem.
CHUCK,I don't live on Bluestem. I live off 59th street...
BUTCH,So you don't know that Nigger?
CHUCK,"Oh, that's that Nigger I keep in the woodpile."
CHUCK,113 59th street. Come by sometime we'll have a beer.
BUTCH,And y'know what? That loud mouth Black Student Union bitch that's been in the paper complaining about the Police. She was there.
CHUCK,Hate that Fuckin' Cunt.
BUTCH,Like to close those Monkey Lips permanently.
CHUCK,"Yeah, after I get em' 'round da Head of my Dick."
CHUCK,Ron Stallworth Member in Good Standing Knights of the Ku Klux Klan
RON STALLWORTH,That's us the Stallworth twins.
CHUCK,"Yeah, funny, but you didn't have that Crazy Fuck Butch staring at you asking where you lived."
RON STALLWORTH,"I called to warn you, but you must have already taken off."
CHUCK,Are you seeing that Girl from The Black Student Union?
RON STALLWORTH,Patrice. Yeah.
CHUCK,Are you Fucking kidding me?
RON STALLWORTH,What's the problem?
CHUCK,You don't cross those lines. This is about an Investigation. Not a... Relationship.
RON STALLWORTH,"You're right, I'm messin' up. Hate to violate that Blue Wall of Silence."
CHUCK,"Well, Butch noticed her at your place. And they hate her guts."
RON STALLWORTH,Is she a Target?
CHUCK,I don't know. Maybe.
CHUCK,And don't let Chief know about Patrice! He won't like it either. Just how far do you plan to take this?
RON STALLWORTH,Far as I can. Far as Chief let's me.
RON STALLWORTH,We got Active Duty Soldiers from Fort Carson. Going to the CID with this.
RON STALLWORTH,Our Mystery Boys Steve and Jerry. Still don't know who they are.
RON STALLWORTH,We got Butch's Old Klan Crew.
RON STALLWORTH,And we got new Klan Ken.
CHUCK,He's a General without an Army. Butch's crew is stronger than him.
CHUCK,You've really been talking to David Duke?
RON STALLWORTH,Oh Hell yeah!!!
RON STALLWORTH,That's my Ace Boon Coon Running Partner! And now that you got that...
RON STALLWORTH,"...Ronny Boy. We are on a Roll, Baby!!!"
CHUCK,This Shits getting to me.
CHUCK,I've been working Undercover a long time. Nothing ever bothered me before... this does.
RON STALLWORTH,"Hey, Man, it gets me too. Bad."
CHUCK,"You know, when Butch had me in that room and I kept having to deny I was Jewish. It made me think."
CHUCK,I have been passing.
CHUCK,"See, my, Parents split up when I was a Kid and My mother kinda fell away from things. So I never thought much about being Jewish. I was always just another White Kid."
CHUCK,My Grandfather survived Buckenwald.
RON STALLWORTH,I'm sorry to hear.
CHUCK,He passed away a couple years ago.
CHUCK,And every time that fuckin' Butch made me deny I was Jewish... I thought of him.
CHUCK,Let's get these Muthafuckas.
RON STALLWORTH,Let's get these Muthafuckas.
RON STALLWORTH,Hello.
RON STALLWORTH,"HEY! Okay, Okay, I'll be right there."
RON STALLWORTH,Where'd you find them?
PATRICE,"I found this one on my Car. But they're all over The Neighborhood, too."
PATRICE,Do you think this is Real?
RON STALLWORTH,It's Real.
PATRICE,This is intimidation.
RON STALLWORTH,"Clearly, this is about the Black Student Union and you."
PATRICE,Me?
RON STALLWORTH,You've been outspoken about the incident with the Police when Kwame was here.
PATRICE,So the next time they'll have a Burning Cross out Front.
RON STALLWORTH,They're trying to get to you. Don't let them in. Like you said they want to intimidate make themselves feared. If you don't let 'em scare you. They got nothing. But keep your eyes open. Be Cool.
HAKIM,That's the problem we've been too Cool!
LEON,Way too Cool!
RON STALLWORTH,Maybe the both of you should call The Cops.
HAKIM,How we know this ain't some of the KKK's Honky-Pig-Partners passing out this Shit!
PATRICE,Leon and Hakim have Big Mouths.
RON STALLWORTH,They have the right to their opinion. Quiet as it's kept I kinda' agree with him.
DUANE,"Soak the Wood in Kerosene, we light a Cig on a pack of matches. Gives us time to Beat It before The Cross catches Fire. Safeguard against CSPD."
CHUCK,Must be quite a sight.
DUANE,The Best. You can see it for Miles. Freaks out The Jew Media and puts Niggers on their Nigger Toes.
CHUCK,A lot of these Guys in The Army?
DUANE,"Yeah, even got a few in Active Duty."
CHUCK,I'm a Military Guy myself.
CHUCK,Oh yeah? Know anything about C4?
DUANE,Enough to set it off.
CHUCK,"Honestly, I never messed with C4."
RON STALLWORTH,Send another one.
DUANE,"Damn, that's The Second One. Pigs are out tonight."
BUTCH,That makes Three Piggy Wiggys.
RON STALLWORTH,"Good job, Men."
DAVID DUKE,"...I don't share this with many people, but My family had a Black Housekeeper growing up. Her name was Pinky. She was probably the closest Woman to me other than Mother."
RON STALLWORTH,That surprises me.
DAVID DUKE,I know. People think I hate Black People. I don't and the Klan doesn't.
DAVID DUKE,"They just need to be with their own. That's what Pinky would say, she had no problem with Segregation because she wanted to be with her own kind."
RON STALLWORTH,Sounds like she was a Mammy to you.
DAVID DUKE,"She was. You ever see ""Gone with the Wind."" That's the relationship I had with Pinky."
RON STALLWORTH,You were Scarlett and she was Mammy.
DAVID DUKE,That's right. When she died it was like we lost one of the Family.
RON STALLWORTH,A good Nigger's funny that way. In that sense they're like a dog. They can get real close to you and when you lose em'. Just breaks your heart.
DAVID DUKE,Well said Ron.
RON STALLWORTH,I knew a Nigger once.
DAVID DUKE,Yeah.
RON STALLWORTH,Yeah. He lived across the street from us. I must of been Six or Seven. His name was Willie. Me and Willie played together everyday.  One day My Father came home early from work and told me I couldn't play with Willie anymore because I was White and Willie was a Nigger.
DAVID DUKE,That's rich.
RON STALLWORTH,Ain't it.
DAVID DUKE,"Well, you're an upstanding White Christian Man. I tell you this is why we need more people like us in Public Office. To get this Country back on Track."
RON STALLWORTH,Amen.
DAVID DUKE,For America to Achieve our Greatness again.
RON STALLWORTH,Absolutely. Sure wish we had the chance to chat Face to Face.
DAVID DUKE,In due time my friend. I'll be in Colorado Springs for your initiation...
RON STALLWORTH,You'll be in Colorado Springs?
DAVID DUKE,Yes-Siree-Bob.
KEN,"I've gotta be honest with you. I've been losing support from The Comrades over the last few months and with The Elections coming up next month, I don't think I'd carry The Vote."
RON STALLWORTH,The Vote...?
KEN,"We need a new Leader. Someone everyone can unite behind. Butch would Love to be The One but we can't let that happen. He's a Crazy Son Of A Bitch. A Loose Cannon. We need someone Articulate, who displays Great Leadership qualities... It should be you, Ron. You should be Chapter President."
RON STALLWORTH,That's quite an Honor.
KEN,You will be a Great Chapter President.
RON STALLWORTH,I 'm having to visit my sick Father in El Paso I don't know if I'll have time. I'll have to think about it.
KEN,You're a Smart and Diligent Man. I've got no doubt you could handle it.
CHUCK,No. No. No. We can't do it.
RON STALLWORTH,Imagine the access we'd have!!!
CHUCK,"It could make the Case, but it's Borderline Entrapment. Did you give them an excuse why I couldn't do it?"
KEN,I just want to say that I'm very pleased with the Recruitment efforts from all you Brothers. Give yourselves a round of applause...
KEN,"It'll make Mr. Duke Proud!!! Now, I have one more thing to say. I think it's time for some new Blood to get in here. I'm planning to step down as your President."
KEN,I'd like to make a nomination... Mr. Ron Stallworth for Chapter President.
BUTCH,We just met this Guy.
DUANE,He just walked in off the street.
BUTCH,Let me ask a question. Is there anybody in this House that is willing to put their Neck on the Line for Ron?
KEN,I will vouch for Ron.
CHUCK,"It's a Big Honor but I can't accept. Problem is, what you Good Men need is a President who will be on CALL 24/7, I'll be looking after my ill Father in Dallas."
RON STALLWORTH,"El Paso, Chuck, El Paso..."
KEN,On the Phone you said you were visiting your Father in El Paso.
CHUCK,Did I say El Paso?
KEN,You sure did.
BUTCH,Ron which One is it?
CHUCK,Dallas is where my Plane layover is. El Paso is where my Father is.
DUANE,Dallas where they killed that Nigger Lover Kennedy.
CHUCK,I just hope my Father isn't cared for by some Texicano Spic Nurse.
BUTCH,"Hold on now, they got Big Teets. WetBacks Wet Nurse ya Ole Man to Health."
CHUCK,My Father's a Good Man. And he deserves the best care for the Time he has left.
KEN,We'll pray for ya Pop's health.
RON STALLWORTH,I'm anxious to meet you and it will be something I share with my Family for Generations to come.
DAVID DUKE,"I'm eager to meet you too, Ron."
RON STALLWORTH,"Say, Mr. Duke... I just have to ask. Aren't you ever concerned about some Smart-Aleck Negro calling you and pretending to be White?"
DAVID DUKE,"No, I can always tell when I'm talking to a Negro."
RON STALLWORTH,How so?
DAVID DUKE,"Take you, for example. I can tell you are a pure Aryan White Man by the way you pronounce certain words."
RON STALLWORTH,Any examples?
DAVID DUKE,"Take the word ""are"". A pure Aryan like you or I would say it correctly... like ""are"". Negroes pronounce it ""are-uh""."
RON STALLWORTH,"You are so White... Right. I want to thank you for this Lesson because if you had not brought it to my attention, I would never have noticed the difference between how We talk and how Negroes talk."
RON STALLWORTH,From now on I'm going to pay close attention to my Telephone conversations so I can make sure I'm not talking to one of dem' Sneaky Coloreds.
RON STALLWORTH,You okay?
RON STALLWORTH,"I would love to continue this conversation when you are in Colorado Springs. Beautiful here, Sir. God's Country."
DAVID DUKE,"That's what I've heard, Ron. You have a nice day."
RON STALLWORTH,You too.
RON STALLWORTH,It's over!!! You can come back!!!
RON STALLWORTH,Hello?
BUTCH,It's Butch.
BUTCH,Catch you at a bad time?
RON STALLWORTH,Not at all. Just... finishing a Meal.
BUTCH,Meeting. My House. Tonight. Don't tell Mealy Mouth Ken.
BUTCH,Welcome to The Promised Land.
BUTCH,"In about a week's time, we will be welcoming Mr. Duke to our City. Now, there's a lot of Folks who aren't too happy about that. But we are going to March and show these Bastards we don't talk Revolution, we Deliver."
BUTCH,Who's packing tonight?
BUTCH,"Where's your Piece, Ron?"
CHUCK,I don't carry it All The Time.
BUTCH,I got ya covered.
BUTCH,We're gonna need your Good Shot come next Sunday.
CHUCK,What's gonna happen next Sunday?
BUTCH,The War is gonna come to us.
CHUCK,What?
BUTCH,"Just make sure that when you're at The Steakhouse, you've got your new friend with Ya."
CHUCK,Duke will be at the Steakhouse for the Grand Initiation.
RON STALLWORTH,Butch is talking about a March?
CHUCK,Yeah. If they do the Streets will be filled with Protesters.
RON STALLWORTH,"Black Panthers, Progressive Labor Party. Everywhere Duke goes they'll have a presence."
CHUCK,Butch wants a fight of some kind.
RON STALLWORTH,I don't think any of the Anti-Klan Protesters would go that far.
CHUCK,"I don't know, what's Patrice saying?"
RON STALLWORTH,"What, I'm like suppose to be spying on her."
CHUCK,It's what we do.
RON STALLWORTH,She's not under investigation!
CHUCK,You worried about her?
RON STALLWORTH,How can I not be?
CHUCK,Butch gave it to me. We get them on Weapons Charges. Prevent them from trying anything. It's the best way to protect her.
RON STALLWORTH,"...Then what? They're off on a misdemeanor, Free to plan their next move?"
CHUCK,It's gotta be the March. They're planning something when they have all that opposition in one place.
RON STALLWORTH,We're in this deep and we still can't figure these dumb crackers out.
MAN,Mr. Stallworth.
RON STALLWORTH,Agent... Y?
AGENT Y,That's right. Figured I'd get some Running in. May I sit?
RON STALLWORTH,A Free Country?
AGENT Y,Names of Chapter Members?
RON STALLWORTH,What is this about?
AGENT Y,Two Names on your list work at NORAD.
RON STALLWORTH,The Two Mystery men. Steve and Jerry?
AGENT Y,Their real names are Paul William Tomlinson and Scott Edward Peters. Two Clowns with Top Security clearances. These Klansmen are in charge of monitoring our Safety.
AGENT Y,You've done a Service to your... Free Country.
AGENT Y,We've been monitoring your Investigation. Impressive.
RON STALLWORTH,Anything else you can give me?
AGENT Y,"Last night, Fort Carson reported several C4 Explosives missing from their Armory. No suspects."
RON STALLWORTH,We thought they might pull something. But not like this?
AGENT Y,You won't see this on the News. For obvious reasons but I thought it might be of interest to you.
RON STALLWORTH,"You need to give me something else. If there's gonna be an Attack, I need to know when."
AGENT Y,You're the one with the Impressive Investigation.
RON STALLWORTH,"But... can't you, The FBI pitch in?"
AGENT Y,Who said I was FBI?
RON STALLWORTH,Not I.
AGENT Y,Because we never had this conversation.
RON STALLWORTH,"You can hate me, think I'm a Damn Fool, whatever. Just promise me you won't go to The Protest."
PATRICE,I'm going. The Black Student Union is going too.
RON STALLWORTH,I can't say specifics but I know the Klan is planning an Attack. Today.
PATRICE,Then we have to tell The People.
RON STALLWORTH,No. No one can know while it's an Active Investigation...
PATRICE,Active Investigation?
RON STALLWORTH,...Confidentially... The KKK has Explosives.
PATRICE,How do you know all this? You a Cop?
RON STALLWORTH,I'm not a Cop.
PATRICE,"What are you, then?..."
RON STALLWORTH,...I'm a Undercover Detective. I've been investigating The KKK.
PATRICE,You lied to me.
RON STALLWORTH,"I know, but... it's beside the point. We think there's a chance they're gonna, set a Bomb off at Today's Event."
PATRICE,Then I need to tell The Protesters.
RON STALLWORTH,"The Klan can't know that we know. We think they wanna start something, like a Race War. Remember Kwame? We both stood there and listened while he predicted this Shit."
PATRICE,I take my Duties as President Of The Black Student Union seriously.
RON STALLWORTH,All the good it does. You could sit in the middle of Nevada Avenue and set yourself on Fire and The KKK will still be here.
PATRICE,I'd be doing something. Unlike you.
RON STALLWORTH,"Unlike? Don't think because I'm not wearing a Black Beret, Black Leather Jacket and Black Ray Bans screaming ""KILL WHITEY"" doesn't mean I don't care about my People."
PATRICE,That night we saw Kwame... were you Undercover then too?
RON STALLWORTH,Patrice...
PATRICE,...Answer the question. Were you Undercover The Night we met?
PATRICE,Are you for The Liberation of Black People?
RON STALLWORTH,I'm a Undercover Detective for The Colorado Springs Police Department. It's my J-O-B.
PATRICE,House Niggers said they had Jobs too. You disgust me.
BUTCH,It's off.
RON STALLWORTH,The March?
BUTCH,Yeah.
RON STALLWORTH,What's going on?
BUTCH,You'll know soon enough.
RON STALLWORTH,Butch just said the March was cancelled.
CHUCK,What! Why?
SGT. TRAPP,Could it be all the Death Threats?
RON STALLWORTH,"No, they're use to that."
CHUCK,Convenient how the March got called off and Patrice is safe now.
RON STALLWORTH,What? I got the Klan to call off the March to protect her.
CHUCK,"Yeah, and now we don't know where or who is the target!"
RON STALLWORTH,This is all Butch! He called off the March because he's going to War. He could attack anybody at anytime!
CHIEF TAGGERT,I have a Special Assignment for Ron.
SGT. TRAPP,Ron already has an assignment.
RON STALLWORTH,What's more important than preventing an Attack?
CHIEF TAGGERT,"Because of the very credible threats to David Duke's Life here in Colorado Springs, I would like that he be given a Security Detail while he visits our City."
RON STALLWORTH,What's this have to do with me?
CHIEF TAGGERT,You're gonna be David Duke's Bodyguard.
RON STALLWORTH,I don't think that's a wise decision...
SGT. MORRIS,...Duke needs protection. There's no one else available.
CHIEF TAGGERT,"Ron, it's Nut Cracking Time. Put your Personal Politics aside."
RON STALLWORTH,"It's not about that and you know it. David Duke and I have been speaking over the phone, several times. If he recognizes my voice... or if any of the Klansmen do, it could compromise The Entire Investigation... A Clusterfuck."
CHIEF TAGGERT,Correct me if I'm wrong but didn't you boast that you were fluent in both English and Jive?
CHIEF TAGGERT,Do you remember that?
SGT. MORRIS,Answer The Chief!
RON STALLWORTH,"Man, who you think you're talking to. You've been trying to sabotage me since Day One."
CHIEF TAGGERT,Gentlemen.
SGT. MORRIS,"Why you getting so worked up, Boy?"
RON STALLWORTH,Who you callin' Boy? I got your Boy. Hangin' loose with the juice.
CHIEF TAGGERT,"If you let him get to you that easy, you ain't got a Shot with David Duke."
WALKER,"First, The Primary Target."
WALKER,"Butch says you’re placing it. So all you have to do is set the bag on the front porch, back porch, side wall, doesn’t matter. It just has to be against the building. You can place it anywhere. There’s enough C4 here to take the whole thing out."
BUTCH,Understand?
LOUISE,I understand.
WALKER,All you have to do is when you’re ready to place it.
WALKER,Flip this switch. That’s it.
BUTCH,Miss BSU Bitch is bringing in some Old Coon to speak. The place should be packed. So Walker nothing but rumble?
WALKER,And Barbecue Niggers.
BUTCH,Plan B.
WALKER,For your Secondary target. It's small enough to conceal in your purse.
WALKER,The Mailbox connected to the House?
BUTCH,Correct.
WALKER,"Again, when you’re ready, Flip The oggle. Place this inside The Mail Box. In case there’s a problem, I’ve attached a magnet to the back."
WALKER,If for some reason you can’t place this in the Mail Box you can connect it to anything metal. A good spot is the rear wheel well of a Car near the Gas Tank. That'll double the impact.
WALKER,Get a safe distance away and change the Channel. Boom-Boom.
BUTCH,"Can you handle it, Honey?"
LOUISE,You can count on me.
RON STALLWORTH,I'm Mr. Duke's Security Detail.
RON STALLWORTH,"Hello, Mr. Duke. I'm a Detective from The Colorado Springs Police Department and I will be acting as your Bodyguard today."
DAVID DUKE,"Detective, pleased to meet you."
RON STALLWORTH,"As you may know, there have been several credible Threats against your Well-Being."
KEN,Da Heck's going on here?
DAVID DUKE,There are Threats on my Life. This Detective has been assigned as my Bodyguard.
RON STALLWORTH,"Let me be clear, Mr. Duke: I do not agree with your Philosophies. However I am a Professional and I will do everything within my means and beyond to keep you safe."
DAVID DUKE,I appreciate your Professionalism.
RON STALLWORTH,You there?
CHUCK,"Yeah, I'm here, Ron."
RON STALLWORTH,Ready for the Lion's Den.
CHUCK,"Sure, are you ready Ron?"
RON STALLWORTH,Ron was born ready.
CHUCK,Born ready was Ron. Ron be careful.
RON STALLWORTH,"You too, Ron."
RON STALLWORTH,I'll be listening with both Ears.
KEN,Sorry for the Extra Security today. Can't be too careful. Ready to meet Mr. Duke?
KEN,"Mr. Duke, our newest recruit, Ron Stallworth."
DAVID DUKE,"Ron, it's my pleasure to finally meet you in person."
CHUCK,You as well.
BUTCH,What's that doing here?
DUANE,Fuckin' Cop assigned to guard Mister Duke. Isn't that the living shits.
FRED,"I'm Fred Wilkens, Colorado's Grand Dragon. I welcome you all to this Sacred Ceremony."
DAVID DUKE,"My Brothers in Christ, Nobel Prize recipient and Co-Creator of the Transistor and my dear friend, William Shockley, who's scientific work ushered in the Computer Age, has proven through his research with Eugenics that each of us have flowing through our veins the Genes of a Superior Race. Today, we celebrate that Truth."
PATRICE,"I am extremely honored today to introduce our speaker for today Mister Jerome Tompkins. Mr. Tompkins was born in 1898 in Waco, Texas."
