character,dialog
JACKIE,Ruby looks beautiful.
FRANK,You have good taste.
JACKIE,I like how her dress matches the curtains.
LEO,She’s good.
JACKIE,No idea.
LEO,"No, she said."
JACKIE,Oh!
JACKIE,What’s wrong?
FRANK,My buttons are off.
JACKIE,What do you want for dinner?
FRANK,Spaghetti.
JACKIE,I’ll have to go to the grocery store.
BERNARDO,"And now, I have a special treat. Sometimes you hear a voice. And it reminds you to keep making music. Please welcome Miles Patterson and Ruby Rossi."
TANYA,"Hey Ruby, that was lovely."
RUBY,"Oh, thanks."
BERNARDO,Bob! Great job! Are these your parents?
RUBY,"Yeah, Frank and Jackie. And this is my brother Leo. This is my teacher, Mr. V. And his family."
BERNARDO,Nice to fuck you.
BERNARDO,I learned that on YouTube. What? Isn’t that “nice to meet you”?
RUBY,"No. Meet is one finger, not two. See, this is like legs..."
BERNARDO,"No, no, no! I mean... Oh my God!"
FRANK,"It’s fine, I get it. Nice to screw you too."
BERNARDO,These are my kind of parents. Please tell them their daughter is very talented. And they’re making a terrible mistake not sending her off to school.
RUBY,I’ll just do the first part.
BERNARDO,"I’m meeting Miles at his audition tomorrow. You still have your slot, if you change your mind."
RUBY,You have to stop. But thank you.
FRANK,I’m going to get some air.
RUBY,What are you doing?
FRANK,Just thinking.
FRANK,Stars don’t look half as good on land as they do out on the water.
FRANK,The song you sang tonight. What was it about?
RUBY,I guess it’s about sacrifice. What it means to need someone else.
FRANK,Can you sing it for me?
RUBY,"What, now?"
FRANK,Please.
RUBY,"Like the sweet morning dew, I took one look at you. And it was plain to see, you were my destiny. With my arms open wide, I threw away my pride. I'll sacrifice for you, dedicate my life for you --"
FRANK,Louder!
RUBY,"I will go, where you lead, always there in time of need. And when I lose my will, you'll be there to push me up the hill --"
RUBY,"There's no, no looking back for us. We got love sure 'nough, that's enough. You're all, you're all I need to get by."
RUBY,Are we fishing?
FRANK,No.
RUBY,You guys this is ridiculous.
JACKIE,"If we’re kicking you out, we’re all doing it together."
FRANK,I’m gonna park.
RUBY,Look how they’re dressed.
JACKIE,It’s fine. You look pretty.
RUBY,"Hey, I’m here for my audition."
STUDENT,"Okay, what’s your name?"
RUBY,Ruby Rossi.
STUDENT,It looks like you’re about half an hour late. Are you ready to go?
RUBY,We roll deep.
STUDENT,Your family can’t go in with you.
RUBY,You can’t go in.
MILES,Ruby.
RUBY,Hey!
MILES,You came!
RUBY,Is Mr. V here?
MILES,He just left. I can call him.
RUBY,I texted him. How did it go?
MILES,I choked.
RUBY,What?
MONITOR,Ruby Rossi.
FEMALE JURY MEMBER,Hello there. You are?
RUBY,Ruby. Ruby Rossi.
MALE JURY MEMBER,"Okay, Ruby Rossi. Looking at your application, aside from your involvement in the school choir and a very nice letter from Bernardo Villalobos, you don’t have much of a history with music..."
RUBY,I don’t understand. Is there a question?
FEMALE JURY MEMBER,What is your first song today?
RUBY,“Both Sides Now” by Joni Mitchell.
FEMALE JURY MEMBER,Do you have your sheet music?
RUBY,I don’t. I forgot.
FEMALE JURY MEMBER,Do you know that song?
RUBY,Okay.
BERNARDO,I can accompany her.
BERNARDO,"Sorry for interrupting. Hi, how are you? I’m Bernardo Villalobos. Class of ‘89. Nice to see you all. May I?"
FEMALE JURY MEMBER,I guess so.
BERNARDO,Thank you.
RUBY,"Rows and floes of angel hair and ice cream castles in the air, and feather canyons everywhere--"
BERNARDO,"So sorry, my mistake. Let’s take it from the top."
RUBY,"Rows and floes of angel hair and ice cream castles in the air, and feather canyons everywhere. I've looked at clouds that way."
RUBY,"But now they only block the sun, they rain and snow on everyone, so many things I would have done but clouds got in my way."
RUBY,"I've looked at clouds from both sides now, from up and down and still somehow, it's cloud's illusions I recall. I really don't know clouds at all --"
RUBY,"Moons and Junes and Ferris wheels, the dizzy dancing way you feel, as every fairy tale comes real, I've looked at love that way."
RUBY,"But now it’s just another show, you leave ‘em laughing when you go. And if you care, don’t let ‘em know. Don’t give yourself away. I’ve looked at love from both sides now. From give and take and still somehow, it’s love’s illusions I recall. I really don’t know love at all."
RUBY,Visit me in Boston?
MILES,You’ll forget about me after two weeks. Run off with some jazz drummer who wears a fedora.
RUBY,Obviously.
RUBY,Ready?
MILES,Ready.
JACKIE,You sure you don’t want us to come? We can help set up your dorm room.
RUBY,No! Let’s not make this a thing.
RUBY,"Bye bye, ass monkey."
LEO,"Bye, shit nugget."
RUBY,"Wait, wait, stop!"
FRANK,Go.
