character,dialog
DIVYA,I called earlier. I’m looking for Mark Zuckerberg.
CAMERON,"Yes sir, he’s quoted a couple of times. I can read it to you, “’Everyone’s been talking a lot about a universal facebook within Harvard’, he says”--he meaning Mark--”’I think it’s kind of silly that it would take the University a couple of years to get around to it. I can do a classier job than they can and I did in a week.’”"
DIVYA,"Tell him Divya Narendra called, I appreciate it."
CAMERON,"I know, that’s how he talks."
DIVYA," “As of yesterday evening, Zuckerberg said over 650 students had registered to use theFacebook.com. He said he anticipated that 900 students would have joined the site by this morning.”"
CAMERON,"Yeah, Divya was just reading that 650 students signed up for it on the first day."
TYLER,If I were a drug dealer I couldn’t give free drugs to 650 people in one day.
DIVYA,And this guy doesn’t have three friends to rub together to make a fourth.
CAMERON,"Guys, please, come on. That’s what we’ll do, Mr. Hotchkiss. We’ll put all this together and we’ll email it to you. You won’t be able to get on the website yourself. Because you don’t have--a Harvard, umm-- You know what, it would just be easier for us to email it to you. No, I’m sure you’re right, this is a good guy--"
DIVYA,Wow!!
CAMERON,"--and he’s very bright and I’m sure he didn’t mean to...do what he did. Thank you very much, and Dad--alright love you too."
DIVYA,This is a good guy?
CAMERON,We don’t know that he’s not a good guy.
DIVYA,We know that he stole our idea. We know he lied to our faces for a month and a half while he--
CAMERON,He never lied to our faces.
DIVYA,He never saw our faces! He lied to our e- mail accounts and he got himself a 42-day head start because he knows what apparently you don’t which is that getting there first is everything!
CAMERON,"I’m a competitive racer, Div, I don’t think you need to school me on the importance of getting there first, thank you."
DIVYA,Alright. That was your father’s lawyer?
CAMERON,"It was his in-house counsel, he’ll look at it and if he thinks it’s appropriate he’ll send a cease and desist letter."
DIVYA,What’s that gonna do?
CAMERON,"What, do you wanna hire and IP lawyer and sue him?"
DIVYA,"No, I wanna hire the Sopranos to beat the shit out of him with a hammer."
TYLER,We don’t even have to do that.
CAMERON,That’s right.
TYLER,We can do that ourselves.
CAMERON,Hey--
TYLER,"I’m six-five, 220 and there’s two of me."
DIVYA,I’m with this guy.
CAMERON,And I’m saying let’s calm down until we know what we’re talking about.
DIVYA,"How much more information are you waiting for? We met with Mark three times, we exchanged 52 e-mails, we can prove that he looked at the code-- What is that on the bottom of the page?"
CAMERON,It says “A Mark Zuckerberg Production”.
DIVYA,On the home page?
TYLER,On every page.
DIVYA,"Shit, I need a second to let the classiness waft over me."
CAMERON,Look--
TYLER,"Cam. They wrote, “Zuckerberg said that he hoped the privacy options would help to restore his reputation following student outrage over Facemash.com”. That’s exactly what WE said to him. He’s giving us the finger in the Crimson. Now while we’re waiting for Dad’s lawyer to look this stuff over, we can at least--"
CAMERON,No.
TYLER,--get something going in the paper so that people know--
CAMERON,What?
TYLER,That this thing is in dispute.
CAMERON,We’re not starting a knife fight in the Crimson and we’re not suing anybody.
DIVYA,Why not?
DIVYA,"I don’t understand, why not?"
CAMERON,He’s gonna say it’s stupid.
TYLER,Me?
DIVYA,Say it. Why not?
CAMERON,Because we’re gentlemen of Harvard. This is Harvard. You don’t plant stories and you don’t sue people.
DIVYA,You thought he was going to be the only one who thought that was stupid?
GAGE,"During the time when you say you had this idea, did you know Tyler and Cameron came from a family of means?"
MARK,A family of means?
GAGE,Did you know that his father was wealthy.
MARK,I’m not sure why you’re asking me that.
GAGE,It’s not important that you be sure why I’m asking you.
MARK,It’s not important to you.
GAGE,Sy.
SY,Did you know that they came from money?
MARK,I had no idea whether they came from money or not.
GAGE,In one of your e-mails to Mr. Narendra you referenced Howard Winklevoss’ consulting firm.
MARK,If you say so.
GAGE,Howard Winklevoss founded a firm whose assets are in the hundreds of millions.
MARK,Mm-hm...
GAGE,You also knew that Cameron and Tyler were members of a Harvard final club called the Porcellian.
MARK,They pointed that out.
TYLER,Excuse us for inviting you in.
MARK,To the bike room.
GAGE,Please. So it’s safe to say you were aware that my clients had money?
MARK,Yes.
GAGE,"Let me tell you why I’m asking. I’m wondering why, if you needed a thousand dollars for an internet venture, you didn’t ask my clients for it."
MARK,I went to my friend for the money because that’s who I wanted to be partners with. Eduardo was the president of the Harvard Investors Association and he was my best friend.
GAGE,Your best friend is suing you for 600- million dollars.
MARK,"I didn’t know that, tell me more."
SY,"Eduardo, what happened after the initial launch?"
GRETCHEN,"I’m sorry, Sy, would you mind addressing him as Mr. Saverin?"
SY,"Gretchen, they’re best friends."
GRETCHEN,Not anymore.
SY,"We already went through this on the-- nevermind. Mr. Saverin, what happened after the initial--"
EDUARDO,It exploded.
DIVYA,Everyone on campus was using it. “Facebook me” was a common expression after two weeks.
SY,And Mark?
DIVYA,"Mark was the biggest thing on a campus that included 19 Nobel Laureates, 15 Pulitzer Prize winners, two future Olympians and a movie star."
SY,Who’s the movie star?
DIVYA,Does it matter?
SY,No.
SPEAKER,The light bulb event--the inciting action-- was when he was at Out of Town News and picked up a copy of Popular Electronics that had the MITS Altair Kit on the cover.
SPEAKER,"It was a beautiful day and I was in my room at Radcliffe and he brought me the magazine and he said, “Look, it’s going to happen without us, we’ve got to start it now.” And so I said, “Okay, you’re right. Let’s get BASIC out there.”"
SPEAKER,Most of you think you know the rest of the story but you may not. The beginnings of this industry were very humble. That kit computer on the cover of that magazine--
SPEAKER,"--had an 8080 microprocessor in it, unless you paid extra for a 1K memory board, you had 256 bytes."
CHRISTY,Your friend--is that Mark Zuckerberg?
EDUARDO,Uh...yes.
CHRISTY,He made theFacebook.
EDUARDO,"Yeah. I mean it’s both of ours--but, yeah we--yes."
CHRISTY,Cool. I’m Christy. This is Alice.
EDUARDO,Very nice to meet you.
CHRISTY,Facebook me when you get home. Maybe we can all go out and grab a drink later.
EDUARDO,Certainly. Absolutely I will do that.
SPEAKER,"There were a number of machines that came next--the TRS-80, Apple II, Commodore Pet--"
EDUARDO,"She said “Facebook me” and we can all go for a drink later. Which is stunningly great for two reasons. One, she said “Facebook me”. Right? And the other is, you know--"
MARK,They want to have drinks later.
EDUARDO,Yes! Have you ever heard so many different good things packed into one regular-sized sentence?
STUART,Excuse me. Mark?
MARK,Yeah.
STUART,I’m Stuart Singer. I’m in your O.S. lab.
MARK,Sure.
STUART,Awesome job with theFacebook.
VIKRAM,Awesome job.
MARK,Thanks.
BOB,I’m Bob.
MARK,How you doin’.
BOB,"You know, I could swear he was looking at you when he said the next Bill Gates could be right in this room."
MARK,I doubt it.
BOB,"I showed up late, I don’t even know who the speaker was."
MARK,It was Bill Gates.
BOB,"Shit, that makes sense."
EDUARDO,"Alright, thanks guys."
STUART,Are you a moron?/Are you medically stupid?/You can’t recognize Bill Gates when he’s standing in front of you for an hour?/Mark Zuckerberg now thinks we got into Harvard on a dimwit scholarship./I’m gonna get a Glock .39 and I’m going to kill you./I’m actually going to kill you/etc.
EDUARDO,It’s time to monetize the thing.
MARK,What were their names?
EDUARDO,Did you hear what I said?
MARK,When?
EDUARDO,I said it’s time to monetize the site.
MARK,What does that mean?
EDUARDO,It means it’s time for the website to generate revenue.
MARK,No I know what the word means. I’m asking how do you want to do it?
EDUARDO,Advertising.
MARK,No.
EDUARDO,We’ve got 4000 members.
MARK,‘Cause theFacebook is cool. If we start installing pop-ups for Mountain Dew it’s not gonna--
EDUARDO,Well I wasn’t thinking Mountain Dew but at some point--and I’m talking as the business end of the company--the site--
MARK,"We don’t even know what it is yet. We don’t know what it is, we don’t know what it can be, we don’t know what it will be. We know that it’s cool, that is a priceless asset I’m not giving it up."
EDUARDO,When will it be finished?
MARK,"It won’t be finished, that’s the point. The way fashion’s never finished."
EDUARDO,What?
MARK,Fashion. Fashion is never finished.
EDUARDO,You’re talking about fashion? Really? You?
MARK,I’m talking about the idea of it and I’m saying it’s never finished.
EDUARDO,"Okay, but they manage to make money selling pants..."
EDUARDO,"Mark, what is this?"
MARK,What.
EDUARDO,This.
MARK,It’s called a cease and desist letter. What were their names?
EDUARDO,Who?
MARK,The girls.
EDUARDO,When did you get this?
MARK,About 10 days ago. Right after we launched the site.
EDUARDO,Jesus Christ.
MARK,"Hey, the girls. What were their names?"
EDUARDO,They’re saying--the Winklevoss twins are saying you stole their idea.
MARK,I find that to be a little more than mildly annoying.
EDUARDO,They find it to be intellectual property theft. Why--
MARK,Look--
EDUARDO,--why didn’t you show this to me?
MARK,It was addressed to me.
EDUARDO,They’re saying we stole theFacebook from Divya Narendra and the Wink--
MARK,I know what it says.
EDUARDO,Did we?
MARK,Did we what?
EDUARDO,Don’t screw around with me now. Look at me.
EDUARDO,The letter says we could face legal action.
MARK,"No, it says I could face legal action."
EDUARDO,"It’s from a lawyer, Mark. They must feel they have some grounds for--"
MARK,The lawyer is their father’s house counsel.
EDUARDO,Do they have grounds?
MARK,"The grounds are our thing is cool and popular and HarvardConnection is lame. Wardo, I didn’t use any of their code, I promise I didn’t use anything. A guy who builds a really nice chair doesn’t owe money to everyone who has ever built a chair. They came to me with an idea, I had a better one."
EDUARDO,Why didn’t you show me the letter?
MARK,I didn’t think it was a big deal.
EDUARDO,If there’s something wrong--if there’s ever anything wrong--you can tell me. I’m the guy that wants to help. This is our thing. Is there anything you need to tell me?
MARK,No.
EDUARDO,What are we doing about this?
MARK,I went to a 3-L at Student Legal Services and he told me to write them back.
EDUARDO,What did you say?
GAGE,"“When we met in January, I expressed my doubts about the site--where it stood with graphics, how much programming was left that I had not anticipated--"
EDUARDO,"“--the lack of hardware we had to deal with, site use, the lack of promotion that would go on to successfully launch the website--"
GAGE,"This was the first time you raised any of those concerns, right?"
MARK,I’d raised concerns before.
DIVYA,Bullshit./Not to us.
GAGE,Gentlemen. I’m talking about at the meeting in January to which this letter is referring.
MARK,Yeah.
GAGE,"Let me re-phrase this. You sent my clients 16 e-mails. In the first 15, you didn’t raise any concerns."
MARK,Is that a question?
GAGE,In the 16th e-mail you raised concerns about the site’s functionality. Were you leading them on for six weeks?
MARK,No.
GAGE,Why hadn’t you raised any of these concerns before?
MARK,It’s raining.
GAGE,I’m sorry?
MARK,It just started raining.
GAGE,"Mr. Zuckerberg, do I have your full attention?"
MARK,No.
GAGE,Do you think I deserve it?
MARK,What.
GAGE,Do you think I deserve your full attention?
MARK,I had to swear an oath before we began this deposition and I don’t want to perjure myself so I have a legal obligation to say no.
GAGE,Okay. “No” you don’t think I deserve your attention.
MARK,"I think if your clients want to sit on my shoulders and call themselves tall they have a right to give it a try. But there’s no requirement that I enjoy sitting here listening to people lie. You have part of my attention--you have the minimum amount. The rest of my attention is back at the offices of Facebook where my colleagues and I are doing things that no one in this room, including and especially your clients, are intellectually or creatively capable of doing. Did I adequately answer your condescending question?"
SY,I’ve got 12:45. Why don’t we say that’s lunch.
GAGE,Back at 2:30?
MARK,"So, what were their names?"
EDUARDO,Their names were Christy and Alice. They want to have drinks tonight.
EDUARDO,Shit.
CHRISTY,I don’t care.
EDUARDO,Sorry. It’ll just be a minute. Some girls are freshening up in there.
CLUB GUY,Sweet.
EDUARDO,We have groupies.
MARK,I’ll be right back.
EDUARDO,"Mark, where you going? Mark?"
MARK,Erica?
ERICA,Hi.
MARK,I saw you from over there. I didn’t know you came to this club a lot.
ERICA,First time.
MARK,Mine too. Could I talk to you alone for a second?
ERICA,I think I’m good right here.
MARK,I just--I’d love to talk to you alone. If we could just go someplace--
ERICA,Right here’s fine.
MARK,I don’t know if you heard about this new website I launched.
ERICA,No.
MARK,TheFacebook?
ERICA,"You called me a bitch on the internet, Mark."
MARK,That’s why I wanted to talk to you. If we could just--
ERICA,On the internet.
MARK,That’s why I came over.
ERICA,Comparing women to farm animals?
MARK,I didn’t end up doing that.
ERICA,"It didn’t stop you from writing it. As if every thought that tumbles through your head is so clever it would be a crime for it not to be shared. The internet’s not written in pencil, Mark, it’s written in ink and you published that Erica Albright was a bitch right before you made some ignorant crack about my family’s name, my bra size and then rated women based on their “hotness”."
ERICA,"No, there’s no problem. You write your snide bullshit from a dark room because that’s what the angry do nowadays. I was nice to you. Don’t torture me for it."
MARK,If we could just go somewhere for a minute--
ERICA,"No, I don’t want to be rude to my friends."
MARK,Okay.
ERICA,Okay. Good luck with your video game.
EDUARDO,"Hey, that was great. That was the right thing to do. You apologized, right?"
MARK,We have to expand.
EDUARDO,What?
ALICE,Is he mad about something?
MARK,"We’re expanding to Yale and Columbia. Dustin, I want you to share the coding work with me. Chris, you’re going to be in charge of publicity and outreach and you can start by getting a story in the B.U. student newspaper. The Bridge."
CHRIS,They hate doing stories about Harvard.
MARK,Somebody at the newspaper will be a computer science major. Tell ‘em Mark Zuckerberg will do 10 hours of free programming.
EDUARDO,Why do you want a story in the B.U. newsp--
MARK,Because I do. Here’s the arrangement. Eduardo is CFO and owns 30% of the company. Dustin is Vice President and Head of Programming and his 5% of the company will come from my end. Chris is Director of Publicity and his compensation will depend on the amount of work he ends up doing. Any questions?
DUSTIN,Who are the girls?
EDUARDO,Christy and Alice.
DUSTIN,Hi.
CHRISTY,Hi.
ALICE,Hello.
CHRIS,Hi.
CHRISTY,Is there anything we can do?
MARK,"No. That’s it. Yale and Columbia, let’s go."
EDUARDO,And Stanford.
MARK,What?
EDUARDO,Stanford. It’s time for them to see this in Palo Alto.
MARYLIN,You don’t want any lunch?
MARK,No.
MARYLIN,You’re welcome to some salad.
MARK,No thank you.
MARYLIN,This must be hard.
MARK,Who are you?
MARYLIN,"I’m Marylin Delpy, I introduced myself--"
MARK,I mean what do you do?
MARYLIN,I’m a second year associate at the firm. My boss wanted me to sit in on the deposition phase.
MARYLIN,What are you doing?
MARK,Checking in to see how it’s going in Bosnia.
MARYLIN,Bosnia?
MARYLIN,They don’t have roads but they have Facebook?
MARYLIN,You must really hate the Winklevoss’s.
MARK,"I don’t hate anybody. The Winklevi aren’t suing me for intellectual property theft. They’re suing me because for the first time in their lives, things didn’t work out the way they were supposed to for them."
DIVYA,He’s expanding.
TYLER,What?
DIVYA,"He’s expanding to Yale, Columbia and Stanford, it’ll be in the Crimson tomorrow."
TYLER,Really.
DIVYA,Yeah.
TYLER,"So that Cease and Desist letter really scared the shit out of him, huh?"
DIVYA,I want to hire a lawyer to file for injunctive relief and get this website taken down now!
CAMERON,Look--
DIVYA,"Every minute the site is up, Harvard Connection becomes less valuable. I want an injunction, I want damages, I want punitive relief and I want him dead."
CAMERON,I want those things too!
DIVYA,Then why aren’t we doing anything about it?! Because we’re gentlemen of Harvard?!
CAMERON,Because you’re not thinking about how it’ll look.
DIVYA,How’ll it look?
CAMERON,Like my brother and I are in skeleton costumes chasing the Karate Kid around a high school gym.
DIVYA,"He’s violated Massachusetts state law. When he goes to Connecticut, New York and California he’ll have violated federal law. And by the way, he’s in violation of Harvard law."
CAMERON,There’s no such thing as Harvard Law.
TYLER,Wait. Yes there is.
TYLER,Harvard Student Handbook. Every freshman is issued one of these. Somewhere in this book it says--
CAMERON,--you can’t steal from another student. This is what we needed. We’re going to Summers.
DIVYA,You can’t get a meeting with Larry Summers.
CAMERON,"My brother and I pay tuition at this school, we carry a 3.9 GPA at this school, we’ve won trophies for this school and we’ll be rowing in the Olympics for this school. I want a meeting with the goddam president of this school. Why Stanford?"
DIVYA,Why do you think?
AMY,"I’m sorry, I’m late for Bio-Chem."
SEAN,Okay.
AMY,"You don’t know my name, do you?"
SEAN,Is it Stanford?
AMY,"I should just kick your ass. How can you go to a party, meet--"
SEAN,"Amelia Ritter but you prefer Amy. You’re from Orinda, your father’s in commercial real estate and your mother’s 10 years sober."
AMY,What’s my major?
SEAN,Trombone.
AMY,Really?
SEAN,I remember something about a trombone.
AMY,Tu fais l'amour à la jolie fille et la mets de côté.
SEAN,French! Your major is French.
AMY,Oui. And yours?
SEAN,Mine? I don’t have one.
AMY,You haven’t declared?
SEAN,I don’t go to school.
AMY,You’re kidding?
SEAN,No.
AMY,Where did you go to school?
SEAN,William Taft Elementary for a little while.
AMY,"Seriously, you’re not like 15 years old or anything are you?"
SEAN,No. You’re not like--
AMY,No. So what do you do?
SEAN,I’m an entrepreneur.
AMY,You’re unemployed.
SEAN,I wouldn’t say that.
AMY,What would you say?
SEAN,That I’m an entrepreneur.
AMY,What was your latest preneur?
SEAN,Well...I founded an internet company that let folks download and share music for free.
AMY,Kind of like Napster?
SEAN,Exactly like Napster.
AMY,What do you mean?
SEAN,I founded Napster.
AMY,Sean Parker founded Napster.
SEAN,Nice to meet you.
AMY,You’re Sean Parker?
SEAN,Ah ha. The shoe’s on the other...
AMY,Foot?
SEAN,--table which has turned.
AMY,I just slept with Sean Parker?
SEAN,You just slept on Sean Parker.
AMY,You’re a zillionaire.
SEAN,Not technically.
AMY,What are you?
SEAN,Broke. There’s not a lot of money in free music. Even less when you’re being sued by everyone who’s ever been to the Grammys.
AMY,This is blowing my mind.
SEAN,I appreciate that.
AMY,I have to hop in the shower and get ready for class.
SEAN,"Bio-chem, even though you’re a French major whose name is Amy."
AMY,You passed.
SEAN,I’m a hard worker.
AMY,There’s juice or anything else you can find. Help yourself.
SEAN,You mind if I check my e-mail?
AMY,Go ahead.
SEAN,Amy?
SEAN,Jesus.
SEAN,Amy?
AMY,Yeah!
SEAN,Can you come out here?
AMY,Just a second!
SEAN,"There’s a snake in here, Amy."
AMY,What?!
AMY,Where?!
SEAN,"There isn’t a snake, but I need to ask you something."
AMY,Are you kidding me?! I could have been killed!
SEAN,How?
AMY,By running too fast...and getting twisted in the curtain--What do you need to ask me?
SEAN,I went to check my e-mail and there’s a site open on your computer.
AMY,After you passed out last night I went on theFacebook for a little bit.
SEAN,What’s that?
AMY,"TheFacebook? Stanford’s had it for like two weeks now it’s really awesome except it’s freakishly addictive. Seriously, I’m on the thing like five times a day."
SEAN,You mind if I grab a piece of paper and a pen?
AMY,Is everything okay?
SEAN,"Everything’s great. I just need to find you, Mark Zuckerberg."
CAMERON,I’ve never been in this building before.
SECRETARY,This building’s a hundred years older than the country it’s in. So do be careful.
TYLER,We’re sitting in chairs.
SECRETARY,Yes. Very good.
SECRETARY,You can go in now.
SUMMERS,"That’s just their own stupidity, I should have been there. Darkness is the absence of light and stupidity in that instance was the absence of me."
SUMMERS,"Catherine, I have students in my office now."
SUMMERS,Good morning.
CAMERON,"Good morning, sir. I’m Cameron Winklevoss and this is my brother, Tyler."
SUMMERS,And you’re here because...
SUMMERS,Either one of you can answer.
CAMERON,"I’m sorry, I thought you were reading the letter."
SUMMERS,I’ve read the letter.
CAMERON,We came up with an idea for a website called HarvardConnection--we’ve since changed the name to ConnectU--and Mark Zuckerberg stole that idea and--
SUMMERS,I understand. I’m asking what do you want me to do about it.
CAMERON,"Well sir, in The Harvard Student Handbook, which is distributed to each freshman--under the heading “Standards of Conduct in the Harvard Community”--"
CAMERON,"--it says, “The College expects that all students will be honest and forthcoming in their dealings with members of this community. All students are required to respect public and private ownership. Instances of theft, misappropriation--"
SUMMERS,Anne?
ANNE,Yes sir.
SUMMERS,Punch me in the face. Go ahead.
CAMERON,...or unauthorized use will result in disciplinary action. Including requirement to withdraw from the college.
SUMMERS,And you memorized that instead of doing what?
CAMERON,"What my brother and I came here today to ask of you, respectfully of course, is that--"
TYLER,"(a little frustrated with this bullshit) Sir, it’s against University rules to steal from another student, plain and simple."
SUMMERS,You’ve spoken to your House Master?
CAMERON,"Yes sir, and the House Master made a recommendation to the Ad Board but the Ad Board won’t see us."
SUMMERS,Have you tried dealing with the other student directly?
CAMERON,Mr. Zuckerberg hasn’t been responding to any of our e-mails or phone calls for the last two weeks. He doesn’t answer when we knock on his door at Kirkland and the closest we’ve come to dealing with him face to face is when I saw him on the quad and chased him through Harvard Square.
SUMMERS,You chased him?
CAMERON,I saw him and I know he saw me and I went after him but he disappeared.
SUMMERS,I don’t see this as a University issue.
TYLER,Of course this is a University issue. There’s a code of ethics and an honor code and he violated them both.
SUMMERS,"You entered into a code of ethics with the university, not with each other."
TYLER,"I’m sorry President Summers, what you just said makes no sense to me at all."
SUMMERS,I’m devastated by that.
CAMERON,"What my brother means is that if Mark Zuckerberg walked into our dorm room and stole our computer that would be a university issue, right?"
SUMMERS,"I really don’t know, this office doesn’t handle petty larceny."
TYLER,This isn’t petty larceny.
CAMERON,Ty--
TYLER,This idea is potentially worth millions of dollars.
SUMMERS,Millions?
CAMERON,Yes.
SUMMERS,You might be letting your imaginations run away with you.
TYLER,"Sir, I honestly don’t think you’re in any position to make that call."
SUMMERS,"I was U.S. Treasury Secretary, I’m in some position to make--"
TYLER,Letting our imaginations run away with us is exactly what we were told to do in your freshmen address.
SUMMERS,Well I would suggest that you let your imaginations run away with you on a new project.
TYLER,You would.
SUMMERS,Yes. Everyone at Harvard is inventing something. Harvard undergraduates believe that inventing a job is better than finding a job so I’ll suggest again that the two of you come up with a new new project.
CAMERON,"I’m sorry, but that’s not the point."
SUMMERS,Please arrive at the point.
CAMERON,You don’t have to be an intellectual property expert to understand the difference between right and wrong.
SUMMERS,And you’re saying that I don’t?
CAMERON,Of course I’m not saying that.
TYLER,I’m saying that.
SUMMERS,Really.
CAMERON,Sir--
SUMMERS,"Anne, how did they get this appointment?"
ANNE,Colleagues of their father.
SUMMERS,"Let me tell you something, Mr. Winklevoss and...Mr. Winklevoss. Since you’re on the subject of right and wrong. This action, this meeting, the two of you being here, is wrong. It’s not worthy of Harvard. It’s not what Harvard saw in you. You don’t get special treatment."
CAMERON,We’ve never--
TYLER,Start another project? Like we’re making a diorama for the science fair?
SUMMERS,"And if you have a problem with that, Mr. Winklevoss--"
CAMERON,We’ve never asked for special treatment.
SUMMERS,--the courts are always at your disposal. Is there anything else I can do for you?
TYLER,Well you could take the Harvard Student Handbook and shoved it up--
CAMERON,"Ty. Thank you very much for your time, sir."
TYLER,I broke your 335 year old doorknob.
GRETCHEN,"Eduardo, spring break, you and Mr. Zuckerberg took a trip to New York."
EDUARDO,Yes.
GRETCHEN,What was the purpose of the trip?
EDUARDO,"As CFO, I’d set up some meetings with potential advertisers."
GRETCHEN,Who paid for the trip?
EDUARDO,It was paid for out of the thousand dollar account I’d set up a few months earlier.
GRETCHEN,At this point your thousand dollars was the only money that had been put into the company.
EDUARDO,Yes.
GRETCHEN,How did you feel the meetings went?
EDUARDO,They went terribly.
GRETCHEN,Why?
EDUARDO,Mark was asleep.
MARK,I wasn’t asleep.
EDUARDO,Can I re-phrase my answer?
GRETCHEN,Sure.
EDUARDO,I wish he’d been asleep.
EDUARDO,"...and we’re at 29 schools now with over 75,000 members. People who go on theFacebook tend to stay on longer than almost any other site, now here’s the most impressive statistic--91% of people who try it once will come back. Now if you’ll allow me--"
EXECUTIVE,Excuse me one second. What sound is he making? Is that like a “tsk”.
MARK,"It wasn’t a “tsk”, it was uh...hmm...like a glottal stop. Almost a gag reflex."
EXECUTIVE,"Guys, what is this?"
GRETCHEN,There was one more meeting scheduled for the New York trip.
EDUARDO,Yes. It was a dinner. It was set up through my girlfriend at the time.
GRETCHEN,Would you say that Mark was excited about this meeting?
EDUARDO,"Yes, very."
CHRISTY,They’re not gonna card us.
EDUARDO,They might.
CHRISTY,Look around.
EDUARDO,It’ll be embarrassing.
CHRISTY,Tell him they’re not gonna card us.
MARK,They’re not gonna card us.
EDUARDO,Mark--
MARK,Are you gonna talk about ads again?
EDUARDO,"Unless you’re the Ballet Theatre of Hartford, the purpose of a business is to make a profit."
MARK,This isn’t a business yet.
EDUARDO,That’s tough for me because my job is to-- nevermind.
EDUARDO,He’s 25 minutes late.
MARK,"He founded Napster when he was 19, he can be late."
EDUARDO,He’s not a god.
MARK,What is he?
EDUARDO,25 minutes late.
CHRISTY,I think Wardo’s jealous.
EDUARDO,I honestly wasn’t jealous. I was nervous.
GRETCHEN,Why?
EDUARDO,I didn’t know him at all but I’d done a search and I’d asked around. He struck me as kind of a wild card.
CHRISTY,Why?
EDUARDO,He crashed out of two pretty big internet companies in spectacular fashion and he’s had a reputation with drugs.
MARK,He also founded the companies.
EDUARDO,We don’t need him.
MARK,He’s here.
EDUARDO,And he does own a watch.
EDUARDO,Take your time. And he does own a watch.
CHRISTY,Stop it.
SEAN,I’m Sean Parker.
EDUARDO,How do you do.
SEAN,"You must be Eduardo. And Christy. And Mark, it’s great to meet you."
MARK,Great to meet you.
SEAN,You guys don’t have anything in front of you. Tori.
EDUARDO,We were waiting for--
WAITRESS,Hey baby boy.
SEAN,"Can you bring out some things. The lacquered pork with that ginger confit? Tuna tartar and a lobster claws, that’ll get us started. Christy, what do you like to drink?"
CHRISTY,An appletini?
SEAN,Great. Four of those.
EDUARDO,From that point on it was the Sean-a- thon.
SY,The question was “What did you talk about?”
EDUARDO,He took us through his episode with Napster.
SEAN,I didn’t want to spend my 20’s as a professional defendant. Who knew--the music industry doesn’t have a sense of humor. We tried to sell the company to pay the 35 million they said we owed in royalties but I guess to them that was a little like selling a stolen car to pay for the stolen gas. So we said screw it and declared bankruptcy.
CHRISTY,But you made a name for yourself.
SEAN,And you are dry. Tori?
CHRISTY,"No, I’m good."
EDUARDO,"And then he went on to his second business venture, which was an online rolodex that he got thrown out of by Case Equity."
SEAN,And I wanted to do it nice this time. I put on a tie and I shined my shoes but nobody wants to take orders from a kid so let me tell you what happens to a 20 year old at the top of a hot dot com:
EDUARDO,"I’m not a psychiatrist, but--"
SY,I’m glad we’ve got that on the record.
GRETCHEN,You’re not a psychiatrist but what?
EDUARDO,A psychiatrist would say he was paranoid.
SEAN,"They’ll hire private detectives who’ll follow you day and night. You’re a target for high priced escorts. I can’t prove it but I know they tapped my phones. Whatever it is that’s gonna trip you up you’ve done already. Private behavior is a relic of a time gone by. And if somehow, someway, you’ve managed to live your life like the Dalai Lama then they’ll make shit up. Because they don’t want you, they want your idea and then they want you to say thank you while you-- excuse me--wipe your chin and walk away."
MARK,That’s what happened to you?
EDUARDO,And delusional.
SEAN,Yes. There‘ll be payback at Case. I brought down the record companies with Napster and Case’s gonna suffer for their sins too.
EDUARDO,You didn’t bring down the record companies. They won.
SEAN,In court.
EDUARDO,Yes.
SEAN,"You want to buy a Tower Records, Eduardo?"
EDUARDO,"And he told story after story about life in Silicon Valley, and parties at Stanford and down in LA, and friends who’d become millionaires, but mostly how Mark had to-- had to come to California. And then he got around to theFacebook."
SEAN,Tell me about your progress.
EDUARDO,"Well...we’re in 29 schools now and we have over 75,000 members--"
SEAN,Tell me about the strategy you’re using.
MARK,"Okay. For instance, we wanted Baylor in Texas but Baylor already had a social network on campus so instead of going right after them, we made a list of every school within a hundred miles--"
SEAN,--and put theFacebook on those campuses first.
MARK,Pretty soon all the Baylor kids were seeing their friends on our site we were in.
SEAN,"That’s called the Little Big Horn, that’s smart, Mark."
EDUARDO,"Thank you, it was mine."
CHRISTY,Easy.
EDUARDO,"Settle an argument for us, would you? I say it’s time to start making money from theFacebook but Mark doesn’t want advertising. Who’s right?"
SEAN,"Neither of you yet. TheFacebook is cool, that’s what it’s got going for it."
MARK,Yeah.
SEAN,You don’t want to ruin it with ads because ads aren’t cool.
MARK,Exactly.
SEAN,It’s like you’re throwing the greatest party on campus and someone’s telling you it’s gotta be over at 11:00.
MARK,That’s exactly right.
SEAN,You don’t even know what the thing is yet.
MARK,I said exactly that.
SEAN,How big it can get and how far it can go. This is no time to take your chips down. A million dollars isn’t cool. You know what’s cool?
EDUARDO,You?
EDUARDO,A billion dollars. And that shut everybody up.
SEAN,And that’s where you’re headed. A billion dollar valuation. Unless you take bad advice in which case you may as well have come up with a chain of very successful yogurt shops. When you go fishing you can catch a lot of fish or you can catch a big fish. You ever walk into a guy’s den and see a picture of him standing next to fourteen trout?
CHRISTY,"No, he’s holding a 3000 pound marlin."
SEAN,Yep.
MARK,That’s a good analogy.
EDUARDO,"Okay, but we all know that marlins don’t really weigh 3000 pounds, right?"
CHRISTY,Have you seen the big ones up close?
EDUARDO,I haven’t but I don’t think the guy’s holding a marlin the size of a Range Rover. That would be a really big fish and a very strong guy.
CHRISTY,You think we might be getting away from the point?
SEAN,I don’t have a dog in this fight. I’m just a fan who came to say hi.
