character,dialog
SHAGRAT,"Hey! Hands off - that shiny shirt,"
GORBAG,"It's going to the Great Eye, along with everything else."
SHAGRAT,I don't take orders from stinking Morgul rats!
GORBAG,"You touch it, and I'll stick this blade in your guts"
SHAGRAT,The scum tried to knife me! Kill him!
SAM,That's for Frodo! And for the Shire! And that's for my old Gaffer
GORBAG,"Stop your squeaking, you dunghill rat! I'm gonna bleed you like a stuck pig!"
SAM,Not if I stick you first!
FRODO,"Sam!!! Oh, Sam ... I'm so sorry ... Sorry for everything."
SAM,Come on.
FRODO,It's too late. It's over ... they've taken it. Sam - they took the Ring!
SAM,"Begging your pardon, but they haven't."
SAM,I thought I'd lost you ... so I took it - only for safe-keeping.
FRODO,"Give it to me.Give me the Ring, Sam Sam! Give me the Ring You must understand ... The Ring is my burden ... It will destroy you, Sam."
SAM,"Come on, Mr. Frodo, we'd best find you some clothes. You can't go walking
through Mordor in naught but your skin"
SAM,"We did it, Mr. Frodo. We made it to Mordor."
FRODO,There are so many of them ... So many. We’ll never get through unseen. It's him - the Eye
SAM,"We have to go in there, Mr. Frodo. There's nothing for it. Come on. Let's just make it down the hill for starters."
GANDALF,Frodo has passed beyond my sight. The darkness is deepening.
ARAGORN,"If Sauron had the Ring, we would know it."
GANDALF,"It's only a matter of time. He has suffered a defeat, yes, but behind the walls of
Mordor our enemy is regrouping."
GIMLI,Let him stay there. Let him rot. Why should we care?
GANDALF,Because ten thousand Orcs now stand between Frodo and Mount Doom. I've sent him to his death.
ARAGORN,No. There's still hope for Frodo. He needs time and safe passage across the Plains of Gorgoroth. We can give him that.
GANDALF,How?
ARAGORN,Draw out Sauron's armies - empty his lands. Then we gather our full strength and march on the Black Gate.
ÉOMER,We cannot achieve victory through strength of arms.
ARAGORN,Not for ourselves ... But we can give Frodo his chance if we keep Sauron's eye fixed upon us. Keep him blind to all else that moves
LEGOLAS,A diversion...
GANDALF,Sauron will suspect a trap. He will not take the bait!
GIMLI,Certainty of death. Small chance of success. What are we waiting for?
SAM,"Look, the Orcs! They're moving off. You see, Mr. Frodo - some luck at last."
SAM,Take mine ... there's a few drops left.
FRODO,There'll be none left for the return journey.
SAM,"I don't think there will be a return journey, Mister Frodo."
SAM,"Frodo, get down!"
PIPPIN,Where are they?
ARAGORN,Let the lord of the Black Land come forth; let justice be done upon him
ARAGORN,Pull back! Pull back!
SAM,"It's gone, Mr. Frodo. The light's passed on, away towards the North ... something's drawn its gaze."
ARAGORN,"Hold your ground - hold your ground! Sons of Gondor - of Rohan ... my brothers! I see in your eyes the same fear that would take the heart of me. A day may come when the courage of Men fails; when we forsake our friends and break all bonds of fellowship; but it is not this day - an hour of wolves and shattered shields, when the Age of Men comes crashing down - but it. is not this day!! This day we fight! By all that you hold dear on this good earth - I bid you stand!Men of the West!"
GIMLI,Never thought I'd die fighting side by side with an elf.
LEGOLAS,What about side by side with a friend?
GIMLI,Aye - I could do that.
SAM,"Do you remember the Shire, Mr. Frodo? It'll be spring soon, and the orchards will be in blossom; and the birds will be nesting in the hazel thicket; and they'll be sowing the summer barley in the lower fields; and eating the first of the strawberries with cream. Do you remember the taste of strawberries?"
FRODO,"No, Sam. I can't recall the taste of food; nor the sound of water; nor the touch of
grass ... I'm naked  There's no veil between me and the wheel of fire. I can see him with my waking eyes!"
SAM,"Then let us be rid of it - once and for all! Come on, Mr. Frodo. I can't carry it for you ... but I can carry you! Come on!"
ARAGORN,For Frodo...
SAM,"Look, Mr. Frodo! We're almost there!"
GOLLUM,Clever Hobbits to climb so high!
SAM,Frodo!
PIPPIN,Eagles… The Eagles are coming! The Eagles are coming!
SAM,Frodo!
FRODO,"I'm here, Sam."
SAM,Destroy it - go on! Throw it in the fire! What are you waiting for? Just let it go!
FRODO,The Ring is mine.
SAM,No!
GOLLUM,Precious! Precious!
SAM,Give me your hand.Take my hand! No.  Don't you let go! Don't let go. Reach!!!
FRODO,It's gone ... it's done.
SAM,"Yes, Mr. Frodo ... it's over now."
FRODO,"I can see the Shire ... The Brandywine River, Bag End, Gandalf's fireworks ...the lights in the Party Tree..."
SAM,Rosie Cotton dancing ... she had ribbons if ever I was to marry someone ... itwould have been her ... it would havebeen her.
FRODO,"I'm glad to be with you, Samwise"
FRODO,Gandalf?
GANDALF,Now come the days of the King… May they be blessed.
ARAGORN,"This day does not belong to one man but to all. Let us together rebuild this world that we may share in thedays of peace. Et Eärello Endorenna utúlien. Sinome maruvan ar Hildinyar tenn'
Ambar-metta. Out of the Great Sea to Middle-earth I am come. In this place will I abide,
and my heirs, unto the ending of theworld."
FRODO,"And thus it was a Fourth Age of Middle- And thus it was a Fourth Age of Middleearth began, and the Fellowship of the Ring, though eternally bound by friendship and love, was ended. Thirteen months to the day, since Gandalf sent us on our long journey..."
FRODO,...we found ourselves looking upon a familiar site ... We were home!
FRODO,"How do you pick up the threads of an old life? How do you go on, when in your heart you begin to understand. There is no going back. There are some things that time cannot mend. Some hurts that go too deep. That have taken hold."
SAM,Mr. Frodo?
SAM,What is it?
FRODO,"It's been four years to the day since Weathertop, Sam. It's never really healed."
SAM,"“There and Back Again ... A Hobbit's Tale, by Bilbo Baggins”"
FRODO,Not quite ... There's room for a little
FRODO,"Bilbo once told me, the great stories never end - that each of us must come and go in the telling. His part in this tale was now over. There would be no more journeys for Bilbo. Saveone"
BILBO,"Tell me again, lad. Where are we going?"
FRODO,"To the harbour, Bilbo. The Elves have accorded you a special honor. A place on the last ship to leave Middle-earth."
BILBO,Frodo ... Any chance of seeing that old Ring of mine ... the one I gave you?
FRODO,"Sorry, Uncle ... I'm afraid, I lost it."
BILBO,Oh ... pity. I should like to have held it one last time.
BILBO,"Oh! Well, here’s a sight I have never before"
GALADRIEL,The power of the Three Rings is ended. The time has come for the Dominion of Men.
ELROND,I Aear can vên na mar. The Sea calls us home
BILBO,I think I'm quite ready for another
GANDALF,"Farewell, my brave Hobbits. My work is now finished. Here at last, on the shores of the sea, comes the end of our Fellowship I will not say: “do not weep”, for not all tears are an evil"
SAM,What does he mean?
FRODO,"We set out to save the Shire, and it has been saved ... but not for me…"
SAM,You don't mean that - You can't leave!
FRODO,"The last pages are for you, Sam."
SAM,Elanor!
FRODO,"My dear Sam. You cannot always be torn in two. You have to be one and whole for many years. You have so much to enjoy and to be and to do. Because Sam, your part in the journey goes on."
SAM,"Hello, little Frodo! Well ... I’m back."
