character,dialog
RYAN ,"Then the city council decides to give minority-owned companies preference in city contracts. And overnight, my father loses everything. His business, his home, his wife, everything; and not once did he blame you people. I'm not asking you to help me. I'm asking that you do this small thing for a man who lost everything so that people like you could reap the benefits. And do you know what it's gonna cost you? Nothing. Just the flick of your pen."
SHANIQUA,"You're father sounds like a good man. And if he'd come in here today I probably would have approved this request. But he didn't come in, you did. And for his sake, that's a real shame. (to security guard) Get him out of here."
OFFICE MANAGER," Sir, I spoke to our employee. He told you that you needed to replace or repair the door."
FARHAD ,"He say he fix lock! You come here, see how fix it is! ..."
FARHAD,"I'm not yelling, I am angry! (calls out) Shereen! Stop washing! Insurance need to take pictures!"
DORRI,Are you all right?
SHEREEN,"I'm okay, we're okay. You see what they wrote? They think we're Arabs. When did Persians become Arabs?"
DORRI,What can I do?
SHEREEN,"Go to work. Do you want to be fired, too?"
DORRI,"I called, I switched shifts. Oh my God."
FARHAD,I want his name; give me name.
DORRI,Dad--
OFFICE MANAGER,"Sir, I can't give you his name."
FARHAD,Bastard no fix my lock! Give me name!
DORRI,Dad!
OFFICE MANAGER,"I'm hanging up now, sir."
FARHAD,No hang up! No hang up on Son-of a-bitch!
DORRI,Did they take the gun?
DORRI ,Thank God.
GRAHAM,Ma? ... It's cold.
LOUISE,Did you find your brother?
GRAHAM,"No, Ma."
LOUISE,"I was doing good, baby. I was doing real good."
GRAHAM,"I know, Ma."
LOUISE,Did you find your brother?
GRAHAM,"Not yet, Ma."
LOUISE,"Tell him to come home. Tell him I'm not mad, okay?"
GRAHAM,Okay.
RIA,You apologize to your mother?
GRAHAM,Couldn't. She wasn't there.
RIA,Internal Affairs called. They found something in the Mercedes.
FIRST A.D.,"That's lunch, one hour! We're back at three o'clock."
CHRISTINE,"I tried to call, it sounded like you were having a hard day."
CAMERON,Yeah.
CHRISTINE,"I got scared, Cam. I mean, it's not like I haven't been pulled over before. But not like that."
CHRISTINE,"And I was a little drunk and shouldn't have been mouthing off, it was stupid. But when that man put his hands on me ... I just couldn't believe you'd let him do that. I know what you did was the right thing, I know that, but ... I was humiliated ... for you. I couldn't watch. I couldn't stand to see that man take away your dignity."
CAMERON,Yeah. That's what happened.
CHRISTINE,Don't do this.
CAMERON,You're right. Leave it at that. I've got to go.
CHRISTINE,"Do not walk away from me. You bastard, I apologized! Don't you walk away from me! ... Cam!!"
KEN HO,"Yeah, I understand. Thanks. Has your father read his policy?"
DORRI,He doesn't read English.
FARHAD,What is he saying?
KEN HO,"Mr. Golzari, you told me you called the locksmith."
FARHAD,"Yes, I tell him fix!"
KEN HO,But they said their man told you.
DORRI,So you're saying it's his fault?
KEN HO,The insurance company is calling it negligence. They're not covering any of this.
KEN HO ,I really am sorry.
DORRI,"It'll be okay, Dad, we'll figure it out."
FARHAD,Go to work.
DORRI,Dad ...
FARHAD," You want to lose your job, too? Go to work."
RYAN,Hey.
HANSEN,Hey. Maybe they didn't tell you? I've been reassigned.
RYAN,"Yeah, they told me. to say good luck and with you."
RYAN ,Wait 'till you've been on the job a few more years.
HANSEN,Yeah.
RYAN,Look at me. Wait 'till you've been doing it a few more years. You think you know who you are? You have no idea.
RYAN ,"Yo, Carlos. We rolling?"
OFFICER GOMEZ,I am.
HANSEN,clear.
RYAN,Call it in!
RYAN,Get that engine fire out!
RYAN ,Ma'am? Ma'am can you hear me?
RYAN ,Ma'am? We're gonna get you out of there.
OFFICER GOMEZ,"Paramedics are rolling, they'll be here in two minutes. Jesus."
RYAN,"Get an extinguisher, get that fire out."
RYAN ,"Ma'am, are you hurt? Can you move? Ma'am?"
RYAN ,It's okay. I'm gonna get you out.
RYAN,It's okay. It's okay.
CHRISTINE,No! Stay away from me! Get away from me!
RYAN,"Lady, I'm not gonna hurt you."
CHRISTINE,Don't touch me! Don't touch me! Get away from me!
RYAN,LADY! I'm trying to help you!
CHRISTINE,Fuck you! Not you! Not you! Somebody else! Not you!!
CHRISTINE,NO! Keep your filthy fucking hands off me!
RYAN,Stop moving! I've almost got it!
CHRISTINE,NOOO!
RYAN,"Lady, I am not going to fucking hurt you!!"
CHRISTINE,Please. Please. Don't touch me.
RYAN," Ma'am? Ma'am, there's no one else here yet, and that's gasoline there, so we have to get you out right away."
RYAN ,"Your seat belt is caught on something, it's jamming the buckle. Can you feel where it's caught?"
CHRISTINE,No.
RYAN,"I need to reach across your lap. Can I do that, please?"
RYAN ,Thanks.
RYAN ,"I need you to move a little, can you do that?"
RYAN ,"Are you hurt, anything broken?"
CHRISTINE,I don't think so.
RYAN,That's good.
CHRISTINE,Are you going to get me out?
RYAN,"Yeah, I'm gonna get you out."
CHRISTINE,Okay.
RYAN, Fuck! Sorry.
CHRISTINE,That's okay.
RYAN,"I'm going to cut the belt, okay?"
RYAN,Shhhh. Shhhhhh.
ALLAN,"It's okay, we just have to check her. Are you hurt? Can you walk? (she nods, they lift her to her feet) Let's take you over to the ambulance."
CAMERON,And cut.
FIRST A.D.,".. . So, what do you want to do?"
KAREN,"The D.A. asked me to apologize, he wanted to be here himself."
FLANAGAN," No, he didn't. If he did his own dirty work, none of us would have jobs. Jake Flanagan, Media Relations."
BRUCE,He's just pulling into the garage.
FLANAGAN,"The press conference is in ten minutes, so we'll make this short. (flips open file) Internal Affairs says this Conklin has two suspicious shootings on his record - both black men, both times he was cleared but only just. Detective Lewis makes black man number three. You know any reason why we shouldn't hang Conklin for this?"
GRAHAM,It looks a little more complicated than we thought. We found over three hundred thousand dollars in the trunk of the car Lewis was driving.
FLANAGAN,"Shit.  Get down to the garage, tell him to stay there until he hears from me."
KAREN,You found the money in the Mercedes? I thought that wasn't his car.
GRAHAM,"It's registered to a Cyndee Bradley, we haven't been able to speak to her, as she ""left town"" this morning."
FLANAGAN,"So, it wasn't Lewis' car. He may not have even known the money was in it."
GRAHAM,If you say so.
KAREN,"Latasha Harlins, Rodney King, these names ring a bell, Detective?"
GRAHAM,Yeah.
FLANAGAN,"We have attorneys for this slain police officer camping in our offices. We have his mother and a half-dozen men of the cloth who swear that Lewis was one of the twelve apostles of Christ. We have two black city councilmen and a congresswoman who call every hour on the hour demanding to know what the District Attorney intends to do about this and you want him to walk into that press room and tell them all that the situation is ""complicated""??"
FLANAGAN, Give us a minute.
FLANAGAN ,Who knows about the money?
GRAHAM,"You're kidding me, right?"
FLANAGAN,There are only two people in this room.
GRAHAM,"Myself, my partner and Ferguson in Internal Affairs."
FLANAGAN,Jim Ferguson?
GRAHAM,Yes.
FLANAGAN,"Okay. I guess I don't see a problem here. As it wasn't Lewis' car, the money isn't clear evidence of any wrong-doing. Even if it was, we aren't going to prosecute a dead man. Which means the money that Internal Affairs is holding can't even be considered evidence."
GRAHAM,"Well, you can do this dance, but when the Coroner's report comes in tomorrow, my bet is it says Detective Lewis was coked out of his head."
FLANAGAN,"Fucking black people, huh?"
GRAHAM,... I m sorry?
FLANAGAN,"I mean, I know all the sociological reasons why eighty percent of the men in prison in this state are black ... schools are a disgrace, lack of opportunity, bias in the judicial system, all that stuff ... but still it's gotta get to you, I mean on a gut level, as a black man. They just can't keep their hands out of the cookie jar."
FLANAGAN,"Course you and I know that's not the truth, but that's the way it always plays, doesn't it. And assholes like Lewis just keep feeding the flames. It's got to get to you."
FLANAGAN,"You coach ball down in Compton, am I right?"
GRAHAM,Don't try and pretend you know anything about me.
FLANAGAN," Oh, I know more than you think. What do you think those kids need? To make them believe; to give them hope? You think they need another greedy black asshole? Another drugdealing cop? Or do you think they need a fallen black hero?"
GRAHAM,"If you're finished being the black man's best friend, you want to just tell me what I'm being offered here?"
FLANAGAN,"Oddly, the DA's squad is losing its lead investigator next month. Rick is quite adamant that his replacement be a person of color. It's a high profile position, and he wants to send the right message to the community."
GRAHAM,"And that message is what, look at the Black Boy I bought? Thanks for thinking of me."
FLANAGAN,Actually we were thinking of you until we saw this.
FLANAGAN ,"It's a warrant for your brother's arrest. Twenty-something years old and already his third felony. Three Strikes Law, kid's going away for life for stealing a car. Christ that's an unfair law. But still, he had every opportunity you had. Fucking black people, huh?"
GRAHAM,"So, to make this disappear, all  I have to do is frame an innocent man."
FLANAGAN,"What are you, the fucking Defender of All Things White?! We're talking about a white man who shot three black men and you're arguing that maybe we're not being ""fair"" to him?! You know what, maybe you're right: maybe Lewis did provoke this. Maybe he got what was coming to him. Or maybe, stoned or not, just being a black man in the Valley was enough to get him killed. No one was there to see who shot first, so there is no way to know. Which means we could get this wrong. (re: warrant) Maybe that's what happened with your brother. Maybe we got it wrong. Maybe Lewis isn't the only one who deserves the benefit of the doubt. You're the one closest to all this. You need to tell us. What does your gut tell you?"
RICK,"So, Graham. What do I tell them? You tell me, and I'll tell them."
GRAHAM,... Given Detective Conklin's history ... I'd say it's clear what happened last night.
RICK,Okay.
RICK,"Before I get to why we're here, know you may have heard that we had our car stolen last night. As you can imagine, my wife is pretty shaken up, but we're both okay. And Jean and I appreciate the calls and your concern. (beat/fends off questions) Now. Just after nine p.m. last night, Detective William Lewis, an eight year veteran of the force and an active member of the black community was gun downed by a fellow officer."
PETER,Get outta the car!
ANTHONY ,--what in the fuck?!
PETER,Get outta the car! You deaf? Get out of the car!
ANTHONY,Don't you hear the man? Get out of the muth-
ANTHONY ,"What the fuck are you doing? You want to get killed, nigga?J"
PETER,Hey!
ANTHONY,You stupid mutherfucker!
ANTHONY ,Jesus Christ!
PETER,I'll shoot you! Back off or I'll shoot you!
PETER,Stop kicking him! I'll shoot you dead!
ANTHONY,Stop talking and shoot this muther--
ANTHONY ,Shoot him! Shoot the prick!
ANTHONY,What the fuck you doing?! Get outta the car!
CAMERON,Fuck you!
OFFICER STONE,Step out of the car!
ANTHONY,"You fucking idiot, get out of the car!"
CAMERON,You get out of the car!
ANTHONY,I'll blow you away! Get outta the car!
CAMERON,You get out of the car!
ANTHONY,Get the fuck out of the car!
ANTHONY,Get out of the fucking car!!
CAMERON,You get out of the fucking car!!
ANTHONY,Get out of the fucking car!!
CAMERON,It's my fucking car!
ANTHONY,It's my fucking gun!
CAMERON,It's my fucking gun now!
ANTHONY,Give me my fucking gun!
CAMERON,Get out of my car!
ANTHONY,Cul-de-sacs! Another fucking reason black people have no business living in Sherman Oaks!
OFFICER HILL,Hands in plain sight! Step out of the vehicle!
CAMERON,Get out of my car!
ANTHONY,"You so brave, you get outta the car!"
OFFICER HILL ,"Hands in plain sight, step out of the vehicle!"
CAMERON,"This what you want? You want me, pig fucks?"
OFFICER HILL,"Lie face down on the ground, spread your arms and legs."
CAMERON,"No, you lie on the ground, you spread your arms and legs!"
OFFICER HILL,"Sir, I need you to lie on the ground."
CAMERON,And I need you on the ground!
OFFICER HILL,Don't come any closer. Down on your knees.
CAMERON,Fuck you! You get on your knees!
OFFICER STONE,"On your knees, now!"
CAMERON,You get on your knees and suck my dick while you're down there!
OFFICER HILL,Do I look like I am fucking joking with you?
CAMERON,"Yeah, you look like a fucking joke! You look like a bad fucking joke!"
OFFICER HILL,This man is making threatening gestures.
CAMERON,This isn't threatening gestures. You want to see threatening gestures?!
HANSEN,I know this man!
OFFICER STONE,Get back!
HANSEN,I know this man!
OFFICER HILL,Get out of the way!
HANSEN,"Give me some fucking room, will you?! I know this man!"
CAMERON,Who the fuck are you?!
OFFICER STONE,Step away!
HANSEN,Fuck off and give me some room!
OFFICER HILL,Are you fucking nuts? Get out of the way!
CAMERON, Fuck you!
HANSEN,"You see what's happening here? You want to die here?! Is that what you want?? 'Cause these guys really want to shoot you, and the way you are acting they will be completely fucking justified."
CAMERON,Fuck you.
OFFICER HILL,Step away from him!
HANSEN,"Fuck me? I'm not the one who is fucked here! You're the one who is fucked, 'cause you're the one who is gonna have his head blown across the street and onto that man's patio!"
OFFICER HILL,"Officer Hansen, step away now!"
HANSEN," He's a friend of mine, ok?! He's a fucking friend of mine! He is not armed and he is not gonna shoot me or anybody else! So give me two fucking seconds here!"
HANSEN ,Are you starting to understand the situation here?
CAMERON,... What the fuck you want?
HANSEN,"Unless you think your wife is gonna be better off with a husband who has a bloody stump for a head, I want you to sit on that curb, put your hands on your head and do nothing until I speak to these officers."
CAMERON,I'm not putting my hands on my head or sitting on any fucking curb!
HANSEN,Then stand where you are and keep your hands in plain sight! Can you do that?
CAMERON,.... Yeah.
HANSEN, I've told this man to stay where he is and keep his hands in plain sight.
OFFICER HILL,"This man better be related to you by blood, because this is fuckin' nuts. need this favor. his name and license priors, no warrants. him go with a warning."
OFFICER HILL,... What kind of fucking warning?
HANSEN,A harsh warning.
HANSEN,Thanks.
HANSEN ,"You've been warned, you understand? Do you understand me?"
CAMERON,You want to do something to me? I'm right here.
HANSEN,I am trying to fucking help you.
CAMERON,Did I ask for your help?
HANSEN,Go home.
CAMERON,That I can do.
CAMERON,Look at me.
CAMERON ,You embarrass me. You embarrass yourself.
LARA,Daddy's home!
FARHAD,You give my money.
DANIEL,What? What money?
LARA,Daddy?
ELIZABETH,Come get Lara!
LARA,Daddy?
FARHAD,You pay my store! Give my money! You pay my store!
LARA,Daddy?
DANIEL,"You go inside, honey. Elizabeth!!"
LARA,Mommy?!
FARHAD,I want money! You give me truck!
DANIEL,It's not my truck!
LARA,Daddy!
DANIEL,Elizabeth! !
ELIZABETH,What?!
DANIEL,"Here, I got about fifty dollars-"
FARHAD,Fifty dollars?? I lose everything! You give me truck! You give me home! You give me everything!
LARA, He hasn't got it!
ELIZABETH,Hasn't got what?
LARA,I have it! He hasn't got his 'penetrable cloak!
DANIEL,"I don't know what you're talking about, it's not my house, I don't have that kind of money!"
FARHAD,You lie! Give me everything!
DANIEL,You want the truck? It's not mine! Take it!
ELIZABETH,Lara?
LARA,Daddy!
FARHAD,You lie! You cheat me! You son-of-a-
FARHAD ,AHHHH
ELIZABETH,Lara!!!!!
LARA,"It's okay, Daddy. I'll protect you."
DANIEL,What?
ELIZABETH,Baby!
LARA,It's a really good cloak.
HANSEN,How's it going?
JEAN,"I sent her for groceries, that was two hours ago .... Carol, you should talk, you go through six housekeepers a year .... I'm not snapping at you, I'm just angry; I'm sorry .... (with growing agitation) Yes, at them! And the police and Rick and Maria and the dry cleaner who ruined another blouse and the gardener who keeps over-watering the lawn and .... (stops, grapples with an explanation) I just woke up this morning and thought I'd feel better. You know? But I was still mad ... and I realized ... it wasn't about having my car stolen. That's how I wake up every morning .... I'm angry all the time. (at the point of tears) And I don't know why. Carol, don't know why. Yeah, call me back."
PETER,Really appreciate this.
HANSEN,No problem.
HANSEN ,Don't usually stop.
PETER,Don't usually hitch.
HANSEN,How long you been out there?
PETER,Hour maybe.
HANSEN,That's a big surprise.
PETER,"Yeah, this ain't exactly pick up a brother territory."
HANSEN,"True. So, where you heading?"
PETER,Anywhere the other side of the hill.
HANSEN,I'm going to El Segundo.
PETER,El Segundo's cool.
HANSEN,You been there?
PETER,Fuck no. Good music.
PETER ,"No, really. I'm starting to understand it. Wrote a country song myself just yesterday."
HANSEN,I'll bet you did.
PETER,My hand to God.
PETER ,That's some rhythm you got working.
HANSEN,"So, what was happening in the Valley tonight?"
PETER,Ice skating.
HANSEN,Ice skating?
PETER,Love to skate. Always wanted to be a goalie.
PETER ,You think that's funny?
HANSEN,I think you're having fun.
PETER,Whatever.
HANSEN,Something else funny?
PETER, Oh yeah.
HANSEN,"So, what's that?"
PETER,"Just people, man."
HANSEN,People like me?
PETER,"No, man, I'm not laughing at you."
HANSEN,"Yeah, I can see that. How about you laugh outside?"
PETER,Why you getting all bent outta shape?
HANSEN,"I'm not getting bent, just pulling over."
PETER,"Come on, man, keep driving, I said"
HANSEN,And I'm not telling you to get out of my car.
PETER,Why you being a jerk? Drive the car.
HANSEN,"I gotta better idea, why don't you get out right now."
PETER,Fine. You want me to show you? I'll show you.
HANSEN,Take your hand out of your pocket!
PETER,Fuck you.
HANSEN,Put your hands where I can see them!
PETER,Who the fuck do you think you are?
HANSEN,Hands in plain sight!
PETER,You wanna see what's in my hand?! I'll show you what's in my fucking hand!
HANSEN,Oh God. Oh God.
HANSEN ,Oh God. Oh no. Oh God.
DETECTIVE CARR,Heard it might snow.
GRAHAM,Get outta here.
DETECTIVE CARR,That's what I heard.
GRAHAM,... What have you got?
DETECTIVE CARR,Dead kid.
DETECTIVE CARR,You touch anything and it's yours.
KIM LEE,Choi Jin Gui! Choi Jin Gui!
NURSE HODGES,Can I help you?
KIM LEE,Choi Jin Gui! Choi Jin Gui!
NURSE HODGES,Do you speak English?
KIM LEE,"I am speak English, you stupid cow! My husband name Choi Jin Gui!"
KIM LEE,"Jin Gui! Oh God, Jin Gui!"
NURSE HODGES,Ma'am--
CHOI,... Kim Lee?
KIM LEE,I thought you were dead -- I called every hospital.
CHOI,"It's okay, I'm okay."
KIM LEE,"I went crazy, speeding. I drove into a car."
CHOI,"Oh my God, are you all right?"
KIM LEE, Got in big fight with poor woman. Call her names.
KIM LEE ,"Oh fine, I die from worry, you laugh."
CHOI, Thank you ... for finding me.
CHOI ,Will you do something for me?
KIM LEE,Anything.
CHOI,Go to the locker.
CHOI ,The next one.
CHOI ,In my shirt pocket.
CHOI ,Bring it here.
CHOI ,Cash it right away.
DORRI,Hello?
LOUISE,"My baby, my poor baby."
GRAHAM,Shh. It's ok. Shhhh. I promise you. I promise you I'll find out who did this to him.
LOUISE,I already know.
LOUISE ,You did.
LOUISE ,"I asked you to find your brother. But you were busy. We weren't much good to you anymore, were we?"
LOUISE ,"You got things to do. You go ahead, I'll sign the papers."
GRAHAM,... Ma?
LOUISE,I just want to wait with my baby.
LOUISE,He came home. You know that? My little boy. When I was sleeping. He brought me groceries. Last thing he did.
LUCIEN,"No, I get it; when I said ""get me a black Lincoln Navigator"", you thought I said ""get me a white piece of shit panel van."""
ANTHONY,Just give me whatever.
GEORGIE,Lucien? You should see this.
LUCIEN,I'll take the van.
ANTHONY,They're chained to the van.
LUCIEN,"So, I'll take them, too."
ANTHONY,You want to buy these Chinamen?
LUCIEN,"Don't be ignorant. They're Thai or something; entirely different kinda chinks. How much you want for them? Georgie, count 'em up."
ANTHONY,What the hell you gonna do with them?
LUCIEN,"Sell 'em, what the hell you think? I'll give you five hundred a piece and you can keep the van."
MARIA,Mister Rick?
RICK,Maria? What's wrong?
MARIA,Mrs. Jean needs to talk to you.
JEAN,Rick?
RICK,What's wrong?
JEAN,I fell on the stairs.
RICK,Are you okay?
JEAN,When I couldn't reach you I called everyone; Julie and Marg and Suz ....
RICK,I'm leaving right now.
JEAN,"It's okay, Maria drove me; it's just a bad sprain. I couldn't get through to anyone. Carol was the only one home. She said she couldn't come, she was having a massage. She's been my friend ten years."
RICK,The bitch. You okay?
JEAN,"Yeah, I'm okay."
RICK,I'm on my way.
JEAN ,Okay.
MARIA,You want to sit up?
JEAN,You want to hear something funny? ... You're the best friend I have.
DORRI,"What did you do? Dad, what did you do?"
FARHAD,I shot a little girl.
FARHAD ,"She's fine. She isn't hurt. I was this far from her, I shot her in the back."
DORRI,Oh my god.
FARHAD,She was my firishta.
DORRI,What are you talking about?
CHRISTINE,Almost cries.
ANTHONY,Pull 'em off!
ANTHONY,"Come on-come on-come on, this is America, time is money."
ANTHONY ,"Chop-chop, let's go."
ANTHONY ,"You split that up. Buy everybody chop suey, you understand?"
ANTHONY ,Dopey fucking Chinamen.
SHANIQUA,What in the hell is wrong with you people?
SHANIQUA,Don't talk to me unless you can speak American.
SHANIQUA ,You mind your own business and (to Hispanic Driver) You show me your insurance. (more argument) Don't pretend you don't know what I'm talking about: the word starts with the letters
