character,dialog
BOHR,"We have to make the politicians understand- this isn’t a new weapon- it’s a new world. I’ll be out there, doing what I can- but you... You’re an American Prometheus- Father of the Atomic Bomb. The man who gave them the power to destroy themselves. They’ll respect that. And your work really begins."
CHARLOTTE,"I’m sorry, Oppie, but there’s a call. From San Francisco."
KITTY,Robert?
OPPENHEIMER,Her father called... they found her yesterday... in the bath...
KITTY,Who?
OPPENHEIMER,"She’d taken pills, left a note... not signed... she took barbiturates..."
OPPENHEIMER,But there was chloral hydrate in her blood...
OPPENHEIMER,There was a note.
KITTY,Jean Tatlock?
OPPENHEIMER,We were together- she said she needed me... but I told her I wouldn’t see her again. It was me.
KITTY,"You don’t get to commit the sin, then have us all feel sorry for you that it had consequences. Pull yourself together. People here depend on you."
HORNIG,"Serber, I’m not quitting my job because plutonium’s radioactive!"
SERBER,"We can’t know what it might do to your reproductive system- Donald, help me out, here-"
DONALD,"You’re on your own, pal."
HORNIG,Your reproductive system’s more exposed than mine. Presumably.
KISTIAKOWSKY,The implosion device is nowhere.
NEDDERMEYER,"You can’t rush everything, Oppie."
KISTIAKOWSKY,"There’s rushing and there’s getting on with it- pick one, will ya?"
BETHE,Teller’s not helping- I’ve been asking for calculations on the implosion lenses for weeks-
TELLER,The British can do it- Fuchs-
FUCHS,Absolutely.
BETHE,"It’s your job, Teller!"
TELLER,I’m engaged in research-
BETHE,On a Hydrogen bomb we’re not even building!
TELLER,I won’t work for that man.
BETHE,Let him go. He’s a prima donna-
SERBER,I agree. He should leave Los Alamos.
OPPENHEIMER,"Kisty, you replace Neddermeyer. Seth, I’m putting you on plutonium. Lilli, go work for Kisty. Because he needs you. Fuchs, take Teller’s role- you’re exclusively on the implosion device"
OPPENHEIMER,And nobody is leaving Los Alamos.
TELLER,They won’t let me leave.
OPPENHEIMER,"I won’t let you leave. Forget Hans, forget fission. Stay here and research what you want. Fusion. The Hydrogen bomb- whatever. We’ll meet to discuss-"
TELLER,"You don’t have time to meet. You’re a politician now, Robert. You left physics behind long ago."
OPPENHEIMER,"Once a week. One hour, you and me."
TELLER,"Now, raise that fucking barrier."
ROBB,So the Super was under development on your watch at Los Alamos...
ROBB,"...yet, after the war, you tried to deny it was viable."
OPPENHEIMER,No. I pointed out technical difficulties with it.
ROBB,Didn’t you try to kill it at the AEC meeting after the Russian bomb test?
OPPENHEIMER,No.
ROBB,"But that was the recommendation the AEC offered, was it not?"
OPPENHEIMER,After hours of discussion...
OPPENHEIMER,...about the best response.
BUSH,Truman has to do something...
RABI,An H-bomb would be one thousand times the power of an A-bomb.
RABI,The only intended target would be the largest cities.
RABI,It’s a weapon of mass genocide.
STRAUSS,Why don’t you draw some of those circles on this side of the map?
STRAUSS,Start here... New York.
FERMI,"It’s a weapon of attack, with no defensive value."
STRAUSS,Deterrence.
BUSH,Do we need more deterrence than our current arsenal of atomic bombs?
RABI,"Drown in ten feet of water or ten thousand, what’s the difference? We can already drown Russia, and they know it."
STRAUSS,Now they can drown us.
STRAUSS,"Gentlemen, I have to ask whether your discussion should be more of a technical one. Robert?"
OPPENHEIMER,Teller’s designs are as impractical as they were during the war.
LAWRENCE,"The Hydrogen bomb can be made to work, Oppie. You know that."
OPPENHEIMER,We can’t commit all our resources to that chance.
STRAUSS,Then how would you have Truman reassure the American people?
OPPENHEIMER,By limiting the spread of atomic weapons through international control of nuclear energy.
STRAUSS,World government?
OPPENHEIMER,The United Nations. As Roosevelt intended.
STRAUSS,I asked what Truman should do. The world’s changed. Communism threatens our survival.
OPPENHEIMER,"Lewis, if we build a Hydrogen bomb, the Soviets would have no choice but to build their own."
STRAUSS,Could they be working on it already? Based on information from a spy at Los Alamos?
OPPENHEIMER,There was no spy at Los Alamos!
BUSH,"Gentlemen, let’s not get sidetracked."
OPPENHEIMER,I say we use this moment to gain concessions from the Russians by committing that we will not build the Hydrogen bomb.
STRAUSS,Thereby revealing its existence.
OPPENHEIMER,Which you seem convinced they already know.
BUSH,At this point I’d like the Advisory Committee members to meet in privacy to finalize our recommendations.
STRAUSS,"I’m not sure you want to go down this road, Robert."
OPPENHEIMER,"Lewis, we’re the Advisory Committee. We’ll give them our advice."
BORDEN,Dr Oppenheimer? William Borden- Joint Committee on Atomic Energy.
OPPENHEIMER,"Oh, yes."
BORDEN,"During the war, I was a pilot. One night, flying back from a raid, I saw an amazing sight- like a meteor-"
BORDEN,A V-2 rocket heading for England-
BORDEN,I can’t help but imagine what it will be for such an enemy rocket to carry an atomic warhead...
OPPENHEIMER,Then let’s make sure we’re not the ones to make that possible.
RABI,"Oppie, you don’t want to go up against Strauss."
OPPENHEIMER,"If we both speak, they listen to me."
RABI,"When you speak, they hear a prophet. When Strauss speaks, they hear themselves."
OPPENHEIMER,They’ll listen to a prophet.
RABI,A prophet can’t be wrong. Not once.
SENATOR MCGEE,Didn’t you accuse Oppenheimer of sabotaging the development of the Super?
STRAUSS,I was never one of those who bandied around terms like 'sabotage'.
SENATOR MCGEE,But Mr Borden was?
STRAUSS,As I understand it.
SENATOR MCGEE,How was Mr Borden able to put together such a detailed indictment?
STRAUSS,"Feelings ran high on these issues, but that’s a very serious accusation, Senator."
HORNIG,"Germany’s about to surrender, the Japanese are losing. It’s no longer the enemy who are the greatest threat to mankind- it’s us. Our work."
OPPENHEIMER,Hitler’s dead. But the Japanese fight on.
HORNIG,Their defeat seems assured.
OPPENHEIMER,Not if you’re a GI preparing to invade Japan. We can end this war.
MORRISON,How can we justify using this weapon on human beings?
OPPENHEIMER,"We’re theorists- we can imagine a future, and our imaginings horrify us. But they won’t fear it until they understand it, and they won’t understand it until they’ve used it. When the world learns the terrible secret of Los Alamos, our work will ensure a peace mankind has never seen. A peace based on the kind of international cooperation that Roosevelt always envisaged."
OPPENHEIMER,Progress.
GROVES,Two years and a billion dollars’ worth?
OPPENHEIMER,Hard to put a price on it.
GROVES,Not really. Just add up the bills. 'Rural free delivery'... Eighty babies delivered the first year. This year they’ve had ten a month.
OPPENHEIMER,"Birth control’s a little out of my jurisdiction, General."
GROVES,Clearly.
KISTIAKOWSKY,That’s the one!
GROVES,Two viable bombs. I need a date.
OPPENHEIMER,September-
GROVES,July-
KISTIAKOWSKY,"That’s the sweet spot, gentlemen!"
OPPENHEIMER,August.
GROVES,July-
OPPENHEIMER,A test in July.
OPPENHEIMER,But I need my brother. Frank knows the desert. He left politics behind- he’s been working for Lawrence for two years.
GROVES,What do we call the test?
OPPENHEIMER,"'Batter my heart, three-person’d god.'"
GROVES,What?
OPPENHEIMER,Trinity.
ROBB,"So you insisted on bringing on your brother, Frank, a known Communist-"
OPPENHEIMER,Former Communist-
ROBB,You brought a known former Communist onto America’s most secret and important defence project?
OPPENHEIMER,I knew my brother could be trusted absolutely.
ROBB,And you feel your judgement was sound on who on the team could be trusted?
KISTIAKOWSKY,Fuchs! Head down!
KISTIAKOWSKY,Everybody ready...?
GROVES,I hope you learned something.
FRANK,We learned we’re gonna need to be a lot further away...
GROVES,"Well, figure it out. Fast. We leave for Washington tomorrow, and we’re going to give them a date."
OPPENHEIMER,"You’re a long way from Chicago, Leo."
SZILARD,"If we don’t act now, they’re going to use this thing against Japan. We booked a meeting with Truman, but somebody killed it. You’re meeting the Secretary of War-"
OPPENHEIMER,Just because we’re building it- doesn’t mean we get to decide how it’s used.
SZILARD,"History will judge us, Robert. In Chicago we put together a petition-"
OPPENHEIMER,I’m not getting into that. Tell me your concerns and I’ll relay them-
SZILARD,"My concerns?! Germany’s defeated, Japan’s not going to hold out alone-"
OPPENHEIMER,"How would you know? You got us into this, you and Einstein, with your letter to Roosevelt saying we could build a bomb-"
SZILARD,Against Germany.
OPPENHEIMER,"That’s not how weapons manufacture works, Szilard."
SZILARD,"Oppie, you have to help."
OPPENHEIMER,Fermi’s in the meeting. And Lawrence-
SZILARD,They’re not you. You’re the great salesman of science- you can convince anyone of anything. Even yourself.
STIMSON,The firestorm in Tokyo killed one hundred thousand people. Mostly civilians. I worry about an America where we do these things and no one protests.
MARSHALL,Pearl Harbor and three years of brutal conflict in the Pacific buys a lot of latitude with the American public.
STIMSON,Enough to unleash the atomic bomb?
FERMI,"In truth, the A-bomb might not cause as much damage as the Tokyo bombings."
STIMSON,What are we estimating?
BUSH,"In a medium-sized city, twenty or thirty thousand dead."
OPPENHEIMER,"Don’t underestimate the psychological impact of an atomic explosion... a pillar of fire ten thousand feet tall, deadly neutron effects for a mile in all directions... from one. Single. Device. Dropped from a barely noticed B-29... the atomic bomb will be a terrible revelation of divine power."
MARSHALL,If that’s true it would be definitive. World War II would be over. Our boys would come home.
STIMSON,This could end the war.
OPPENHEIMER,This could end all war. If we retain moral advantage.
STIMSON,How so?
OPPENHEIMER,"If we use this weapon without informing our allies, they’ll see It as a threat and we’ll be in an arms race."
MARSHALL,How open can we be with the Soviets?
BUSH,Secrecy won’t stop the Soviets becoming part of the atomic world.
BYRNES,We’ve been told they have no uranium.
BUSH,You’ve been misinformed. A Russian bomb is a matter of time.
LAWRENCE,"To stay ahead, our programme has to continue at full pace after the war."
OPPENHEIMER,"Secretary Stimson, if I may. Not all the scientists on the project agree. In fact, this might be a moment to consider other opinions-"
GROVES,The Manhattan Project’s been plagued from the start by certain scientists of doubtful discretion and uncertain loyalty. One of them just tried to get a meeting with the President.
GROVES,"We need them for now, but as soon as is practical, we should sever any such scientists from the programme. Wouldn’t you agree, doctor?"
MARSHALL,"If a Russian bomb is inevitable, perhaps we should invite their top scientists to Trinity."
BYRNES,President Truman has no intention of raising expectations that Stalin be included in the atomic project.
STIMSON,"Informing him of our breakthrough, and presenting it as the means to win the war need not make unkeepable promises. But the Potsdam peace conference in July is the last chance for Truman to have that conversation. Can you give us a working bomb by then?"
GROVES,Absolutely. We’ll test-fire before the conference.
STIMSON,And Japan?
OPPENHEIMER,If the test works you’ll have two bombs for August.
STIMSON,Military targets?
OPPENHEIMER,There aren’t any big enough.
CONANT,"Perhaps a vital war plant, with workers housed nearby."
FERMI,Could we issue a warning? To reduce civilian casualties.
AIR FORCE OFFICER,"They’d send up everything they have against us, and I’d be in that plane."
BUSH,If we announce it and it fails to go off we’d scupper any chance of Japanese surrender.
LAWRENCE,Is there no way to demonstrate the bomb to Japan to provoke surrender?
GROVES,We intend to demonstrate it in the most unambiguous terms. Twice. Once to show the weapon’s power. A second to show that we can keep going until they surrender.
STIMSON,"We have a list of twelve cities to choose from. Sorry, eleven, I’ve taken Kyoto off the list because of its cultural significance to the Japanese people."
STIMSON,"Let me make this simple for you, gentlemen. The Japanese will not surrender short of a successful invasion of the home islands. Many lives, American and Japanese, will be lost in that invasion. The use of the atomic bomb against Japanese cities will save lives."
FRANK,"Ground Zero. Observation posts at ten thousand yards north, south and west."
OPPENHEIMER,Where do we trigger from?
FRANK,"South ten thousand. Base camp is ten miles south, here. And a further observation point on this hill twenty miles away."
OPPENHEIMER,What’s that? The trigger lines went in already.
FRANK,The air force requested a line of lights for their B-29.
GROVES,What B-29? Our bomb’s on the tower.
FRANK,They want to use the test to confirm the safe operating distance.
OPPENHEIMER,Risky.
FRANK,Not as risky as dropping one over Japan and hoping we were right about the blast radius.
OPPENHEIMER,Don’t let them slow us down- we’re firing on the 15th.
FRANK,The 15th?! That’s not-
FRANK,The 15th.
OPPENHEIMER,"I’ll be at the south observation point with Frank and Kistiakowsky. You’ll all be assigned to base camp, far observation, or west observation."
BETHE,Are those safe distances?
OPPENHEIMER,They’re based on your calculations.
RABI,"Time to stand behind your science, Hans. Literally."
TELLER,What about the radiation cloud?
OPPENHEIMER,"Without high winds it should settle within two to three miles. Evacuation measures will be in place, but we need good weather for visibility so it should be fine. We go on the night of the 15th."
OPPENHEIMER,"That’s a hard deadline, so if anyone has anything... speak now."
BETHE,We need a final implosion test.
KISTIAKOWSKY,Couldn’t hurt.
OPPENHEIMER,Do it. Is there anything else that might stop us?
KITTY,"It’s happening, isn’t it?"
OPPENHEIMER,I’ll send a message. If it’s gone our way... 'Take in the sheets.'
KITTY,Robert?
KITTY,Break a leg.
FERMI,Oppie’s taken a very modest three kilotons... Teller’s in for forty- five...
RABI,Twenty.
FERMI,Twenty thousand tons of TNT... and does anyone want the side action on total atmospheric ignition?
GROVES,Are you saying we’ll have to delay?
WEATHERMAN,I’m saying it would be prudent.
OPPENHEIMER,Has this weather reached the site?
KISTIAKOWSKY,Oppie-
KISTIAKOWSKY,"Bethe’s calling you to tell you the implosion test failed, but-"
OPPENHEIMER,"Hans. Yes, he’s here. Yes. Is he wrong?"
KISTIAKOWSKY,No.
OPPENHEIMER,So we’re about to fire a dud?
KISTIAKOWSKY,No.
GROVES,Explain.
KISTIAKOWSKY,I can’t. I just know the implosion lenses will work.
OPPENHEIMER,"If we fire those detonators and they don’t trigger the reaction, two years’ worth of plutonium will be scattered across white sands."
KISTIAKOWSKY,A month of my salary against ten bucks says it lights.
WEATHERMAN,"The wind’s picking up at Zero, not the rain. Lightning circling."
RABI,"Hey, weatherman, you think it might be time to get your men away from the steel tower with the atomic bomb primed to detonate via electrical charge?"
WEATHERMAN,Pull ’em out.
OPPENHEIMER,Let’s get to south observation. Make our determination there.
OPPENHEIMER,"The team hasn’t slept for two nights. We stand down, make the bomb safe, it’s weeks before we get back here."
GROVES,Then we miss Potsdam. I need to get word to Truman by seven. Our window’s closing. What’s it doing?
WEATHERMAN,Raining. Blowing. Lightning.
GROVES,"For how long, dammit?!"
WEATHERMAN,It’s holding strong.
OPPENHEIMER,It’ll break before dawn.
GROVES,How could you know that?
OPPENHEIMER,"I know this desert. The air cools overnight. Just before dawn, the storm breaks."
WEATHERMAN,He could be right. But schedule it as late as possible.
OPPENHEIMER,Five thirty?
GROVES,"Sign your forecast. If you’re wrong, I’ll hang you."
GROVES,Three years. Four thousand people. Two billion dollars. If it doesn’t go off we’re both finished.
OPPENHEIMER,"I put my money on three kilotons. Any less, they won’t get what it is."
GROVES,What did Fermi mean by 'atmospheric ignition'?
OPPENHEIMER,We had a moment where it looked like the chain reaction from an atomic device might never stop. Setting fire to the atmosphere.
GROVES,Why’s Fermi still taking side bets on it?
OPPENHEIMER,Call it gallows humour.
GROVES,Are we saying there’s a chance that when we push that button... we destroy the world?
OPPENHEIMER,Nothing in our research over the last three years supports that conclusion except as the most remote possibility.
GROVES,How remote?
OPPENHEIMER,The chances are near zero.
GROVES,Near zero?
OPPENHEIMER,What do you want from theory alone?
GROVES,Zero would be nice.
OPPENHEIMER,"Well, in an hour and fifty-eight minutes, we’ll know."
OPPENHEIMER,It’s letting up...
FRANK,"The arming party’s left Zero, heading this way, throwing the switches... Turn the cars, ready for emergency evacuation..."
BAINBRIDGE,Twenty minutes.
FERMI,Twenty minutes!
FEYNMAN,That’s twenty!
SOLDIER,"Hey, Feynman-"
FEYNMAN,The glass stops the UV.
TELLER,But what stops the glass?
GROVES,I’m heading to base camp. Best of luck.
GROVES,Try not to blow up the world.
OPPENHEIMER,"Watch that needle. If the detonators don’t charge, or if the voltage dips below one volt, you abort."
LOUDSPEAKER,Two minutes to detonation...
ARMY CAPTAIN,Everybody down!
ARMY CAPTAIN,Do not turn around until you see light reflected on the hills. Then look at the explosion only through the welder’s glass...
LOUDSPEAKER,Ninety seconds...
RADIO,Sixty seconds...
OPPENHEIMER,These things are hard on your heart.
LOUDSPEAKER,Thirty seconds...
BAINBRIDGE,Detonators charged!
LOUDSPEAKER,"...eighteen, seventeen..."
RADIO,"...twelve, eleven..."
LOUDSPEAKER,"Ten, nine, eight..."
LOUDSPEAKER,"...seven, six, five..."
LOUDSPEAKER,"...four, three..."
LOUDSPEAKER,"...two, one..."
OPPENHEIMER,"Now I am become Death, destroyer of worlds..."
FRANK,It worked.
OPPENHEIMER,I’m good for it.
KISTIAKOWSKY,"Yes, you are! Yes, you are!"
GROVES,Get me Potsdam. Right away.
OPPENHEIMER,Get a message to Kitty...
SERBER,We can’t say anything-
OPPENHEIMER,Just tell her to bring in the sheets.
KITTY,"Sorry. Yes, Charlotte, go ahead."
CHARLOTTE,"Well, I don’t know, he just said to tell you to bring in the sheets."
CHARLOTTE,Kitty? Kitty?
OPPENHEIMER,They musn’t drop it through cloud cover-
OPPENHEIMER,"If they detonate it too high in the air, the blast won’t be as powerful-"
AIR FORCE OFFICER,"With respect, Dr Oppenheimer. We’ll take it from here."
OPPENHEIMER,Did Truman brief Stalin at Potsdam?
GROVES,"'Brief' would be an overstatement. He referred to a powerful new weapon, Stalin said he hoped we’d make good use of it against Japan."
OPPENHEIMER,That’s it?
GROVES,"Robert, we’ve given them an ace. It’s for them to play the hand."
OPPENHEIMER,You’re aiming for the 6th?
GROVES,That’s up to the CO in the Pacific.
OPPENHEIMER,Should I come with you to Washington?
GROVES,What for?
OPPENHEIMER,Well... you’ll keep me informed?
GROVES,Of course. As best I can.
TELLER,Would the Japanese surrender if they knew what was coming?
OPPENHEIMER,I don’t know.
TELLER,Have you seen Szilard’s petition?
OPPENHEIMER,Yeah. What the hell does Szilard know about the Japanese?
OPPENHEIMER,You’re not signing it?
TELLER,A lot of people have.
OPPENHEIMER,"Edward, the fact that we built this bomb doesn’t give us any more right or responsibility to decide how it’s used than anyone else."
TELLER,But we’re the only people who know about it.
OPPENHEIMER,I’ve told Stimson the various opinions of the community.
TELLER,But what’s your opinion?
OPPENHEIMER,"Once it’s used, nuclear war, maybe all war, becomes unthinkable."
TELLER,Until somebody builds a bigger bomb.
OPPENHEIMER,I thought they would call.
KITTY,It’s only the 5th.
OPPENHEIMER,In Japan it’s the 6th.
OPPENHEIMER,Charlotte? Try Groves again.
CHARLOTTE,Truman’s on the Radio- !
TRUMAN,...Sixteen hours ago an American airplane dropped one bomb on Hiroshima and destroyed its usefulness to the enemy...
TRUMAN,That bomb had more power than twenty thousand tons of TNT...
TRUMAN,It is an atomic bomb. It is a harnessing of the basic power of the universe...
TRUMAN,The force from which the sun draws its power has been loosed against those who brought war to the Far East...
CHARLOTTE,Groves on one!
GROVES,I’m very proud of you and all of your people.
OPPENHEIMER,It went alright?
GROVES,Apparently it went with a tremendous bang.
OPPENHEIMER,Everybody here is feeling Reasonably good about it. It’s been a long road.
GROVES,I think one of the wisest things I ever did was when I selected the director of Los Alamos.
TRUMAN,We have spent two billion dollars...
TRUMAN,...on the greatest scientific gamble in history and won.
OPPENHEIMER,The world will remember this day.
OPPENHEIMER,It’s too early to determine what the results of the bombing are...
OPPENHEIMER,But I’m sure the Japanese didn’t like it-
OPPENHEIMER,I’m proud of what you accomplished...
OPPENHEIMER,I just wish we’d had it in time to use against the Germans...
FEMALE VOICE,Dr Oppenheimer?
AIDE,Nice picture.
AIDE,President Truman will see you now.
TRUMAN,"Dr Oppenheimer, it’s an honour."
OPPENHEIMER,Mr President. Secretary Byrnes.
TRUMAN,How’s it feel to be the most famous man in the world?
TRUMAN,You helped save a lot of American lives. What we did at Hiroshima was-
OPPENHEIMER,And Nagasaki.
TRUMAN,What?
OPPENHEIMER,Hiroshima and Nagasaki.
TRUMAN,Obviously. Your invention let us bring our boys home.
OPPENHEIMER,It was hardly my invention.
TRUMAN,It’s you on the cover of Time. Jim here tells me you’re concerned about an arms race with the Soviets.
OPPENHEIMER,"Well, it’s that... now is our chance to secure international cooperation on atomic energy, and I’m concerned-"
TRUMAN,You know when the Soviets are gonna have a bomb?
OPPENHEIMER,I’m not sure I could give a-
TRUMAN,Never.
OPPENHEIMER,"Mr President, the Russians have good physicists and abundant resources-"
TRUMAN,Abundant? I don’t think so.
OPPENHEIMER,They’ll put everything they have...
TRUMAN,I hear you’re leaving Los Alamos. What should we do with it?
OPPENHEIMER,Give it back to the Indians.
BYRNES,"Dr Oppenheimer, if what you say about the Soviets is true, we have to build up Los Alamos, not shut it down."
OPPENHEIMER,"Mr President, I feel that I have blood on my hands."
TRUMAN,You think anyone in Hiroshima or Nagasaki gives a shit who built the bomb? They care who dropped it. I did. Hiroshima isn’t about you.
TRUMAN,Don’t let that crybaby back in here.
STRAUSS,Robert saw that hand-wringing got him nowhere...
STRAUSS,"By the time I met him, he’d fully embraced his 'father of the bomb' reputation..."
STRAUSS,He used his profile to influence policy...
STRAUSS,But all along- with McCarthy on the rise- he knew he was vulnerable. His brother was blacklisted by every university in the country...
STRAUSS,"Lomanitz wound up working the railroad, laying track..."
STRAUSS,Chevalier went into exile...
STRAUSS,But none of that stopped Robert from om pushing the GAC to recommend arms control instead of the H-bomb.
STRAUSS,He was devastated when that didn’t go his way...
RUTH,I miss Richard more than I can bear...
RUTH,But part of me’s glad he didn’t live to see where this is all going.
STRAUSS,"Robert, my son and his fiancée are desperate to meet the father of the atomic bomb..."
STRAUSS,Is this a bad time?
OPPENHEIMER,"What do you think, Lewis?"
STRAUSS,I think it must have been a blow for you-
OPPENHEIMER,For the world.
STRAUSS,The world? What does Fuchs mean to rest of the world?
OPPENHEIMER,Fuchs? Klaus Fuchs?
STRAUSS,"You haven’t heard. Klaus Fuchs, the British scientist you put onto the implosion team at Los Alamos?"
STRAUSS,"Turns out he was spying for the Soviets. The whole time. I’m sorry, Robert, you must feel awful. Have another. On me."
STRAUSS,"After the truth about Fuchs came out, they stepped up surveillance on Robert. He knew his phone was tapped-"
STRAUSS,He was followed everywhere...
STRAUSS,His trash picked through...
STRAUSS,But it never stopped him speaking his mind.
SENATE AIDE,A man of conviction?
STRAUSS,"Sure. Or maybe he thought fame could actually protect him. When Eisenhower took over, Robert saw one more chance. He took it..."
OPPENHEIMER,"America and Russia may be likened to two scorpions in a bottle, each capable of killing the other, but only at the risk of his own life. There are various aspects of this policy which I would like to discuss but can’t. Follies that can occur only when even the men who know the facts can find no one to talk about them, when the facts are too secret for discussion, and thus for thought. Candor is the only remedy. Officials in Washington have to start levelling with the American people, and telling them what the enemy already know about the atomic armaments race."
STRAUSS,"A lot of scientists blame me, but how was I supposed to protect him?"
STRAUSS,That was the last straw for Robert’s enemies.
SENATE AIDE,So he had to lose his security clearance.
STRAUSS,"And with it, his credibility."
SENATE AIDE,But how could they do it? He was a war hero- and he’d already told everyone about his past...
STRAUSS,Borden dredged it all up again.
SENATE AIDE,But how could Borden get access to Oppenheimer’s FBI file? Could it have been Nichols?
STRAUSS,"I can’t imagine he’d do that. But whoever did unleashed a firestorm that burned a path from the White House right to my desk at the AEC. You see them in there trying to hang Oppenheimer around my neck. I’ve worked my whole life to get here- the Cabinet of the United States of America- and now, in front of the entire country, they want to put me back in my place... a lowly shoe salesman."
COUNSEL,"Lewis, we can win this thing."
SENATE AIDE,"I think we can make the Senate grasp that you did your duty, painful though it was. Will Hill’s testimony back that up?"
COUNSEL,Hill should be fine.
STRAUSS,"I don’t really know him, but he was one of Szilard’s boys in Chicago. And they never forgave Oppenheimer..."
STRAUSS,...for not supporting their petition against bombing Japan.
MORRISON,This was taken thirty-one days after the bombing. Virtually everyone in the street for nearly a mile around was instantly and seriously burned by the heat of the bomb.
MORRISON,The hot flash burned suddenly and strangely.
SERBER,The Japanese told us of people who wore striped clothing upon whom the skin was burned in stripes.
MORRISON,"There were many who thought themselves lucky, who crawled out of the ruins of their homes only slightly injured. But they died anyway. They died days or weeks later from the radium-like rays emitted in great numbers at the moment of the explosion."
TELLER,Did you read this crap in the papers? A British physicist saying the atomic bombings weren’t the last act of World War II but the first act of this cold war with Russia.
OPPENHEIMER,Which physicist?
TELLER,I think you knew him. Patrick Blackett?
OPPENHEIMER,He may not be wrong. We bombed an enemy that was essentially defeated.
TELLER,"Robert, you have all the influence now."
TELLER,Urge them to continue my research on the Super.
OPPENHEIMER,"I neither can nor will, Edward."
TELLER,Why?
OPPENHEIMER,It’s not the right use of our resources.
TELLER,Is that what you really believe?
TELLER,J. Robert Oppenheimer. Sphinx-like guru of the atom. Nobody knows what you believe. Do you?
OPPENHEIMER,I hope that in years to come you will look back on your work here with pride...
OPPENHEIMER,But today that pride must be tempered with a profound concern. If atomic weapons are to be added to the arsenals of a warring world... then the day will come when people will curse the name of Los Alamos and Hiroshima. The peoples of this world must unite or they will perish. The atomic bomb has spelled out these words for all men to understand.
SENATE AIDE,"Sorry, Admiral- I stopped off to get this-"
SENATE AIDE,It seems pretty favorable...
COUNSEL,There’s Oppenheimer. What’s the caption?
SENATE AIDE,'J. Robert Oppenheimer- Strauss fought him... ...and the US won.'
COUNSEL,That’ll work.
SENATE AIDE,Those are your words. From yesterday.
STRAUSS,We needed to pivot.
SENATE AIDE,But how could you know what Time magazine would write...?
STRAUSS,Henry Luce is an old friend.
SENATE AIDE,You’ve sat there and let me tell you how this is done. But you’ve been far ahead. All along...
STRAUSS,Survival in Washington is about knowing how to get things done.
SENATE AIDE,You get things done. What was it you said about Borden? Why get caught holding the knife yourself? I’m beginning to think that Borden was holding the knife for you.
STRAUSS,Oh?
SENATE AIDE,"As Chairman of the AEC, you had access to Oppenheimer’s file..."
ROBB,"In the years following the war, would you say you exerted a great influence on the atomic policies of the USA?"
OPPENHEIMER,I think 'great' would be an overstatement.
ROBB,Really? If we look at the issue of isotopes... were you not personally responsible for destroying all opposition to their export?
OPPENHEIMER,"You can use a bottle of beer for making atomic weapons, in fact, you do... I’d say isotopes are less useful for atomic energy than electronic components, but more useful than a sandwich. I’d put them somewhere in between."
OPPENHEIMER,How’d I do?
VOLPE,"Maybe a little too well, Robert."
OPPENHEIMER,"I was the spokesman, but the opinion was unanimous amongst scientists."
GRAY,That will do for today. We’ll reconvene tomorrow when we’ll hear from Dr Isidor Rabi.
GARRISON,Rabi will help us. But it’s going to come down to how much influence Borden has been able to exert on Teller-
GARRISON,Did I say something funny?
KITTY,"Borden, Borden, Borden. We all know it’s Strauss."
OPPENHEIMER,"Kitty, Lewis brought me to Princeton."
KITTY,And you humiliated him in front of Congress.
OPPENHEIMER,That was six years ago.
KITTY,The truly vindictive are as patient as saints.
GARRISON,Strauss claims to be neutral.
KITTY,"Wake up! It’s always been Strauss- and you know it. Why won’t you fight him, for Christ’s sake?!"
GARRISON,"I’ve said it before, Robert. We should not put her on the stand-"
SENATE AIDE,"It wasn’t Nichols or Hoover or one of Truman’s guys- it was you. You gave the file to Borden... you set him on Oppenheimer, convinced him to-"
STRAUSS,Borden didn’t take any convincing...
NICHOLS,"Take your time, use the entire file. Write up your conclusions and send them to the FBI."
BORDEN,The material’s extensive- but it isn’t new.
STRAUSS,Your conclusions will be. And they’ll have to be answered.
NICHOLS,Hoover passes them to McCarthy?
STRAUSS,Oppenheimer’s too slippery for that self-promoting clown.
NICHOLS,A trial?
STRAUSS,"No trial. You can’t give Oppenheimer a platform, you can’t martyr him. We need a systematic destruction of Oppenheimer’s credibility so he can never again speak on matters of national security."
BORDEN,"What, then?"
STRAUSS,"A shabby little room, far from the limelight..."
STRAUSS,A simple bureaucratic procedure- his Q clearance is up for renewal. You send your accusations to the
STRAUSS,Hoover sends them to the AEC... You’re forced to act. You write up an indictment...
STRAUSS,Tell Oppenheimer his security clearance is not being renewed...
STRAUSS,But offer him the chance to appeal.
OPPENHEIMER,Can I keep this?
NICHOLS,No.
STRAUSS,"As you can see, Robert, it’s not yet signed. If you do decide to appeal, they’ll have to send you a copy..."
STRAUSS,"When he appeals, I appoint a board..."
STRAUSS,"They will, of course, have counsel-"
NICHOLS,A prosecutor?
STRAUSS,In all but name.
NICHOLS,Who?
STRAUSS,Roger Robb.
NICHOLS,Ouch.
STRAUSS,Robb will have security clearance to examine Oppenheimer’s file...
STRAUSS,As will the Gray Board...
STRAUSS,Defence counsel will not.
STRAUSS,"A closed hearing- no audience, no reporters, no burden of proof."
NICHOLS,No burden of proof?
STRAUSS,"We’re not convicting, just denying."
OPPENHEIMER,This answer is a summary of relevant aspects of my life in more or less chronological order...
STRAUSS,What is it you said? 'This is just how it’s done'?
SENATE AIDE,Forgive my naïveté.
STRAUSS,"Amateurs seek the sun and get eaten, power stays in the shadows."
SENATE AIDE,"You’re out of the shadows, now."
