character,dialog
JOE STAFFORD,"That man out there, he’s got bad cards, he’s gonna lose.  If he loses, it’s our lives."
KATHY STAFFORD,And his life too. 
MENDEZ, Your cover identities were created * specifically for each one of you
MENDEZ,"What I need you to do is memorize everything inside.  Who you are, what you are, where you’ve been."
MENDEZ,"When we’re done, you’ll know these so well that you’ll dream as these people."
BELLHOP,"Sir, a telex arrived for you."
MENDEZ,‘The Minister of Culture and Guidance has approved your location scout.’
MENDEZ,‘He will send a representative to meet you and your crew at the Khayyam entrance to the Grand Bazaar tomorrow at 3 PM.’
O’DONNELL,They called your bluff.
MENDEZ,Or maybe they’re cooperating.
O’DONNELL,"N.E. says absolutely not.  Seven Americans walking the bazaar, you’re asking for a riot, it’s the hive --"
MENDEZ,"Seven Canadians, Jack."
O’DONNELL,Never give them multiple shots at a cover.  Are they even ready?
MENDEZ,They’re getting there.
O’DONNELL,Terrific.  There’s no prize for ‘Most Improved.’
MENDEZ,"I don’t have a choice.  We say no, they come to the residence and pull everyone out at gunpoint. How do you think the covers hold up with their fingernails pulled out?"
JOE STAFFORD,‘We are a nation of 35 million and... many of these people are looking forward to martyrdom.‘
JOE STAFFORD,Five minutes?
JOE STAFFORD,She pleaded with me.
JOE STAFFORD,"When it started in the streets nine months ago.  She begged for us to leave.  She packed our bags. I said, ‘A little longer.’  And what I was thinking was, ‘This is a good thing for me.  Stay.  Show Newsom you’ve got the balls.  Grab for the ring.’"
CORA LIJEK,This isn’t what we agreed to. *
CORA LIJEK,You said ‘a day to learn your covers then straight to the airport.’  You said that.
BOB ANDERS,They suspect something?
MENDEZ,"What I know is we need to act like a movie crew.  We go to the bazaar today, we fly out tomorrow."
JOE STAFFORD,We won’t do it.
MARK LIJEK,He told them there were six of us. They’re expecting six. *
JOE STAFFORD,You are about to show the only card we’re holding.  Which is that they don’t know we’re here.
MENDEZ,I’m asking you to trust me.
JOE STAFFORD,I don’t trust you.
BOB ANDERS,"What’s the alternative?  This is the ball game, Joe.  What world are you living in?"
JOE STAFFORD,"The one where they’re hanging people from construction cranes, Bob."
MARK LIJEK,So we’ll see you at two?
PAT TAYLOR,This one.
CORA LIJEK," So don’t be recognizable, but look exactly like your passport picture."
MARK LIJEK,Not that picture.  You won’t want to scare them.
PAT TAYLOR,Hello?
PAT TAYLOR,"No, there’s no one like that here."
BOB ANDERS, Who was it?
KATHY STAFFORD,Somebody knows.
MENDEZ,"This one, how much?  One day, how much?"
MENDEZ,"I promise you that if you will play along today, I will get you out tomorrow."
JOE STAFFORD,"I wish I could believe you, Mr. Harkins."
MENDEZ,My name is Tony Mendez. *
MENDEZ,Tell me who you are.
LEE SCHATZ,"Mike McEwan, cameraman."
BOB ANDERS,"Robert Baker, director."
MARK LIJEK,"Timothy Harris, location manager."
CORA LIJEK,"Mary Ann Boyd, screenwriter."
KATHY STAFFORD,"Rachel Dewart, production designer."
JOE STAFFORD,"Sean Bissett, associate producer."
MENDEZ,Let’s make a movie.
REZA,You are the director?
BOB ANDERS,Yes.
REZA,Is this film a foreign bride film?
BOB ANDERS,I’m sorry?
REZA,"A film where a foreign bride is brought to Iran, but she doesn’t understand the language and customs and there are misunderstandings and laughs."
BOB ANDERS,No.
REZA,Mmmm.
MENDEZ,Mike?
LEE SCHATZ,Yeh.
MENDEZ,"If I said you were looking through the wrong end of that viewfinder, would I be right?"
LEE SCHATZ,Yep. 
SAHAR, Yes?
REZA,He wants the photograph you took.
MENDEZ,She’s the production designer. Her job is to take photographs.
REZA,He says he did not give you permission to take a photograph of his store.
KATHY STAFFORD,He can have the photograph.  Tell him --
KHALKALI,When did they arrive? *
SAHAR,I’m sorry?
KHALKALI,The guests of the ambassador.  How long have they been in this house?
ANGRY MAN,America NO!... NO!
LEE SCHATZ,He’s saying the Shah killed his son with an American gun.
SAHAR,Two days.  They arrived two days ago.
CORA LIJEK,Canada... Ca-na-da...
LEE SCHATZ,He says we’re the CIA taking photographs to plan the bombing of the city.
KHALKALI,"Sister, those who are with him, Rasool of Allah, we are tender among ourselves. But stern against the kuffar."
SAHAR,As god wills it.
KHALKALI,But those who sit silently have sinned.
SAHAR,Everyone in this house is a friend of Iran.
TAYLOR,They drew you out there to take * your picture.
MENDEZ,Nobody broke. *
TAYLOR,And tomorrow? *
MENDEZ,* Tomorrow they’ll be ready. *
MENDEZ,Where was your passport issued?
ANDERS,Vancouver.
MENDEZ,Where were you born?
BOB ANDERS,Toronto.
MENDEZ,Toronno like piranha.  Canadians don’t pronounce the T.
LEE SCHATZ,Some border guard’s gonna know that?
MENDEZ,"If you’re held for questioning, they’ll bring in somebody who knows that."
MENDEZ,Last three Canadian prime minsters.
CORA LIJEK,"Trudeau, Pearson, Diefenbaker."
MENDEZ,Good. Your job on the film.
JOE STAFFORD,Producer.
JOE STAFFORD,Uh... High and Dry.
MENDEZ,Who paid for the movie?
MENDEZ,What’s your middle name?
MENDEZ,He’s an American spy.  Shoot him.
MENDEZ,They’ll try to break you by getting you agitated.  You need to know your résumé so well that you don’t flinch.
JOE STAFFORD,You think your little story will matter when there’s guns to our heads?
MENDEZ,My story’s the only thing between you and the gun to your head.
MENDEZ,Let’s go again.
MALINOV,They made it through the location scout.
TAYLOR,Kevin.
O’DONNELL,Go to black on green.
MENDEZ,What is it?
O’DONNELL,Go to black on green.
O’DONNELL,It all just changed.  They called the game.  You’ve got to come back.
O’DONNELL,"Joint Chiefs are planning a military rescue of the hostages in a month.  Delta Force started training to storm the grounds.  So if the six of them get brought down there, they won’t be held for long."
MENDEZ,I never would have exposed them if I wasn’t authorized to take them out.
O’DONNELL,"It’s over, Tony."
MENDEZ,They will be taken.  Probably not
O’DONNELL,"LISTEN TO ME.  The thinking’s changed.  Six Americans get pulled out of a Canadian diplomat’s house and executed, it’s another world outrage.  Six Americans get caught playing movie make-believe with the CIA at the airport and executed, it’s a national embarrassment.  They’re calling the operation."
MENDEZ,We’re responsible for those people.
O’DONNELL,What we are is required to follow orders.  I’m sorry.
CORA LIJEK,We’re ready to try again.
MENDEZ,I think the most important thing * you can do to be ready for tomorrow is rest.
BOB ANDERS,Scorched earth policy tonight. Nothing gets left.
MENDEZ,So you know. *
TAYLOR,ExtAff wants you to burn the passports before you leave.
TAYLOR,"If we tell them, they’ll panic. It’s better if you just don’t show."
CHAMBERS,It’s off.  They want us to pack up the office.
SIEGEL,* They can wait. Let’s go get a * drink. *
KATHY STAFFORD,He’s late.
O’DONNELL,Yeah.
MENDEZ,"Somebody is responsible for things when things happen, Jack.  I am responsible. I’m taking them through."
O’DONNELL,We need to confirm those seven tickets out of Tehran on Swissair --
SOSA,N.E. shut that down.
O’DONNELL,I’m saying it’s back on!
SOSA,I can’t do it.  It’s backstopped pending Executive Branch GO.
O’DONNELL,What the fuck does that mean?
SOSA,Carter’s got to say yes for us to get the tickets.
O’DONNELL,Where’s Engell?
SECRETARY,He’s in a meeting.
O’DONNELL,Pull him out.
PAT TAYLOR,Sahar’s on a bus.
MENDEZ,Good.  And you two leave right now.
TAYLOR, Get to your flight. *
ENGELL,"N.E. said NO, this is not a long- leasher..."
O’DONNELL,... watching a show behind a one-way whorehouse mirror...
ENGELL,"... and it never has been, YOU don’t decide if it goes..."
O’DONNELL,It is going.
ENGELL,You’re goddamn close...
O’DONNELL,Am I goddamn close?
ENGELL,You’re goddamn close to the line with me.
O’DONNELL,I’m not leaving him at the airport with six people and his dick in his hand.  Tell the Director to call the White House.  DO YOUR fucking jpb
MENDEZ,The first checkpoint is just to look at your passport.
MENDEZ,"Your passports came straight from the Canadians, so you’re gonna be fine."
O’DONNELL,Where’s the Director?
MALINOV,He’s on the plane.
O’DONNELL,Find White House Chief of Staff.
MALINOV,How would I find him?
O’DONNELL,We’re a fucking SPY AGENCY!  FIND
MENDEZ,The second checkpoint --
MALINOV,Jordan’s in the West Wing.  He’s not taking calls.
O’DONNELL,Where are his kids?
O’DONNELL,Where do his kids go to school?
MENDEZ,The second is immigration.  You’ll hand them these.  They say you landed two days ago.
MENDEZ,These guys are bureaucrats left over from the shah.  They can’t be bothered to second-guess you.
MALINOV,"Pace Academy in Buckhead, Georgia!"
O’DONNELL,"Yes, it’s Mr. Murphy calling from Pace Academy for Mr. Jordan... I’m afraid it IS an emergency..."
WHITE HOUSE OPERATOR,Hold just a moment.
MENDEZ,Third checkpoint is the trap.
MENDEZ,It’s manned by Revolutionaries. Most of them were educated in the U.S. or Europe.
BOB ANDERS,Or Canada?
MENDEZ,They know how many ‘T’s are in Toronto.
JORDAN,Hello?
O’DONNELL,Jack O’Donnell from C.I.
JORDAN,Wait -- WHO -- ?
O’DONNELL,Tehran Houseguest operation is ready NOW.  We don’t have the President’s go-ahead.  They are going to be captured.
JORDAN,DAVID!  Pick up!
LAMONT,Telex on Flash.
O’DONNELL,Copy D.S.!  Confirm the tickets!
SWISSAIR REP,"I’m sorry, sir.  I don’t have those reservations..."
SWISSAIR REP,My apologies.  They just came through.
MALINOV,Swissair says they’ve picked up the tickets.
O’DONNELL,Get the L.A. office -- tell them to be ready in case they call.
MALINOV,We told them to shut that down!
IMMIGRATION OFFICER #2,Nothing.
IMMIGRATION OFFICER,When did you say you arrived in Iran?
BOB ANDERS,Two days ago.
IMMIGRATION OFFICER,What was the purpose of your visit?
BOB ANDERS,We were looking at locations to make a film.  I’m the director.
BOB ANDERS,We have a letter from the Minister of Culture ... *
IMMIGRATION OFFICER,Okay -- Yes -- Okay --
MALINOV,C’mon c’mon c’mon --
P.A.,"I’m sorry, we’re shooting."
ANNOUNCEMENT,Swissair announces general boarding for Flight 363 to Zurich.
KOMITEH #1,Passports.
KOMITEH #1,You come.
LAMONT,Purser’s telling Swissair they’re not on the plane.
O’DONNELL,They should have boarded already.
MALINOV,Still no answer in L.A.
MARK LIJEK,A film.
AZIZI,Sit down.
AZIZI, You.  You had no business in Iran.
JOE STAFFORD," We did.  We were preparing to make a movie here, sir."
AZIZI, You don’t have journalist visas.
JOE STAFFORD, Not a documentary.  A movie.
JOE STAFFORD," You see?  Kevin, where’s your briefcase?"
JOE STAFFORD,These are the villains.  Y’see these guys here?  And these are the heroes... in the spice market...
JOE STAFFORD," They know our hero is the Chosen * One, so they kidnap his son in the * spice market ...  They have these * chariots... like this one..."
AZIZI,You don’t go until we verify.
MENDEZ,You can call our office.
P.A.,Going again please!  We’re rolling --
SIEGEL,"I’m sorry, pally. We’re just gonna * be in the movie.  Call my agent."
P.A.,Sir.  SIR!
CHAMBERS,Studio Six Films.
AZIZI,May I speak to Mr. Kevin Harkins --
CHAMBERS,He’s out of the country on a location scout.  Can I take a message?
AZIZI,No message.
ANNOUNCEMENT,Swissair announces final boarding of Flight 363 to Zurich.  All passengers should be at the gate at this time.
MENDEZ, Our gift to you.  From our film.
PILOT,"Ladies and gentlemen, from the flight-deck.  We’re looking at a brief delay -- *"
FLIGHT TRAFFIC CONTROLLER,"SwissAir 363, you are Number 2 for departure."
FLIGHT TRAFFIC CONTROLLER,-- you are cleared for take-off.
LAMONT, We have wheels up. *
O’DONNELL,Wait.
FLIGHT ATTENDANT,"Ladies and gentlemen, it is our pleasure to announce that alcoholic beverages are now available, as we have cleared Iranian airspace."
MALINOV,They’re CLEAR!
FLIGHT ATTENDANT,"I’m sorry, sir.  You need to sit down."
FLIGHT ATTENDANT,Sir?
SIEGEL,"It’s history, is what it is. ‘History plays out first as farce, then as tragedy.’"
CHAMBERS,The quote’s the other way around.
SIEGEL,Who said it? *
CHAMBERS,Marx.
SIEGEL,Groucho?
CHAMBERS,Karl.
BORDER GUARD,* You are admitted to the Republic * of Iraq. *
LAMONT, We are the good guys! *
ROSSI,"Six down, fifty to go."
LAMONT,"Call the Times, nail it to the fucking door.  The CIA are the good guys."
MALINOV,The Canadians are the good guys.
LAMONT,-- we’re not greedy -- them too --
LAMONT,"Is that right, Jack?"
O’DONNELL,"Involved in what?  We’re as surprised as anybody.  Thank you, Canada."
TED KOPPEL,"Finally, a sliver of really good news."
TED KOPPEL,The six fled the country posing as Canadian diplomats.  They simply walked away.
SADEQ GHOTBZADEH,"Sooner or later, here or anywhere in the world, Canada will pay for this violation of the sovereignty of Iran. "
SIEGEL,"She said, ‘Why couldn’t we pull off something like that?’  You know what I said to her?"
MENDEZ,Wha’d you say to her?
SIEGEL,"I said, ‘Argo fuck yourself.’"
O’DONNELL,And I left my autograph book at * home.  His Eminence called me.  He * wants to see you.
MENDEZ,He wants to fire me himself.
O’DONNELL,He wants to give you the Intelligence Star.  You’re getting the highest award of merit of the Clandestine Services of these United States.  Ceremony’s two weeks from today.
MENDEZ,"If they push it a week, I can * bring Ian. That’s his winter * break."
O’DONNELL,The op was classified so the ceremony’s classified.  He can’t know about it.  Nobody can know about it.
MENDEZ,"They’re gonna hand me an award, then they’re gonna take it back?"
O’DONNELL,"If we wanted applause, we would have joined the circus."
MENDEZ,I thought we did.
O’DONNELL, Carter said you were a great American.
MENDEZ,A great American what?
O’DONNELL,He didn’t say.
PRODUCER,What happened to your picture?
CHAMBERS,It’s in turnaround.
MENDEZ,Hi.
CHRISTINE,Hi.
