character,dialog
DOLLY,"Oh Fern, that’s what you always want. It’s always what’s out there that’s more interesting. You left home as soon as you could. You married Beau when you only knew him for a few months. And you dropped everything and moved to the middle of nowhere with him. Even after Beau passed away, you still stayed in Empire. I just don’t get it. You could’ve left, did something with you life, or met someone --"
FERN,This is why I don’t want to come here.
DOLLY,"I’ve never said this to you before. Maybe I should have... You’ve always been the eccentric one growing up. People thought you were weird, but really, you were just braver and more honest than any of us. You can see me, when I try to hide from everyone. Sometimes you see me before I see myself. I needed you in my life... And you’re my sister. I would’ve loved to have you around all these years. You left a big hole by leaving."
KEN,She’s ready to go. I threw in an oil change and rotated your tires.
FERN,Thank you so much.
KEN,Where’re you headed?
FERN,I don’t know.
KEN,"Well, good luck to you."
OFFICER STEVE,Police. Open the door.
OFFICER STEVE,Are you living in your vehicle?
FERN,Only part-time.
OFFICER STEVE,You know there is no camping allowed on residential streets in the city limit.
FERN,Yes! I was just traveling through. I took a nap and overslept.
OFFICER STEVE,If you need a place. Out in the county you can do whatever you want. Just keep driving until you hit dirt.
OFFICER STEVE,You look familiar.
FERN,People say that about me.
OFFICER STEVE,"Aright, Frances. You take care."
FERN,"Thank you, officer, bye."
FERN,"Hi, want a sandwich?"
DEREK,I think I’ve met you before.
FERN,"Yes, I’m Fern. I was working at T- Rock in Quartzsite."
DEREK,"You let Noodle sell his jewelry there, didn’t ya?"
FERN,Yep.
DEREK,Would you like a beer?
FERN,Ok. I’ll trade you for a sandwich.
DEREK,Right on.
DEREK,It’s cold. You should sit down by the fire.
FERN,Ok. Why not.
DEREK,You gave me a lighter back in quartzite.
FERN,You still have it?
DEREK,"No, that’s long gone but I do have this for ya."
DEREK,I want you to have it.
FERN,...Thanks. It’s really beautiful. What’s that stone?
DEREK,That right there is dinosaur bone.
FERN,Really?
DEREK,Really. But I only know what they tell me.
FERN,Where’s the bus? And your friends?
DEREK,"The bus? Oh, the bus. They went down to New Orleans."
FERN,I thought you all traveled together.
DEREK,"No... Noodle, Roxy and all of them you saw with the bus, they come to Quartzsite every winter to buy gemstones and then they sell them during their travels for the rest of the year."
FERN,You don’t do that?
DEREK,"No, ma’am. You gotta be a people person to sell anything. I like helping out on ranches, working with animals."
FERN,And travel.
DEREK,And travel.
FERN,You always been like this?
DEREK,"I suppose... Ever since I was little. I never liked what other kids my age did, playing video games and stuff like that. I always just walked the railroad tracks. Once I pass all the trees and forests, I can see it going all the way to the horizon. And I couldn’t help it. As soon as I was old enough, I started to jump trains. I like the west. I like being able to see the horizon."
FERN,...How old are you?
DEREK,Twenty-one years.
FERN,That’s... Impressive. Where are your mom and dad?
DEREK,Back home in Wisconsin.
FERN,Think they worry about you?
FERN,You don’t get lonely? Got a girlfriend anywhere?
DEREK,"Well, to be truthful, there is one. She lives up near Lake Superior Small farm. She’s happy with her life there. I’m happy with mine. I write letters to her."
FERN,Smart man. Letters are good.
DEREK,But I can’t write about anything I reckon she’d care about.
FERN,You ever try poems?
DEREK,Can’t say I have. I don’t think I know one. Do you know any?
FERN,How about one I used for my wedding vows when I was not much older than you?
DEREK,Right on. Mind if I hear it?
FERN,Aright. Lets see if I can remember it... ’Shall I compare thee to a summer’s day? Thou art more lovely and more temperate/ Rough winds do shake the darling buds of May/ And summer’s lease hath all too short a date/ Sometime too hot the eye of heaven shines.
FERN,"And often is his gold complexion dimm'd/ And every fair from fair sometime declines, By chance or nature’s changing course undimm'd."
FERN,"But thy eternal summer shall not fade/ Nor lose possession of that fair thou ow’st/ Nor shall death brag thou wander’st in his shade/ When in eternal lines to time thou grow’st/ So long as men can breathe or eyes can see/ So long lives this, and this gives life to thee."
FERN,Woah.
DAVE,Fern!
DAVE,You made it!
FERN,Yeah. Hi!
DAVE,This is my daughter-in-law Emily.
FERN,Hi! Here --
EMILY,"Oh, thanks. So nice to finally meet you. We’ve heard so much about you."
DAVE,"Hey everyone, this is Fern."
FERN,You’ve got a flat.
DAVE,Huh?
FERN,"Your van. One of your tires is flat, Dave."
DAVE,Oh. Ok. I haven’t noticed.
FERN,Because you’re staying?
DAVE,Yeah...
FERN,Good.
DAVE,"I never expected to. Never thought I’d spend another night under a roof, but... It was getting pretty lonely out there."
FERN,You had friends.
DAVE,Yeah...
FERN,What about Bob? You’ve known him for years. And your friends at RTR?
DAVE,"Yeah... But every time I say “bye” to them, I don’t know If I’m going to see them again. And most of the time, I never see them again. It’s fine at first... but, a decade of that is something else."
FERN,"Well, it’s really nice here."
DAVE,Yeah. It’s not bad... you can stay.
FERN,Great. Thanks. I gotta do laundry.
DAVE,Yes. Laundry.
FERN,And a bath.
DAVE,"I meant staying longer, Fern. They have a guest house."
DAVE,I’m serious.
FERN,What do they think about that?
DAVE,I asked them already.
DAVE,"I like you. You’re a really good person. You get along with people, for the most part and... I like being around you."
DAVE,"We should drive to the beach tomorrow if the weather is good. What do you think? We should take her to the beach, yeah? Yeah..."
DAVE,I just want to say a little welcome to Fern. To the new one and the old ones too and everyone in between. So welcome Fern.
FERN,Thank you. Happy Thanksgiving!
EMILY,Could I have one of those?
FERN,"Yeah, sure. They’re roll-ups."
EMILY,"That’s OK. I’m trying to quit, with the baby and all. But..."
FERN,I’ve given up trying. My friend Linda May quit over night after forty-three years. How about that?
EMILY,I’m really glad you’re here. Dave talks about you a lot.
FERN,Yeah?
EMILY,He really likes you.
FERN,Yeah? You have a nice garden.
EMILY,It looks a lot better in the summer. Did you have a garden?
FERN,No. But we had a really great lawn.
EMILY,"Was that hard to do? Empire’s in the desert, right? I like that name, Empire."
FERN,When I first went there I couldn’t believe how green the whole town was. Everyone’s got green lawns. Stupid to waste that much water I guess. We even had a public pool and a golf course.
EMILY,Like an oasis.
FERN,It was.
FERN,"Our house was right on the edge of the town. The backyard looked out at this huge open space. It’s just desert, desert, all the way to the mountains. There was nothing in our way."
AL,Seems like more every year.
DOUG,"See you next year, Fern. Happy holidays."
FERN,"You too, Doug."
BOB WELLS,"So long, Swankie. See you down the road."
FERN,"I’ve been thinking a lot in the past year about why I didn’t just leave Empire when my husband Beau died. I could’ve left and started a new life sooner. But... I think I somehow made up my mind that if I just packed up and left, it would be as if Beau never existed. You see... Beau never knew his parents and we never had kids. But he loved Empire. He loved being there. He loved his work. Everybody loved him. So I stayed. Same town, same house. It’s like my dad used to say ‘what’s remembered, lives’. I might’ve spent too much of my life just... remembering. Know what I mean, Bob?"
BOB WELLS,"I can relate... I rarely talk about my son, but he took his own life five years ago... Like you, I think I’ve made up my mind that I’m going to be his rememberer. I carry him everywhere I go. I realized I could honor him by helping people. It gives me a reason to go through the day. Some days thats all I’ve got."
BOB WELLS,"Out here there’s a lot of people our age carrying grief and loss with them. Most of them don’t get over it, and that’s OK. That’s OK. One of the things I love most about this life is that there’s no final goodbye. I’ve met hundreds of people out here and we don’t ever say a final goodbye. We just say ‘I’ll see you down the road’. And I do. Whether it’s a month or a year or sometimes years, I see them again. I can look down the road and I feel certain in my heart that I’ll see my son again. You’ll see Beau again and you can remember your life together then."
NICK,"Is that all, Mrs. M?"
FERN,"That’s it, Nick. Thank you. You got taller."
NICK,"Yeah? Well, thanks. See ya, Mrs. M."
GAY,Sure you don’t want to keep any of it?
FERN,No. I won’t miss any of it. Yard sale?
GAY,"Sure. But it’s hard these days. Those Burners, they have money now. They don’t stop here to scavenge anymore. They’ve got their big rigs flew in from San Francisco and all over the place."
FERN,Really.
GAY,Yeah. Time has changed.
ALBERT,I’m the last employee. Kind of. I just go around and make sure things aren’t vandalized. And make sure the llamas are alright.
FERN,Llamas?
ALBERT,"Well, the company got some goats to keep the lawn weeds down. But the coyotes came and started to get the goats. So, they got two llamas to keep the coyotes away. But the coyotes got the goats anyway. Now those llamas are out of work. They just live here now."
ALBERT,"It was around two o’clock. All the workers were in here. And when it was time, I pushed the button. Everything just came to a halt. It was quiet in here. Too quiet. The last thing you want to hear in a factory is silence. I thought of Beau on that day. I wish he was here. We would’ve asked him to stop the production line. It was an honor to be able to do that. The longest running mine in America and he was one of our best. And he was a good friend too."
