IMDb_ID,Title,Award,Oscar_Year,Character,Gender,Words,N_Chunks,Emotion_Dominant,Emotion_Anger,Emotion_Disgust,Emotion_Fear,Emotion_Joy,Emotion_Neutral,Emotion_Sadness,Emotion_Surprise
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,FRANCINE,female,1,1,surprise,0.2719,0.0299,0.0103,0.1373,0.0691,0.0263,0.4552
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,JACK,male,1860,6,disgust,0.2863,0.2959,0.0955,0.0136,0.1526,0.1074,0.0485
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,JACK'S MOTHER,female,83,1,neutral,0.031,0.0289,0.0036,0.2172,0.6079,0.0322,0.0792
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,JHON TWIST,male,13,1,neutral,0.3224,0.1828,0.0137,0.0384,0.3436,0.0349,0.0643
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,JIMBO,male,43,1,neutral,0.0861,0.0426,0.0066,0.016,0.8026,0.0253,0.0208
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,JOE AGUIRRE,male,255,1,neutral,0.2756,0.1156,0.1297,0.0089,0.3929,0.0559,0.0214
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,JOHN TWIST,male,137,1,anger,0.5579,0.1256,0.0342,0.0228,0.1901,0.0487,0.0206
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,JR.,female,43,1,neutral,0.013,0.0087,0.0052,0.1134,0.6005,0.0666,0.1927
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,JUDGE,male,2,1,sadness,0.0272,0.0379,0.0036,0.0094,0.0832,0.8273,0.0113
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,LASHAWN,female,147,1,neutral,0.0841,0.0863,0.0518,0.0232,0.3154,0.2325,0.2067
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,LAUREN MOTHER,female,9,1,neutral,0.0032,0.0033,0.0015,0.0208,0.8816,0.011,0.0786
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,LINDA HIGGINS,female,20,1,neutral,0.095,0.0589,0.0109,0.0376,0.5941,0.0316,0.172
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,LUREEN,female,312,1,disgust,0.1191,0.3671,0.0881,0.0105,0.0506,0.032,0.3326
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,MEXICAN BARTENDER,male,5,1,neutral,0.0097,0.0188,0.0047,0.0032,0.9062,0.0036,0.0537
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,MONROE,male,42,1,neutral,0.0572,0.0142,0.0411,0.1781,0.4651,0.0666,0.1777
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,OLD MAN,male,99,1,anger,0.6939,0.2175,0.0136,0.0029,0.04,0.0102,0.0219
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,PHILLIPS,male,81,1,surprise,0.1425,0.2696,0.0649,0.0283,0.0973,0.0775,0.3199
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,PHOTOGRAPHER,male,14,1,neutral,0.0135,0.0074,0.0045,0.0302,0.743,0.0361,0.1653
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,RANDALL,male,73,1,neutral,0.0335,0.0507,0.0122,0.0197,0.7787,0.0267,0.0786
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,ROAD BOSS,male,16,1,neutral,0.2476,0.0909,0.0534,0.0217,0.3928,0.1719,0.0217
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,ROUGHNECK,male,8,1,anger,0.6239,0.2013,0.006,0.003,0.0207,0.0117,0.1334
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,SECOND ROUGHNECK,male,16,1,neutral,0.004,0.0546,0.0037,0.0033,0.9048,0.0052,0.0244
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,TIMMY,male,54,1,disgust,0.2672,0.3782,0.0304,0.0081,0.2412,0.0479,0.027
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,TRUCKER,male,8,1,neutral,0.0067,0.0042,0.011,0.0149,0.5222,0.0157,0.4252
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,WAITRESS,female,35,1,neutral,0.0853,0.3194,0.0196,0.0107,0.4055,0.0443,0.1152
tt0388795,Brokeback Mountain,Adapted Screenplay,2006,YOUNG MEXICAN,male,1,1,neutral,0.0278,0.0995,0.0275,0.0064,0.7302,0.066,0.0427
tt0407887,The Departed,Adapted Screenplay,2007,ALL,unknown,1,1,disgust,0.2491,0.6962,0.0066,0.0016,0.0266,0.0177,0.0022
tt0407887,The Departed,Adapted Screenplay,2007,AN IRISH VILLAIN,male,2,1,anger,0.7626,0.2127,0.0034,0.0016,0.0083,0.0094,0.0021
tt0407887,The Departed,Adapted Screenplay,2007,BANKROBBER,male,92,1,surprise,0.2568,0.1242,0.0422,0.005,0.0189,0.0319,0.5209
tt0407887,The Departed,Adapted Screenplay,2007,BARRIGAN,male,111,1,disgust,0.2538,0.6492,0.0078,0.002,0.0424,0.0209,0.024
tt0407887,The Departed,Adapted Screenplay,2007,BARTENDER,male,12,1,fear,0.0584,0.0231,0.4224,0.0054,0.3957,0.0611,0.0339
tt0407887,The Departed,Adapted Screenplay,2007,BILLY,male,2464,7,anger,0.4971,0.2618,0.1006,0.0043,0.0745,0.0191,0.0426
tt0407887,The Departed,Adapted Screenplay,2007,BILLY'S AUNT,female,20,1,surprise,0.0124,0.0053,0.0027,0.1266,0.0143,0.0036,0.8352
tt0407887,The Departed,Adapted Screenplay,2007,BOOKIE,male,28,1,anger,0.476,0.2694,0.0064,0.0039,0.16,0.0418,0.0425
tt0407887,The Departed,Adapted Screenplay,2007,BRIAN,male,2,1,sadness,0.0478,0.2402,0.2035,0.0066,0.2317,0.2479,0.0224
tt0407887,The Departed,Adapted Screenplay,2007,BROWN,male,188,1,anger,0.6309,0.2848,0.0129,0.0023,0.0275,0.0154,0.0262
tt0407887,The Departed,Adapted Screenplay,2007,CAMERA COP,male,16,1,disgust,0.3447,0.521,0.0065,0.0049,0.1035,0.0092,0.0101
tt0407887,The Departed,Adapted Screenplay,2007,CAMERA GEEK COP,male,20,1,anger,0.5173,0.2385,0.0097,0.0036,0.0637,0.0165,0.1507
tt0407887,The Departed,Adapted Screenplay,2007,CAMERA TECH COP,male,5,1,anger,0.7746,0.1587,0.0042,0.0033,0.0112,0.0129,0.035
tt0407887,The Departed,Adapted Screenplay,2007,CHINESE GANGSTER,male,85,1,anger,0.4883,0.2458,0.1074,0.0043,0.0374,0.0676,0.0491
tt0407887,The Departed,Adapted Screenplay,2007,CHINESE TRANSLATOR,male,32,1,neutral,0.0662,0.0844,0.2181,0.0031,0.5664,0.0189,0.043
tt0407887,The Departed,Adapted Screenplay,2007,COLIN,male,2727,8,anger,0.4933,0.2477,0.0317,0.0068,0.1177,0.0283,0.0746
tt0407887,The Departed,Adapted Screenplay,2007,COSTELLO,male,1967,6,anger,0.3506,0.33,0.0456,0.0066,0.1166,0.1033,0.0473
tt0407887,The Departed,Adapted Screenplay,2007,DELAHUNT,male,264,1,anger,0.7548,0.1694,0.0146,0.0029,0.037,0.0112,0.01
tt0407887,The Departed,Adapted Screenplay,2007,DETECTIVE 1,male,86,1,anger,0.7456,0.2008,0.0196,0.0013,0.0126,0.0069,0.0132
tt0407887,The Departed,Adapted Screenplay,2007,DETECTIVE 2,male,32,1,disgust,0.2852,0.4212,0.0087,0.0066,0.0228,0.0114,0.2443
tt0407887,The Departed,Adapted Screenplay,2007,DETECTIVE 4,male,27,1,sadness,0.0628,0.0175,0.1415,0.0015,0.0447,0.713,0.0191
tt0407887,The Departed,Adapted Screenplay,2007,DIGNAM,male,495,2,disgust,0.3713,0.4831,0.0156,0.0071,0.0342,0.0183,0.0705
tt0407887,The Departed,Adapted Screenplay,2007,DRILL INSTRUCTOR,male,29,1,neutral,0.0492,0.0894,0.0047,0.0023,0.804,0.0039,0.0465
tt0407887,The Departed,Adapted Screenplay,2007,ELLERBY,male,821,3,neutral,0.2863,0.1567,0.0118,0.0223,0.4655,0.0203,0.037
tt0407887,The Departed,Adapted Screenplay,2007,FITZY,male,198,1,disgust,0.3254,0.4383,0.0182,0.0046,0.0315,0.0296,0.1525
tt0407887,The Departed,Adapted Screenplay,2007,FNG DENNIS,male,3,1,anger,0.8208,0.1352,0.0156,0.0023,0.0166,0.0075,0.0019
tt0407887,The Departed,Adapted Screenplay,2007,FRENCH,male,37,1,anger,0.5538,0.3624,0.0439,0.0021,0.0185,0.0119,0.0074
tt0407887,The Departed,Adapted Screenplay,2007,GEEK COP,male,14,1,neutral,0.0119,0.0093,0.0013,0.0722,0.8862,0.0043,0.0148
tt0407887,The Departed,Adapted Screenplay,2007,GWEN,female,31,1,anger,0.6433,0.1763,0.0226,0.011,0.0897,0.0205,0.0367
tt0407887,The Departed,Adapted Screenplay,2007,HARD GUY,male,7,1,anger,0.7735,0.173,0.0117,0.0035,0.01,0.0102,0.0182
tt0407887,The Departed,Adapted Screenplay,2007,INSTRUCTOR,male,35,1,disgust,0.0665,0.4745,0.0531,0.004,0.3009,0.0609,0.04
tt0407887,The Departed,Adapted Screenplay,2007,JIMMY,male,6,1,neutral,0.0101,0.0143,0.0076,0.0254,0.8453,0.018,0.0793
tt0407887,The Departed,Adapted Screenplay,2007,LAZIO,male,23,1,neutral,0.0092,0.0074,0.0023,0.0058,0.8215,0.0073,0.1465
tt0407887,The Departed,Adapted Screenplay,2007,LYNN DETECTIVE,male,11,1,joy,0.0146,0.0156,0.0018,0.4553,0.443,0.0257,0.044
tt0407887,The Departed,Adapted Screenplay,2007,MADOLYN,female,785,3,disgust,0.1488,0.3229,0.0634,0.0161,0.3059,0.072,0.071
tt0407887,The Departed,Adapted Screenplay,2007,MISTER FRENCH,male,418,2,anger,0.5486,0.3048,0.0232,0.0054,0.0626,0.0139,0.0414
tt0407887,The Departed,Adapted Screenplay,2007,MRS KENNEFICK,female,14,1,anger,0.5645,0.319,0.0413,0.0011,0.0331,0.0392,0.0018
tt0407887,The Departed,Adapted Screenplay,2007,NEWS ANCHOR,female,52,1,sadness,0.0303,0.1657,0.2693,0.0025,0.1876,0.3036,0.0411
tt0407887,The Departed,Adapted Screenplay,2007,OTHER PRISONER,male,18,1,neutral,0.0128,0.0216,0.009,0.0096,0.5357,0.0293,0.382
tt0407887,The Departed,Adapted Screenplay,2007,PHONE TECH COP,male,20,1,neutral,0.0207,0.0139,0.0042,0.0044,0.6207,0.0216,0.3146
tt0407887,The Departed,Adapted Screenplay,2007,PRIEST,male,75,1,neutral,0.0239,0.0375,0.0041,0.2228,0.4072,0.2935,0.0109
tt0407887,The Departed,Adapted Screenplay,2007,PROPRIETOR,male,16,1,anger,0.8215,0.0446,0.0583,0.0042,0.0239,0.0296,0.018
tt0407887,The Departed,Adapted Screenplay,2007,QUEENAN,male,815,3,fear,0.114,0.0767,0.375,0.01,0.3539,0.0317,0.0387
tt0407887,The Departed,Adapted Screenplay,2007,QUEENAN'S SECRETARY,female,10,1,neutral,0.063,0.0205,0.0053,0.324,0.4312,0.0238,0.1322
tt0407887,The Departed,Adapted Screenplay,2007,REALTOR,female,53,1,surprise,0.016,0.0728,0.0096,0.031,0.1511,0.0367,0.6828
tt0407887,The Departed,Adapted Screenplay,2007,REPORTER,female,8,1,neutral,0.0809,0.0721,0.0286,0.0022,0.436,0.012,0.3682
tt0407887,The Departed,Adapted Screenplay,2007,SEAN,male,243,1,disgust,0.3374,0.4767,0.0331,0.0062,0.0303,0.0463,0.07
tt0407887,The Departed,Adapted Screenplay,2007,SGT. DIGNAM,male,519,2,disgust,0.276,0.4111,0.0215,0.0056,0.0844,0.0733,0.1281
tt0407887,The Departed,Adapted Screenplay,2007,SPEAKER,male,51,1,neutral,0.0174,0.0126,0.0122,0.3715,0.5701,0.0034,0.0127
tt0407887,The Departed,Adapted Screenplay,2007,THE MAYOR,male,4,1,sadness,0.0852,0.0609,0.0047,0.044,0.3671,0.4181,0.02
tt0407887,The Departed,Adapted Screenplay,2007,UNCLE,male,25,1,anger,0.3665,0.1388,0.0283,0.0028,0.3334,0.0109,0.1193
tt0407887,The Departed,Adapted Screenplay,2007,VILLAIN,male,2,1,disgust,0.2966,0.5549,0.0093,0.0055,0.0838,0.0401,0.0097
tt0407887,The Departed,Adapted Screenplay,2007,WASP UNCLE,male,11,1,neutral,0.0131,0.0092,0.0118,0.0057,0.5696,0.0063,0.3843
tt0407887,The Departed,Adapted Screenplay,2007,YOUNG COLIN,male,5,1,joy,0.0093,0.0079,0.0023,0.6612,0.2693,0.0082,0.0418
tt0407887,The Departed,Adapted Screenplay,2007,YOUNG COSTELLO,male,214,1,neutral,0.1396,0.102,0.0167,0.0151,0.6966,0.0088,0.0212
tt0407887,The Departed,Adapted Screenplay,2007,YOUNG PRIEST,male,12,1,neutral,0.0084,0.0098,0.0038,0.0124,0.9426,0.0142,0.0088
tt0477348,No Country for Old Men,Adapted Screenplay,2008,BELL,male,1906,6,surprise,0.2273,0.2447,0.0581,0.0035,0.1609,0.0329,0.2726
tt0477348,No Country for Old Men,Adapted Screenplay,2008,BOY 1,male,37,1,disgust,0.1984,0.6676,0.0185,0.0028,0.0327,0.0194,0.0606
tt0477348,No Country for Old Men,Adapted Screenplay,2008,BOY 2,male,46,1,disgust,0.3727,0.4532,0.0136,0.015,0.0625,0.0325,0.0504
tt0477348,No Country for Old Men,Adapted Screenplay,2008,CABBIE,male,5,1,neutral,0.0629,0.026,0.0042,0.0215,0.5926,0.0047,0.288
tt0477348,No Country for Old Men,Adapted Screenplay,2008,CARLA JEAN,female,452,2,anger,0.4221,0.167,0.0621,0.0067,0.0828,0.0689,0.1903
tt0477348,No Country for Old Men,Adapted Screenplay,2008,CHIGURH,male,781,3,neutral,0.2643,0.1273,0.0363,0.005,0.4668,0.0232,0.0771
tt0477348,No Country for Old Men,Adapted Screenplay,2008,CLERK,male,103,1,neutral,0.0165,0.0241,0.0071,0.004,0.9184,0.0049,0.0249
tt0477348,No Country for Old Men,Adapted Screenplay,2008,DEPUTY,male,53,1,neutral,0.0467,0.2756,0.0354,0.0102,0.513,0.0368,0.0823
tt0477348,No Country for Old Men,Adapted Screenplay,2008,DRIVER,male,82,1,disgust,0.1287,0.4348,0.038,0.0023,0.0863,0.063,0.2469
tt0477348,No Country for Old Men,Adapted Screenplay,2008,ELLIS,male,379,2,anger,0.3116,0.2433,0.0539,0.0056,0.235,0.0517,0.0989
tt0477348,No Country for Old Men,Adapted Screenplay,2008,GUARD,male,1,1,disgust,0.0298,0.4624,0.0172,0.0235,0.4123,0.0363,0.0186
tt0477348,No Country for Old Men,Adapted Screenplay,2008,LORETTA,female,61,1,neutral,0.0537,0.0762,0.0597,0.0229,0.651,0.098,0.0385
tt0477348,No Country for Old Men,Adapted Screenplay,2008,MAN,male,267,1,neutral,0.1462,0.219,0.0248,0.0085,0.4259,0.0245,0.1511
tt0477348,No Country for Old Men,Adapted Screenplay,2008,MAN AT CHAIR,male,20,1,surprise,0.0579,0.2321,0.123,0.0043,0.2512,0.0236,0.3079
tt0477348,No Country for Old Men,Adapted Screenplay,2008,MEXICAN,male,25,1,neutral,0.2179,0.1141,0.0926,0.0123,0.26,0.1062,0.1969
tt0477348,No Country for Old Men,Adapted Screenplay,2008,MOLLY,female,49,1,anger,0.4363,0.2736,0.0652,0.0049,0.1429,0.0308,0.0464
tt0477348,No Country for Old Men,Adapted Screenplay,2008,MOSS,male,939,3,anger,0.4206,0.2354,0.0598,0.0106,0.182,0.0349,0.0568
tt0477348,No Country for Old Men,Adapted Screenplay,2008,MOTHER,female,248,1,neutral,0.0849,0.1168,0.0181,0.0077,0.4323,0.067,0.2731
tt0477348,No Country for Old Men,Adapted Screenplay,2008,OFFICIAL,male,107,1,anger,0.4901,0.1684,0.0488,0.0051,0.1266,0.0258,0.1351
tt0477348,No Country for Old Men,Adapted Screenplay,2008,OLD MAN,male,12,1,disgust,0.3019,0.5284,0.0829,0.0027,0.0571,0.0205,0.0064
tt0477348,No Country for Old Men,Adapted Screenplay,2008,PROPRIETOR,male,199,1,neutral,0.0435,0.1192,0.042,0.0073,0.4197,0.2748,0.0935
tt0477348,No Country for Old Men,Adapted Screenplay,2008,ROSCOE,male,194,1,disgust,0.2284,0.6472,0.0214,0.0012,0.0472,0.0261,0.0286
tt0477348,No Country for Old Men,Adapted Screenplay,2008,SALESMAN,male,19,1,neutral,0.0425,0.1848,0.0108,0.0154,0.704,0.0283,0.0142
tt0477348,No Country for Old Men,Adapted Screenplay,2008,SECOND YOUTH,male,6,1,fear,0.0204,0.0065,0.4823,0.0032,0.0818,0.1546,0.2511
tt0477348,No Country for Old Men,Adapted Screenplay,2008,SHERIFF BELL,male,5,1,surprise,0.0215,0.0082,0.0092,0.0167,0.1997,0.0592,0.6856
tt0477348,No Country for Old Men,Adapted Screenplay,2008,WAITRESS,female,8,1,neutral,0.0349,0.1236,0.1121,0.0057,0.6599,0.0182,0.0456
tt0477348,No Country for Old Men,Adapted Screenplay,2008,WELLS,male,432,2,anger,0.3231,0.3195,0.0963,0.0038,0.1923,0.0307,0.0345
tt0477348,No Country for Old Men,Adapted Screenplay,2008,WENDELL,male,294,1,disgust,0.3136,0.3383,0.0261,0.0071,0.0583,0.0276,0.2291
tt0477348,No Country for Old Men,Adapted Screenplay,2008,WOMAN,female,172,1,surprise,0.1992,0.0761,0.013,0.0079,0.1547,0.0192,0.5298
tt0477348,No Country for Old Men,Adapted Screenplay,2008,YOUTH,male,15,1,neutral,0.1412,0.0757,0.0225,0.0104,0.6604,0.0156,0.0743
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,ADA,female,71,1,surprise,0.0228,0.0272,0.0105,0.0023,0.1082,0.01,0.819
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,ADELE,female,13,1,neutral,0.068,0.0719,0.009,0.0078,0.8224,0.0136,0.0073
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,AMIR,male,18,1,neutral,0.0104,0.0081,0.0043,0.0086,0.9484,0.0112,0.0091
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,ARVIND,male,152,1,joy,0.1184,0.0277,0.0031,0.4735,0.2729,0.0417,0.0629
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,BAR GIRL,female,9,1,anger,0.7168,0.1357,0.0342,0.0024,0.0374,0.0222,0.0513
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,BARDI,male,3,1,neutral,0.0079,0.0069,0.0022,0.0178,0.8567,0.0117,0.0969
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,BEGGAR,male,2,1,surprise,0.1925,0.0213,0.0135,0.2308,0.1789,0.0176,0.3454
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,BOY,male,11,1,surprise,0.0322,0.2039,0.0078,0.0083,0.032,0.0319,0.684
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,CLARK,male,34,1,disgust,0.1282,0.325,0.0251,0.1633,0.11,0.0097,0.2388
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,COMMISSIONER OF POLICE,male,131,1,anger,0.8529,0.0377,0.0741,0.0022,0.0115,0.0083,0.0133
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,CONSTABLE SRINIVAS,male,90,1,sadness,0.1423,0.1431,0.0622,0.013,0.0663,0.3377,0.2354
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,DANCE TEACHER,female,37,1,anger,0.9185,0.0277,0.0305,0.004,0.0111,0.0054,0.0028
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,DAVE,male,33,1,neutral,0.0679,0.2458,0.0617,0.0083,0.5684,0.0312,0.0168
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,DIRECTOR,male,86,1,anger,0.5185,0.3592,0.0127,0.0041,0.0283,0.0143,0.063
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,DOOR-KEEPER,male,43,1,surprise,0.1417,0.1265,0.0131,0.0081,0.1273,0.035,0.5483
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,DRIVER,male,8,1,neutral,0.0715,0.0173,0.0033,0.205,0.5971,0.0162,0.0896
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,EVERYONE,unknown,2,1,surprise,0.0543,0.0058,0.0092,0.0743,0.4043,0.0292,0.423
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,FLOOR MANAGER,male,9,1,neutral,0.0395,0.0746,0.0198,0.0115,0.8009,0.0215,0.0321
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,GUIDE,male,57,1,neutral,0.0178,0.023,0.0216,0.0097,0.8759,0.0256,0.0264
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,INSPECTOR,male,610,2,surprise,0.2313,0.2673,0.0198,0.0061,0.0821,0.0199,0.3735
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,JAMAL,male,1854,6,surprise,0.2106,0.1307,0.0675,0.026,0.1862,0.1668,0.2122
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,JAMAL'S MOTHER,female,15,1,neutral,0.2417,0.0955,0.0193,0.0268,0.5837,0.0246,0.0083
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,JAVED,male,124,1,anger,0.7262,0.1349,0.0348,0.0089,0.0215,0.0258,0.0481
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,KRISHNA,male,15,1,anger,0.8828,0.0831,0.0124,0.0016,0.007,0.0047,0.0084
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,LATIKA,female,364,2,anger,0.4084,0.0791,0.1068,0.1491,0.0863,0.0325,0.1377
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,MAMAN,male,247,1,anger,0.6275,0.1179,0.0389,0.0156,0.1603,0.0257,0.0141
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,MAN,male,33,1,anger,0.5539,0.145,0.028,0.0241,0.063,0.0387,0.1473
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,MANAGER,male,69,1,neutral,0.3063,0.0836,0.0451,0.0232,0.3644,0.0502,0.1271
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,MISTER NANDHA,male,49,1,anger,0.514,0.0439,0.0119,0.0596,0.2067,0.0228,0.1411
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,MOTHER,female,14,1,anger,0.3102,0.0171,0.0271,0.2488,0.1921,0.0704,0.1342
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,NASREEN,female,12,1,neutral,0.0791,0.2557,0.1052,0.007,0.5178,0.0238,0.0115
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,NITA,female,59,1,sadness,0.1437,0.1612,0.0057,0.0208,0.3028,0.3549,0.011
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,OPERATOR,male,10,1,anger,0.8886,0.0824,0.0043,0.0012,0.0102,0.0077,0.0056
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,OPERATORS,unknown,13,1,joy,0.0045,0.0049,0.0153,0.8673,0.0386,0.0522,0.0172
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,PETER,male,16,1,sadness,0.1179,0.1851,0.0096,0.0104,0.0582,0.4804,0.1383
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,PRAKASH,male,23,1,fear,0.1511,0.168,0.3159,0.0033,0.175,0.1447,0.0419
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,PREM,male,2613,8,surprise,0.1322,0.0356,0.0451,0.0821,0.2044,0.0446,0.4561
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,PUNNOOSE,male,16,1,surprise,0.2921,0.1221,0.0219,0.0207,0.0303,0.0702,0.4427
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,SALIM,male,930,3,anger,0.6611,0.1452,0.0391,0.0109,0.0372,0.0275,0.079
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,SECURITY GUARD,male,29,1,anger,0.4549,0.1875,0.0245,0.2011,0.069,0.0225,0.0405
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,TALKBACK,unknown,33,1,neutral,0.093,0.0507,0.0355,0.0122,0.7646,0.0251,0.019
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,TEACHER,male,86,1,joy,0.012,0.0049,0.0026,0.5342,0.2963,0.0221,0.1279
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,TRAINEE 2,male,5,1,disgust,0.035,0.4409,0.1706,0.069,0.2529,0.0122,0.0194
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,TV COMMENTATOR,male,34,1,joy,0.0352,0.0077,0.3165,0.466,0.0624,0.0205,0.0918
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,TV REPORTER,male,65,1,neutral,0.085,0.1055,0.0652,0.0047,0.5636,0.0345,0.1415
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,VISION MIXER,male,34,1,neutral,0.0616,0.137,0.0466,0.0085,0.3615,0.3345,0.0502
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,WOMAN,female,194,1,anger,0.372,0.1191,0.0875,0.0201,0.1839,0.1166,0.1009
tt1010048,Slumdog Millionaire,Adapted Screenplay,2009,YOUNG CONSTABLE,male,7,1,surprise,0.2115,0.0423,0.0341,0.0794,0.2613,0.0474,0.324
tt0929632,Precious,Adapted Screenplay,2010,2ND BOY,male,7,1,anger,0.8847,0.0532,0.0298,0.0031,0.0178,0.0085,0.0029
tt0929632,Precious,Adapted Screenplay,2010,ADMINISTRATOR,female,11,1,surprise,0.0167,0.0106,0.0083,0.0074,0.4638,0.0238,0.4693
tt0929632,Precious,Adapted Screenplay,2010,AISHA,female,2,1,surprise,0.0513,0.011,0.0229,0.0029,0.0523,0.0167,0.8429
tt0929632,Precious,Adapted Screenplay,2010,BOY,male,5,1,neutral,0.0097,0.0054,0.003,0.0347,0.8776,0.0083,0.0613
tt0929632,Precious,Adapted Screenplay,2010,BOY# 1,male,32,1,anger,0.6392,0.1547,0.0161,0.0065,0.03,0.0597,0.0938
tt0929632,Precious,Adapted Screenplay,2010,BOY# 2,male,13,1,sadness,0.0134,0.0618,0.0052,0.0209,0.2973,0.5831,0.0184
tt0929632,Precious,Adapted Screenplay,2010,BOY'S VOICE,male,5,1,anger,0.3427,0.0319,0.0632,0.1752,0.1938,0.0336,0.1597
tt0929632,Precious,Adapted Screenplay,2010,BUG LADY,female,30,1,anger,0.5204,0.1571,0.0289,0.0643,0.1653,0.0361,0.0278
tt0929632,Precious,Adapted Screenplay,2010,BUNNY,female,22,1,disgust,0.0627,0.8595,0.0051,0.0012,0.0643,0.0051,0.0021
tt0929632,Precious,Adapted Screenplay,2010,CAITLIN,female,23,1,sadness,0.0093,0.079,0.0271,0.0205,0.2406,0.6108,0.0127
tt0929632,Precious,Adapted Screenplay,2010,CANDACE,female,17,1,surprise,0.0165,0.0488,0.0541,0.0046,0.2567,0.2618,0.3575
tt0929632,Precious,Adapted Screenplay,2010,CHELSEA,female,8,1,neutral,0.0152,0.0281,0.0054,0.0036,0.6354,0.0142,0.2981
tt0929632,Precious,Adapted Screenplay,2010,CLASS,unknown,2,1,surprise,0.0591,0.0206,0.01,0.0031,0.007,0.0055,0.8947
tt0929632,Precious,Adapted Screenplay,2010,CONSUELO,female,30,1,surprise,0.035,0.0685,0.0102,0.0065,0.0411,0.0147,0.824
tt0929632,Precious,Adapted Screenplay,2010,CORNROWS,female,376,1,disgust,0.3013,0.3677,0.0213,0.0099,0.1887,0.0291,0.0819
tt0929632,Precious,Adapted Screenplay,2010,FEROCIOUS WOMAN,female,7,1,anger,0.7728,0.2017,0.0046,0.0021,0.0074,0.0087,0.0027
