IMDb_ID,Title,Award,Character,Gender,Words,N_Sentences,Nsubj_I,Object_MeUs,N_FirstPerson_Mentions,Agency_Index,Reliable
tt2084970,The Imitation Game,Adapted Screenplay,YOUNG ALAN,male,178,40,13,3,16,0.8125,True
tt1596363,The Big Short,Adapted Screenplay,1010 WINS ANCR,male,34,2,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,ALL,unknown,29,6,2,2,4,0.5,False
tt1596363,The Big Short,Adapted Screenplay,ANALYST #2,male,26,4,1,2,3,0.3333,False
tt1596363,The Big Short,Adapted Screenplay,ANTHONY BOURDAIN,male,135,10,7,0,7,1.0,True
tt1596363,The Big Short,Adapted Screenplay,ASIAN AMERICAN ASSISTANT,female,35,3,2,0,2,1.0,False
tt1596363,The Big Short,Adapted Screenplay,ASSISTANT,female,60,13,5,1,6,0.8333,True
tt1596363,The Big Short,Adapted Screenplay,BEAR REP #1,male,80,11,3,1,4,0.75,False
tt1596363,The Big Short,Adapted Screenplay,BEAR REP #2,male,16,3,1,0,1,1.0,False
tt1596363,The Big Short,Adapted Screenplay,BEN,male,657,100,23,5,28,0.8214,True
tt1596363,The Big Short,Adapted Screenplay,BERNANKE,male,37,1,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,BLACK,male,147,20,7,2,9,0.7778,True
tt1596363,The Big Short,Adapted Screenplay,BOND TRADER,male,16,2,1,0,1,1.0,False
tt1596363,The Big Short,Adapted Screenplay,BOURDAIN,male,112,12,1,0,1,1.0,False
tt1596363,The Big Short,Adapted Screenplay,BRUCE MILLER,male,81,10,4,0,4,1.0,False
tt1596363,The Big Short,Adapted Screenplay,BUSINESSMAN,male,43,6,4,0,4,1.0,False
tt1596363,The Big Short,Adapted Screenplay,CAB DRIVER,male,60,10,2,0,2,1.0,False
tt1596363,The Big Short,Adapted Screenplay,CASEY,male,107,11,2,1,3,0.6667,False
tt1596363,The Big Short,Adapted Screenplay,CHARLIE,male,1048,169,28,8,36,0.7778,True
tt1596363,The Big Short,Adapted Screenplay,CYNTHIA,female,412,69,10,3,13,0.7692,True
tt1596363,The Big Short,Adapted Screenplay,DANCER,female,66,16,6,1,7,0.8571,True
tt1596363,The Big Short,Adapted Screenplay,DANNY,male,465,91,22,1,23,0.9565,True
tt1596363,The Big Short,Adapted Screenplay,DEEB WINSTON,male,108,15,3,1,4,0.75,False
tt1596363,The Big Short,Adapted Screenplay,DEUTSCHE SALES REP,male,54,9,2,0,2,1.0,False
tt1596363,The Big Short,Adapted Screenplay,DIMINUTIVE EXEC,male,22,4,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,DR. THALER,male,252,27,2,0,2,1.0,False
tt1596363,The Big Short,Adapted Screenplay,EVIE,female,99,14,6,0,6,1.0,True
tt1596363,The Big Short,Adapted Screenplay,FUND MANAGER,male,44,6,1,0,1,1.0,False
tt1596363,The Big Short,Adapted Screenplay,GEORGIA,female,182,26,6,1,7,0.8571,True
tt1596363,The Big Short,Adapted Screenplay,GOVERNMENT OFFICIAL,male,23,2,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,GUY IN GAME JERSEY,male,19,2,1,0,1,1.0,False
tt1596363,The Big Short,Adapted Screenplay,JAMIE,male,965,148,24,7,31,0.7742,True
tt1596363,The Big Short,Adapted Screenplay,JARED,male,892,102,25,3,28,0.8929,True
tt1596363,The Big Short,Adapted Screenplay,JARED VENNETT,male,923,82,10,3,13,0.7692,True
tt1596363,The Big Short,Adapted Screenplay,JIM CRAMER,male,32,5,0,1,1,0.0,False
tt1596363,The Big Short,Adapted Screenplay,KATHY TAO,female,192,27,6,1,7,0.8571,True
tt1596363,The Big Short,Adapted Screenplay,LAWRENCE FIELDS,male,373,51,4,3,7,0.5714,True
tt1596363,The Big Short,Adapted Screenplay,LAWYER,male,41,6,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,LEHMAN BROTHERS REP,male,16,5,1,0,1,1.0,False
tt1596363,The Big Short,Adapted Screenplay,LEWIS RANIERI,male,128,18,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,LONG CHAIN OF BETTERS,unknown,16,7,2,0,2,1.0,False
tt1596363,The Big Short,Adapted Screenplay,LUCY THALIA,female,51,11,4,0,4,1.0,False
tt1596363,The Big Short,Adapted Screenplay,MARGOT ROBBIE,female,168,11,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,MARK,male,2335,354,73,24,97,0.7526,True
tt1596363,The Big Short,Adapted Screenplay,MAROON,male,85,13,4,1,5,0.8,True
tt1596363,The Big Short,Adapted Screenplay,MARTIN BLAINE,male,39,5,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,MED SCHOOL FRIEND,male,78,11,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,MERRILL REP,male,35,6,0,1,1,0.0,False
tt1596363,The Big Short,Adapted Screenplay,MICHAEL BURRY,male,812,116,38,2,40,0.95,True
tt1596363,The Big Short,Adapted Screenplay,MIKE,male,750,98,33,3,36,0.9167,True
tt1596363,The Big Short,Adapted Screenplay,MIKE'S ASSISTANT,female,23,8,2,0,2,1.0,False
tt1596363,The Big Short,Adapted Screenplay,MODERN TRADER,male,374,35,3,0,3,1.0,False
tt1596363,The Big Short,Adapted Screenplay,MOM,female,23,4,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,MR. CHAU,male,135,21,6,2,8,0.75,True
tt1596363,The Big Short,Adapted Screenplay,NICHOLAS,male,20,3,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,OPTION ONE CEO,male,54,8,1,0,1,1.0,False
tt1596363,The Big Short,Adapted Screenplay,PORTER,male,267,46,8,2,10,0.8,True
tt1596363,The Big Short,Adapted Screenplay,PORTER COLLINS,male,23,3,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,PR PERSON,female,16,4,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,PUB-GOER,male,18,3,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,RABBI,male,40,5,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,REAL ESTATE AGENT,female,114,17,2,0,2,1.0,False
tt1596363,The Big Short,Adapted Screenplay,SALES REP,male,76,10,1,0,1,1.0,False
tt1596363,The Big Short,Adapted Screenplay,SELENA GOMEZ,female,155,22,6,0,6,1.0,True
tt1596363,The Big Short,Adapted Screenplay,SEMINAR LEADER,male,34,6,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,SNIPPETS OF BUSINESS NEWS,unknown,21,2,0,0,0,,False
tt1596363,The Big Short,Adapted Screenplay,TATTOOED NECK,male,40,6,3,0,3,1.0,False
tt1596363,The Big Short,Adapted Screenplay,TED JIANG,male,53,7,3,0,3,1.0,False
tt1596363,The Big Short,Adapted Screenplay,THE HOST,male,27,4,1,0,1,1.0,False
tt1596363,The Big Short,Adapted Screenplay,THERAPIST,female,32,4,1,0,1,1.0,False
tt1596363,The Big Short,Adapted Screenplay,TRADER,male,70,11,1,0,1,1.0,False
tt1596363,The Big Short,Adapted Screenplay,VINNY,male,702,122,5,7,12,0.4167,True
tt1596363,The Big Short,Adapted Screenplay,WIFE,female,46,10,1,0,1,1.0,False
tt1596363,The Big Short,Adapted Screenplay,WOMAN IN GLASSES,female,34,4,3,0,3,1.0,False
tt1596363,The Big Short,Adapted Screenplay,YOUNG ANALYST,male,128,27,10,0,10,1.0,True
tt1596363,The Big Short,Adapted Screenplay,YOUNG BANKER,male,100,19,3,2,5,0.6,True
tt4975722,Moonlight,Adapted Screenplay,BLACK,male,407,104,22,11,33,0.6667,True
tt4975722,Moonlight,Adapted Screenplay,CHIRON,male,189,55,15,4,19,0.7895,True
tt4975722,Moonlight,Adapted Screenplay,JUAN,male,636,104,21,9,30,0.7,True
tt4975722,Moonlight,Adapted Screenplay,KEVIN,male,1498,257,72,18,90,0.8,True
tt4975722,Moonlight,Adapted Screenplay,LITTLE,male,77,24,5,3,8,0.625,True
tt4975722,Moonlight,Adapted Screenplay,MR. PIERCE,male,76,10,1,2,3,0.3333,False
tt4975722,Moonlight,Adapted Screenplay,PAULA,female,639,100,29,13,42,0.6905,True
tt4975722,Moonlight,Adapted Screenplay,PIZZO,male,54,8,0,0,0,,False
tt4975722,Moonlight,Adapted Screenplay,PORTABLE BOY 1,male,34,7,0,0,0,,False
tt4975722,Moonlight,Adapted Screenplay,PORTABLE BOY 3,male,18,2,0,0,0,,False
tt4975722,Moonlight,Adapted Screenplay,PRINCIPAL WILLIAMS,female,56,6,0,1,1,0.0,False
tt4975722,Moonlight,Adapted Screenplay,TERESA,female,231,39,5,1,6,0.8333,True
tt4975722,Moonlight,Adapted Screenplay,TERRELL,male,441,59,16,2,18,0.8889,True
tt4975722,Moonlight,Adapted Screenplay,TERRENCE,male,25,4,0,0,0,,False
tt4975722,Moonlight,Adapted Screenplay,TRAVIS,male,68,14,9,0,9,1.0,True
tt4975722,Moonlight,Adapted Screenplay,WILLIAMS,female,102,9,6,3,9,0.6667,True
tt5726616,Call Me by Your Name,Adapted Screenplay,ANCHISE,male,21,5,3,0,3,1.0,False
tt5726616,Call Me by Your Name,Adapted Screenplay,ANNELLA,female,347,56,4,0,4,1.0,False
tt5726616,Call Me by Your Name,Adapted Screenplay,CHIARA,female,60,17,3,1,4,0.75,False
tt5726616,Call Me by Your Name,Adapted Screenplay,ELENA,female,72,15,1,0,1,1.0,False
tt5726616,Call Me by Your Name,Adapted Screenplay,ELIO,male,1180,242,82,12,94,0.8723,True
tt5726616,Call Me by Your Name,Adapted Screenplay,MAFALDA,female,26,7,2,1,3,0.6667,False
tt5726616,Call Me by Your Name,Adapted Screenplay,MARCO,male,41,6,0,0,0,,False
tt5726616,Call Me by Your Name,Adapted Screenplay,MARZIA,female,265,51,14,9,23,0.6087,True
tt5726616,Call Me by Your Name,Adapted Screenplay,OLIVER,male,1377,240,70,20,90,0.7778,True
tt5726616,Call Me by Your Name,Adapted Screenplay,PERLMAN,male,1036,118,24,11,35,0.6857,True
tt7349662,BlacKkKlansman,Adapted Screenplay,AGENT Y,male,115,19,4,0,4,1.0,False
tt7349662,BlacKkKlansman,Adapted Screenplay,BOVREGARD- KLAN NARRATOR,male,171,12,0,1,1,0.0,False
tt7349662,BlacKkKlansman,Adapted Screenplay,BUTCH,male,888,168,20,4,24,0.8333,True
tt7349662,BlacKkKlansman,Adapted Screenplay,CHIEF TAGGERT,male,679,95,16,3,19,0.8421,True
tt7349662,BlacKkKlansman,Adapted Screenplay,CHUCK,male,1457,256,69,13,82,0.8415,True
tt7349662,BlacKkKlansman,Adapted Screenplay,DAVID DUKE,male,629,82,21,4,25,0.84,True
tt7349662,BlacKkKlansman,Adapted Screenplay,DEEP THROAT,male,46,11,1,0,1,1.0,False
tt7349662,BlacKkKlansman,Adapted Screenplay,DUANE,male,185,33,2,1,3,0.6667,False
tt7349662,BlacKkKlansman,Adapted Screenplay,HAKIM,male,21,2,0,0,0,,False
tt7349662,BlacKkKlansman,Adapted Screenplay,JEROME TOMPKINS,male,364,29,6,1,7,0.8571,True
tt7349662,BlacKkKlansman,Adapted Screenplay,JIMMY,male,85,15,1,1,2,0.5,False
tt7349662,BlacKkKlansman,Adapted Screenplay,KEN,male,787,116,19,8,27,0.7037,True
tt7349662,BlacKkKlansman,Adapted Screenplay,KWAME TURE,male,935,68,14,11,25,0.56,True
tt7349662,BlacKkKlansman,Adapted Screenplay,LEON,male,16,3,0,0,0,,False
tt7349662,BlacKkKlansman,Adapted Screenplay,LOUISE,female,156,29,6,5,11,0.5455,True
tt7349662,BlacKkKlansman,Adapted Screenplay,MR. WOODS,male,132,14,0,0,0,,False
tt7349662,BlacKkKlansman,Adapted Screenplay,OFFICER CLOUGHERTY,male,43,7,1,0,1,1.0,False
tt7349662,BlacKkKlansman,Adapted Screenplay,OFFICER MORRIS,male,31,4,1,0,1,1.0,False
tt7349662,BlacKkKlansman,Adapted Screenplay,PATRICE,female,638,89,18,9,27,0.6667,True
tt7349662,BlacKkKlansman,Adapted Screenplay,PLEASANT MAN,male,27,5,3,0,3,1.0,False
tt7349662,BlacKkKlansman,Adapted Screenplay,PRE-RECORDED MESSAGE,unknown,20,3,0,0,0,,False
tt7349662,BlacKkKlansman,Adapted Screenplay,RON STALLWORTH,male,3204,512,146,29,175,0.8343,True
tt7349662,BlacKkKlansman,Adapted Screenplay,SGT. MORRIS,male,222,30,10,2,12,0.8333,True
tt7349662,BlacKkKlansman,Adapted Screenplay,SGT. TRAPP,male,294,37,4,1,5,0.8,True
tt7349662,BlacKkKlansman,Adapted Screenplay,VOICE,male,18,3,0,0,0,,False
tt7349662,BlacKkKlansman,Adapted Screenplay,WALKER,male,252,41,3,2,5,0.6,True
tt7349662,BlacKkKlansman,Adapted Screenplay,WHEATON,male,31,6,0,0,0,,False
tt2584384,Jojo Rabbit,Adapted Screenplay,ADOLF,male,1487,203,71,11,82,0.8659,True
tt2584384,Jojo Rabbit,Adapted Screenplay,CHILDREN,unknown,42,8,2,1,3,0.6667,False
tt2584384,Jojo Rabbit,Adapted Screenplay,CHRISTOPH,male,47,13,0,0,0,,False
tt2584384,Jojo Rabbit,Adapted Screenplay,DEERTZ,male,334,54,7,1,8,0.875,True
tt2584384,Jojo Rabbit,Adapted Screenplay,ELSA,female,1845,325,64,22,86,0.7442,True
tt2584384,Jojo Rabbit,Adapted Screenplay,FINKEL,male,76,26,1,0,1,1.0,False
tt2584384,Jojo Rabbit,Adapted Screenplay,FRAU BETZLER,female,1095,180,34,8,42,0.8095,True
tt2584384,Jojo Rabbit,Adapted Screenplay,FRAULEIN RAHM,female,98,12,3,0,3,1.0,False
tt2584384,Jojo Rabbit,Adapted Screenplay,HANS,male,121,11,0,0,0,,False
tt2584384,Jojo Rabbit,Adapted Screenplay,HERR GRUSCH,male,57,10,1,0,1,1.0,False
tt2584384,Jojo Rabbit,Adapted Screenplay,HITLER,male,46,5,0,0,0,,False
tt2584384,Jojo Rabbit,Adapted Screenplay,JOJO,male,3956,698,226,29,255,0.8863,True
tt2584384,Jojo Rabbit,Adapted Screenplay,JUNGVOLK,male,26,2,0,0,0,,False
tt2584384,Jojo Rabbit,Adapted Screenplay,KLENZENDORF,male,1163,151,34,4,38,0.8947,True
tt2584384,Jojo Rabbit,Adapted Screenplay,OFFICER 1,male,24,4,1,0,1,1.0,False
tt2584384,Jojo Rabbit,Adapted Screenplay,PARTISAN,male,29,9,0,0,0,,False
tt2584384,Jojo Rabbit,Adapted Screenplay,RUSSIAN TEACHER,female,56,9,0,0,0,,False
tt2584384,Jojo Rabbit,Adapted Screenplay,SECRETARY,female,73,12,1,0,1,1.0,False
tt2584384,Jojo Rabbit,Adapted Screenplay,WOMAN,female,25,8,0,0,0,,False
tt2584384,Jojo Rabbit,Adapted Screenplay,YORKI,male,838,131,40,9,49,0.8163,True
tt10272386,The Father,Adapted Screenplay,ANNE,female,1732,422,79,22,101,0.7822,True
tt10272386,The Father,Adapted Screenplay,ANTHONY,male,3666,875,230,59,289,0.7958,True
tt10272386,The Father,Adapted Screenplay,DOCTOR,male,18,4,0,0,0,,False
tt10272386,The Father,Adapted Screenplay,LAURA,female,431,122,32,4,36,0.8889,True
tt10272386,The Father,Adapted Screenplay,MAN,male,367,88,17,8,25,0.68,True
tt10272386,The Father,Adapted Screenplay,PAUL,male,618,146,26,6,32,0.8125,True
tt10272386,The Father,Adapted Screenplay,WOMAN,female,557,149,13,6,19,0.6842,True
tt10366460,CODA,Adapted Screenplay,BERNARDO,male,1210,266,42,11,53,0.7925,True
tt10366460,CODA,Adapted Screenplay,BRADY,male,167,21,5,0,5,1.0,True
tt10366460,CODA,Adapted Screenplay,CHORUS,unknown,25,3,1,0,1,1.0,False
tt10366460,CODA,Adapted Screenplay,CHUBS,male,33,5,1,0,1,1.0,False
tt10366460,CODA,Adapted Screenplay,COAST GUARD OFFICER,male,102,12,1,0,1,1.0,False
tt10366460,CODA,Adapted Screenplay,DOCTOR,male,52,4,1,0,1,1.0,False
tt10366460,CODA,Adapted Screenplay,FEMALE JURY MEMBER,female,24,6,1,0,1,1.0,False
tt10366460,CODA,Adapted Screenplay,FRANK,male,561,111,17,9,26,0.6538,True
tt10366460,CODA,Adapted Screenplay,GERTIE,female,215,39,7,3,10,0.7,True
tt10366460,CODA,Adapted Screenplay,GIO,male,60,10,0,0,0,,False
tt10366460,CODA,Adapted Screenplay,JACKIE,female,486,99,16,5,21,0.7619,True
tt10366460,CODA,Adapted Screenplay,JOANNE,female,58,11,6,1,7,0.8571,True
tt10366460,CODA,Adapted Screenplay,JOHN KAUFMAN,male,38,5,0,0,0,,False
tt10366460,CODA,Adapted Screenplay,LEO,male,335,70,14,4,18,0.7778,True
tt10366460,CODA,Adapted Screenplay,MALE JURY MEMBER,male,32,2,0,0,0,,False
tt10366460,CODA,Adapted Screenplay,MILES,male,607,108,34,8,42,0.8095,True
tt10366460,CODA,Adapted Screenplay,MONDO,male,26,4,0,1,1,0.0,False
tt10366460,CODA,Adapted Screenplay,MS. SIMON,female,48,4,0,0,0,,False
tt10366460,CODA,Adapted Screenplay,NINA,female,24,3,0,0,0,,False
tt10366460,CODA,Adapted Screenplay,RADIO,unknown,75,24,0,0,0,,False
tt10366460,CODA,Adapted Screenplay,RUBY,female,1550,315,93,12,105,0.8857,True
tt10366460,CODA,Adapted Screenplay,STUDENT,male,25,4,0,0,0,,False
tt10366460,CODA,Adapted Screenplay,TONY,male,81,10,4,0,4,1.0,False
tt13669038,Women Talking,Adapted Screenplay,AGATA,female,1749,235,19,17,36,0.5278,True
tt13669038,Women Talking,Adapted Screenplay,ANNA,female,41,5,0,1,1,0.0,False
tt13669038,Women Talking,Adapted Screenplay,AUGUST,male,1234,153,44,12,56,0.7857,True
tt13669038,Women Talking,Adapted Screenplay,AUTJE,female,384,66,9,6,15,0.6,True
tt13669038,Women Talking,Adapted Screenplay,EARNEST,male,44,8,0,2,2,0.0,False
tt13669038,Women Talking,Adapted Screenplay,GRETA,female,1037,137,24,13,37,0.6486,True
tt13669038,Women Talking,Adapted Screenplay,HELENA,female,42,5,0,0,0,,False
tt13669038,Women Talking,Adapted Screenplay,JULIUS,male,25,7,1,0,1,1.0,False
tt13669038,Women Talking,Adapted Screenplay,LOUDSPEAKER,male,31,3,2,0,2,1.0,False
tt13669038,Women Talking,Adapted Screenplay,MARICHE,female,1049,136,19,13,32,0.5938,True
tt13669038,Women Talking,Adapted Screenplay,MEJAL,female,463,78,13,5,18,0.7222,True
tt13669038,Women Talking,Adapted Screenplay,MELVIN,male,81,18,7,0,7,1.0,True
tt13669038,Women Talking,Adapted Screenplay,NEITJE,female,232,43,9,1,10,0.9,True
tt13669038,Women Talking,Adapted Screenplay,ONA,female,1595,208,42,12,54,0.7778,True
tt13669038,Women Talking,Adapted Screenplay,PETERS,male,30,6,0,0,0,,False
tt13669038,Women Talking,Adapted Screenplay,SALOME,female,1214,172,41,17,58,0.7069,True
tt13669038,Women Talking,Adapted Screenplay,SCARFACE JANZ,male,173,21,2,2,4,0.5,False
tt13669038,Women Talking,Adapted Screenplay,THE WOMEN,female,58,1,0,0,0,,False
tt23561236,American Fiction,Adapted Screenplay,AGNES,female,187,37,8,3,11,0.7273,True
tt23561236,American Fiction,Adapted Screenplay,AILENE,female,178,28,10,1,11,0.9091,True
tt23561236,American Fiction,Adapted Screenplay,ARTHUR,male,917,147,22,3,25,0.88,True
tt23561236,American Fiction,Adapted Screenplay,AUTHOR,male,37,2,1,1,2,0.5,False
tt23561236,American Fiction,Adapted Screenplay,BRITTANY,female,45,5,4,0,4,1.0,False
tt23561236,American Fiction,Adapted Screenplay,CARL,male,329,35,12,1,13,0.9231,True
tt23561236,American Fiction,Adapted Screenplay,CLIFF,male,846,161,47,10,57,0.8246,True
tt23561236,American Fiction,Adapted Screenplay,CORALINE,female,560,116,26,2,28,0.9286,True
tt23561236,American Fiction,Adapted Screenplay,DANIEL,male,204,25,10,1,11,0.9091,True
tt23561236,American Fiction,Adapted Screenplay,DOCTOR,male,34,7,2,0,2,1.0,False
tt23561236,American Fiction,Adapted Screenplay,DR. BULGER,male,39,5,1,0,1,1.0,False
tt23561236,American Fiction,Adapted Screenplay,GILDA,female,17,2,0,0,0,,False
tt23561236,American Fiction,Adapted Screenplay,JOHN,male,222,28,3,0,3,1.0,False
tt23561236,American Fiction,Adapted Screenplay,KENNY,male,42,7,2,0,2,1.0,False
tt23561236,American Fiction,Adapted Screenplay,KENYA,female,106,14,1,4,5,0.2,True
tt23561236,American Fiction,Adapted Screenplay,LEO,male,80,13,0,0,0,,False
tt23561236,American Fiction,Adapted Screenplay,LISA,female,510,78,20,2,22,0.9091,True
tt23561236,American Fiction,Adapted Screenplay,LORRAINE,female,288,66,15,4,19,0.7895,True
tt23561236,American Fiction,Adapted Screenplay,LUZ,female,80,10,1,0,1,1.0,False
tt23561236,American Fiction,Adapted Screenplay,MAJESTIC,male,105,16,0,1,1,0.0,False
tt23561236,American Fiction,Adapted Screenplay,MANDEL,male,74,14,2,0,2,1.0,False
tt23561236,American Fiction,Adapted Screenplay,MAYNARD,male,117,26,6,0,6,1.0,True
tt23561236,American Fiction,Adapted Screenplay,MODERATOR,male,110,12,0,2,2,0.0,False
tt23561236,American Fiction,Adapted Screenplay,MONK,male,3531,655,210,31,241,0.8714,True
tt23561236,American Fiction,Adapted Screenplay,NED,male,47,9,4,0,4,1.0,False
tt23561236,American Fiction,Adapted Screenplay,ORDERLY,male,39,7,1,0,1,1.0,False
tt23561236,American Fiction,Adapted Screenplay,PAULA,female,355,56,12,2,14,0.8571,True
tt23561236,American Fiction,Adapted Screenplay,SINTARA,female,519,57,22,3,25,0.88,True
tt23561236,American Fiction,Adapted Screenplay,VAN,male,197,36,23,2,25,0.92,True
tt23561236,American Fiction,Adapted Screenplay,WILEY,male,427,73,11,1,12,0.9167,True
tt23561236,American Fiction,Adapted Screenplay,WILLY,male,164,35,5,1,6,0.8333,True
tt23561236,American Fiction,Adapted Screenplay,WILSON,male,109,13,7,0,7,1.0,True
tt23561236,American Fiction,Adapted Screenplay,PHILLIP,male,24,5,1,1,2,0.5,False
tt20215234,Conclave,Adapted Screenplay,ADEYEMI,male,464,65,21,6,27,0.7778,True
tt20215234,Conclave,Adapted Screenplay,ALL CARDINALS,male,26,3,0,0,0,,False
tt20215234,Conclave,Adapted Screenplay,ARCHBISHOP MANDORFF,male,136,21,1,0,1,1.0,False
tt20215234,Conclave,Adapted Screenplay,ARCHBISHOP WOZNIAK,male,249,36,10,3,13,0.7692,True
tt20215234,Conclave,Adapted Screenplay,BELLINI,male,1262,152,40,6,46,0.8696,True
tt20215234,Conclave,Adapted Screenplay,BENITEZ,male,945,108,47,17,64,0.7344,True
tt20215234,Conclave,Adapted Screenplay,CARDINAL BROTZKUS,male,28,4,1,1,2,0.5,False
tt20215234,Conclave,Adapted Screenplay,CARDINAL LOMBARDI,male,170,38,0,0,0,,False
tt20215234,Conclave,Adapted Screenplay,CARDINAL MENDOZA,male,59,12,2,0,2,1.0,False
tt20215234,Conclave,Adapted Screenplay,CARDINAL NAKITANDA,male,111,13,0,3,3,0.0,False
tt20215234,Conclave,Adapted Screenplay,CARDINAL SABBADIN,male,431,47,6,4,10,0.6,True
tt20215234,Conclave,Adapted Screenplay,CARDINAL VILLANUEVA,male,48,4,1,2,3,0.3333,False
tt20215234,Conclave,Adapted Screenplay,GUERRINI,male,29,3,1,1,2,0.5,False
tt20215234,Conclave,Adapted Screenplay,KRASINSKI,male,46,1,0,0,0,,False
tt20215234,Conclave,Adapted Screenplay,LAWRENCE,male,3904,508,144,39,183,0.7869,True
tt20215234,Conclave,Adapted Screenplay,LOMBARDI,male,21,3,0,0,0,,False
tt20215234,Conclave,Adapted Screenplay,MONSIGNOR O'MALLEY,unknown,615,87,32,2,34,0.9412,True
tt20215234,Conclave,Adapted Screenplay,SISTER AGNES,female,249,26,8,3,11,0.7273,True
tt20215234,Conclave,Adapted Screenplay,TEDESCO,male,537,61,8,5,13,0.6154,True
tt20215234,Conclave,Adapted Screenplay,TREMBLAY,male,659,95,37,5,42,0.881,True
