character,dialog
MR STEWART,"Christ, I’m not gonna bet the house."
PA,‘Fancy Man’ each way. It’ll get ya a pint. Is that Paddy moving out?
FRANKIE WEST,Poor Catholics have no choice.
PA,It’s a mad world.
FRANKIE WEST,"Well, get used to it. We all live there now."
TV REPORTER,The prize capture was a tanker laden with two and half thousand gallons of petrol. They’d also taken dozens of crates of milk bottles from a passing truck and dubbed the whole enterprise the ‘petrol bomb factory’. Later troops recaptured the tanker with most of its load. untapped...
PA,What do you want me to do?
MA,You need to talk to them boys.
PA,How many was there? 
WILL,About ten o’ them.
PA,An’ what did your mate do?
WILL,"He’ said ‘e wasn’t joining anythin’ they belonged to, and then ‘e gave the big one a dig on the gob, an’ run like hell. So did I."
PA,Did they chase you?
WILL,"Aye but we got a street ahead o’them an then we ran in d’ m’ Uncle Tony’s, before they’d turned the corner, before they could see us. We put the heart across m’ Uncle Tony. ‘E was on the toilet, doin his horses an ‘e dropped his pencil down the loo."
PA,"You’ve delivered for these boys, before, Aye? WILL nods. Frightened."
PA,An’ you know it’s not milk they’re puttin’ back in them empty bottles?
WILL,"We do now, Daddy. "
PA,You did right to tell me. 
PA,Come and hold this son? Hold that there. The two work together on the wood
PA,You got that? 
WILL,Mh-mh.
RADIO REPORTER,"...amid more city-wide violence overnight, government figures issued today reveal that Northern Ireland now has the highest rate of unemployment in the UK…"
PA,Here it is. Planet Earth. D’ya know where that is? 
PA,Sydney.
WILL,Australia?
PA,That’s right. Do you know about it?
WILL,"Aye. They’ve got surfing and weird football, an they have kangaroos on the barbecue. An the weather’s good. An’ young Joe Turner’s down there too."
PA,That’s right. How d’ya fancy that?
WILL,What?
PA,Movin’ over there for a wee while. 
WILL,Yer jokin’?
PA,"No, it’s just down the side a wee bit."
MA,It’s ten an’ a half thousan’ miles. 
MA,"C’mon you two, school. Now."
MA,We might as well be goin’ to the bloody moon if we go down there.
PA,Sure y’ve already family there.
MA,One second cousin.
PA,An’ you’ve the phone.
MA,An’ a millionaire d’ pay the bills?
PA,An’ we could take trips back.
MA,Paid for with what? Scotch Mist?
PA,Family could come over for holidays. 
MA,"I didn’t come up the loch in a bubble. There’s no one from here could afford the fares to get out there or the time off work, if they had any work - you just heard the bloody news."
PA,We have to do somethin’.
MA,This is our home.
WILL,I hope you’re feeling confident Daddy.
PA,Don’t worry.
VIOLET,He’s away the night again?
MA,He can’t neglect his work.
VIOLET,Sure there’s work here.
MA,Have you read the papers? 
VIOLET,"You’d break my heart d’leave, but you have to think of them. "
MA,We can’t all leave. There’d be nobody left but the nutters.
VIOLET,"Aye, an’ nobody d’ cook their tea, run messages, an’ wipe their arses, so that would make the violence stop in about ten minutes. "
MA,How could I leave Belfast?
VIOLET,"I wouldn worry about it. The Irish were born for leavin’. Otherwise the rest o the world’d have no pubs. It just needs half us to stay so that the other half can get sentimental about the ones that went. All the Irish need to survive is a phone, a Guinness, and the sheet music for Danny Boy."
MA,"You’re a terrible woman, you know that?"
PA,See you soon ok? 
MA,You take care.
MACKIE,"Come on now Mrs. We must go as well...come on now. He tries to pull VIOLET up, but struggles."
MACKIE,"Alright, I give in. And sits down next to VIOLET, who is still singing."
MACKIE,"Violet, can I ask you a question?"
VIOLET,What?
MACKIE,What did you do with the money?
VIOLET,What money?
MACKIE,The money your Ma gave you for singing lessons?
POP,Everybody’s leavin’ home.
GRANNY,People have to move on.
POP,“too long a sacrifice can make a stone of the heart”. 
GRANNY,Is that what does it?
POP,"Yea, well you don’t usually buy your wisdom with a walk in the park. Your heart has to explode."
GRANNY,Mr Philosopher. When did your heart ever explode?
POP,That time I saw you in those brown stockings.
GRANNY,"Holy God. I remember that. It took me half the day staining my legs brown with tobacco water, and then our Annie took half the night to draw the seam down the back of my legs with a pencil. You couldn’t understand why you couldn’t get your hands round them. You thought it was magic."
POP,It was magic. When you’ve grey hair people think your heart never skipped.
GRANNY,Did yours ever skip?
POP,"Aye, it danced a bloody jig everytime you walked in the room."
GRANNY,"Ach you were full of it then, you’re full of it now."
POP,"C’mon, we may get on. Jimmy said he’d drive me up to the hospital in the mornin’."
GRANNY,"And I told him he would not. I’m takin you on the bus. I’m walkin you in , and when they’re done you can be bloody sure, I’m walkin’ you back out again. "
GRANNY,Do you hear me? I’m walkin’ you home. Do you hear me?
POP,"Yea, I hear you Mrs., Sure when did I not?"
BUS DRIVER,Aldergrove bus is going in three minutes. Last tickets now.
PA,"The Boss’s been in touch direct. They want me to stay on. A permanent job in England. Wantin’ me to move into management. It’s more money. There’s a house that goes with it. We get it rent free. With a chance to own it, if things go well. A wee bit bigger than we have here. A room for each for the boys. There’s a wee garden too."
BUDDY,"Are y’ allowed to play football in that garden, Daddy?"
PA,"Aye, son. If I say yes, there’d be more money straight away. We could start gettin on top o’ the back tax now. "
PA,This family’s not gonna get another chance like that in this town. Not now.
MA,Watch out for that that traffic there.
BUDDY,"I’m watching it now Mommy, it’s ok."
BUS DRIVER,"Come now, two minutes. Get onboard if you’re coming. Last tickets now."
MA,It sounds like they really want you. What d’ you want?
PA,I want my family with me. I want you.
MA,"You an me, we have known each other since we were toddlers. We’ve known this street, and every street round it, all our lives, an every man, woman, an’ chil’ that lives in every bloody house, whether we like it or not. I like it. An’ y’ say you’ve a wee garden for them boys? But here they can play where the hell they like, cos everybody knows them, everybody likes them, and everybody looks after them. If we go over the water, them people’s not gonna undestan’ a word we say, an’ half o’ them’ll take the hand outta us for soundin’ different. The o’r half, they’ll hate us cos men here are killin their young sons on our streets, an’ they think we couldn’ give a shite. Y’ think they’ll welcome us with open arms, an’ say ‘Come on in, an’ well done for stealin a house off of us?’"
PA,Things change.
MA,Aye they do.
PA,We need to decide by Christmas. You need to decide by Christmas.
BUDDY,You’re comin’ back aren’t you Daddy? 68.
PA,"You look after your Mommy, and be good...and if you can’t be good..."
BUDDY,...an’ if you can’t be good...be careful! The driver gets on.
BUS DRIVER,"Right, off we go to Aldergrove airport, ladies and gents."
MA,Give me a ring. Tell me when you’ve got there.
POP,Have y’ wrote d’ Santa? 
MA,"He has, but Santa’s explained that money’s a bit tight this year, so he’s not expecting much."
GRANNY,"Sure Santa’s plenty of surplus, if you talk to the people in the know. Ach yer health’s all you need for a Christmas present."
MA,"You’ve got the right woman to cheer y’ up here haven’t ya, Pop?"
GRANNY,"Y’ tell yer mammy d’ stop ‘er cheek, or I’m not takin’ y’ d’ see the show."
POP,What show’s that?
MA,"I don’t know. I think it’s got Christmas carols in it, though. "
GRANNY,That’s me waterworks. 
MA,"You behave yourself. Don’t annoy yer Pop. An’ don’t be askin’ for Christmas presents. He’s no money either. Taxman’s got it, like ours. "
POP,"An’ don’t worry, your Mammy’ll persuade Santa d’ bring some presents."
BUDDY,Ah don’t think so Pop. Ah always know when they’ve no money. 
RENT MAN,Hello? It’s the rent man.
RENT MAN,Is your mom in there wee man?
BUDDY,Nobody’s.
POP,"Aye, well that puts me in mind of a great wee system we had in the old days for paying the rent. The rent man would come round and collect the money for every house in the whole street, an’ once ‘e was done, an all the rent books were marked up to date, one o’ the boys would hold ‘im up at gun point in a back entry an take all the money back off him. And then ‘e’d hand it back to all the residents in the street, with a little commission for the service. It was a very effective system. The rent man was so good about it in the end, that eventually they cut ‘im in for a wee bit too, an everybody was happy. Except the council, I suppose."
BUDDY,"His work’s giving my Da a house in England now if he wants one. It’s gotta garden an’ everything, an’ two toilets, an’ they’re both inside the house."
POP,"There’s nothin’ wrong with an outside toilet, except on an aeroplane. "
BUDDY,"My Ma says if we went across the water, they wouldn’t understand the way we talk."
POP,"That shouldn’t be a problem son. I’ve been married to your Granny for fifty years and I’ve never understood a word she said. If they can’t understand you, then they’re not listenin’, and that’s their problem. You know when I was in Leicester, they said the same thing about me, you know. So I put on a different bloody accent everyday just d’annoy them. They never knew who I was. But I did, an’ that’s the only one who needs d’ know. You know who you are don’t yer?"
BUDDY,Yes Pop.
POP,"You’re BUDDY, from Belfast 15, where everybody knows ya. An’ yer Pop looks out for yer, an yer Mammy looks out for ye. Yer Daddy looks out for ya, yer Granny looks out for ya, yer Brother looks out for yer an’ yer whole family looks out for yer. An’ wherever you go, and whatever you become, that will always be the truth. An’ that thought’ll keep yer safe, an’ it’ll keep yer happy. Will yer remember that for me?"
BUDDY,Yes Pop.
POP,"Alright. Fine man y’are. Now forget about what yer Father an’ yer Mother want, what do you want?"
BUDDY,I want you an’ ma Granny d’ come too. 
MARLEY’S GHOST,Hear me!
MARLEY’S GHOST,"Hear me! I am here tonight to warn you, that you have yet a chance and hope of escaping my fate."
GRANNY,Who wears chains that size?
BUDDY,"Granny, you’re not allowed to talk in a theatre."
GRANNY,It makes one heck of a necklace.
SCROOGE,You were always a good friend to me. Thankee.
MARLEY’S GHOST,You will be haunted!
SCROOGE,"Is this the chance and hope you mentioned, Jacob?"
THE GHOST,It is.
SCROOGE,I think I’d rather not.
GRANNY,I’m bloody sure you wouldn’t... 
BUDDY,When will Pop get out of the hospital?
GRANNY,When the Doctors say his lungs are fine.
BUDDY,"When Pop went to England to be a coal miner, did you go with ‘im?"
BUDDY,Did y’ want to? 
BUDDY,Nether do I.
GRANNY,Has yer Father said what he’s doin? 
BUDDY,He says it has to get decided by Christmas.
GRANNY,When’s he coming back?
BUDDY,At the weekend. We’re goin d’ the pictures. He’s takin us to Chitty Chitty Bang Bang.
GRANNY,What in the name o’ God is that? 74.
BUDDY,It’s a flying car.
GRANNY,"Oh God, I’ve heard it all."
BUDDY,"It goes over a cliff, an’ yer nearly fall outta yer seat. D’y’ wanna come? It’d be company for y’ till my Pop’s home."
GRANNY,If God wanted me d’ see a flyin car. I’d a been born with blinkin wings. Yer love yer films don’t yer? I was a great one for the pictures when I was your age. I used to think you could climb right inside the screen and visit all those strange places you saw. Like that one in that film...what was that... Lost Horizons...did you ever see that?
BUDDY,No. What was the name of the place Granny?
GRANNY,Shangri La. That’s what they called it.
BUDDY,Did you ever go there?
GRANNY,There were no roads to Shangri La from our part of Belfast.
BUDDY,So will yer go one day? 
GRANNY,Shut Up! You’ll get us thrown out. 
MA,"Come on, here. Sit down for a few minutes here. We have a wee word to have with you."
PA,"Buddy, I...Ma and I want to talk to you about something. Something that we might have to do as a family."
MA,"You know the way your Dad’s over in England? And he’s been working over there for quite a while? Well, we were thinking that, you know, maybe we’d all go as a family and go live there. And your Dad’s seen a really nice wee house and it’s got a lovely garden and..."
PA,"Play football, Buddy."
MA,Aye.
PA,There’s loads of room there. More room than we have here.
MA,Switch that off now. 
MA,It’s alright darling... it’s alright.
BUDDY,"...I’ll have no friends, an’ no cousins, an’ I won’t be able to see Catherine at school..."
PA,"...hey listen. you’ll make friends, an you’re gonna have this garden to play football in there..."
BUDDY,"...I don’t care about a garden! I want my Granny an’ my Pop, and I wanna do my project on goin’ to the moon, an get on the first desk, an I don’t wanna have to talk funny, an’, I don’t wanna forget what road I have to go down when I’m dead, an...."
MA,...that’s enough now... there’s nothin decided yet... we just wanted to see what everybody thought first....you’re all overtired....
PA,"Exactly, yea..."
BUDDY,I DON’T WANNA LEAVE BELFAST!...
MA,Lets just leave it to Easter. See where we are then?
PA,These boys are suffering. I don’t think we’ve got till Easter. She is silent. 
PA,I don’t think you an’ me have got till Easter. 
MA,Then come home. We’ll fight this together.
PA,Kids the same age as ours are gettin’ killed round the corner.
MA,We’ll be careful.
PA,We can’t be with them 24 hours a day. An’ we can’t take away their childhood either. 
PA,"You know, whatever happens. What you’ve done with these two is phenomenal."
MA,Whaddya talkin’ about?
PA,"You raised them. Not me. Not us. You. Thank you. We’ll see what happens by Easter. I’ll take the bins out, make a cuppa, get these’ns to bed. "
PA,Go to sleep. I see you in two weeks.
TV REPORTER,"There used to be forty houses here, in this mainly Roman Catholic street. That was before the trouble in the middle of August."
TV REPORTER,"Now the government are proposing to rebuild this street, but there are increased tensions in the city ."
TV REPORTER,and the move comes amid warnings of renewed violence. Authorities are urging citizens to return to their homes immediately…
TV REPORTER,"...and to stay inside and off the streets until further notice, effective immediately. THE MANAGER steps out into the street. Looking like trouble."
PA,"Moondance - 7/2 - has to win, son, don’t ya think? What’s going on in your comic?"
BUDDY,He has to defeat the monster. 
BUDDY,What?! They’re my chips!
PA,"What’s yours is mine, what’s mine is my own."
BUDDY,Granny says that. What does that even mean?!
PA,You’ll find out.
PA,"Now, you wait at your Granny’s and I’ll pick you up when I’ve come back from seein’ my Father, ok son?"
BUDDY,Alright Daddy. 
MOIRA,"Right, wee fella. You did well for not grassin’ us to the police. So you’re in."
BUDDY,What do you mean?
MOIRA,"You’re one of us now, and this is it."
BUDDY,This is what?
MOIRA,This is war.
BUDDY,What are we gonna do?
MOIRA,Whatever the hell we want! 
BUDDY,I’m going home! I’m going home!
MOIRA,"No, you’re not. You’re coming with us."
BUDDY,I want to go home.
MOIRA,Get yourself somethin’!
BUDDY,What? 
MOIRA,Whatever you need. 
BUDDY,Mammy! Mammy! 
MA,What the hell skates is goin’ on?
BUDDY,"Mammy, we’re lootin’ a supermarket, an’.."
MA,Where the hell did you get that?
BUDDY,"I told you, we’re lootin’ a supermarket..."
MA,You’re what? You wait right there young man. 
MA,Why did you take that washing powder?
BUDDY,It’s biological. 
MA,"Now. You put that back. Do you hear me?! And if you ever. Ever. Do anything like that again. I will kill you. Do you hear me?! And I know you wee madam. And if you ever pull my son into something like this again, I will beat you black and blue until you never get home again. Do you hear me?!"
BILLY CLANTON,Hey woman! We don’t put things back. That’s not the statement we’re trying to make. Out! Go on get out! Out! 
MA,Alright...alright...
BILLY CLANTON,"Right. That’s the law arrived. So you two are gonna guarantee safe passage for Chief Clanton. Try to run, an’ I’ll put a bullet in your son’s head."
BILLY CLANTON,"Ah...here he comes, the lone ranger. "
PA,You let them go now.
BILLY CLANTON,"Nah, I think if I do, one of them soldiers is gonna take my head off."
PA,"If they don’t, I will."
BILLY CLANTON,Over their dead bodies. 
BILLY CLANTON,"Folks always have a problem with change. But you better get used to it, mister. People like me run this town now. And it’s people like you, that bring us all down... "
WILL,Daddy! 
BILLY CLANTON,"This isn’t the end, pal"
PA,It’s gonna be alright. I’ll talk to the committee. Get this fixed. There’ll be no more bother. 
MA,"I caught sight of my face in that shop window when I was running down the street. And draggin’ them poor kids behind me. And I was lookin’ in the mirror just now at that same face. And I asked myself. What the hell am I doing? And then I was sick. Like I am every morning now. And I realised. I don’t think it really matters anymore. So, tomorrow. When Mackie and Auntie Violet come round. We’re going to start packing. "
POP,"You’ve no choice. You know they’re going to come for you, don’t you? And this time they’ll send somebody serious. Get yourselves to the moon. "
POP,London’s only one small step for a man. Belfast’ll still be here when you get back.
BUDDY,Will you?
POP,I’m goin nowhere you won’t find me. 
MISS LEWIS,And now to announce the winners of our school moon project... 
PA,"Well, how did it go with this?"
BUDDY,We got a gold star!
CATHERINE,We got a gold star!
PA,"Wah, good on yous. Now tell me this, seeing as you two will know, how do I get to the moon with only ten pound, and these three leaky umbrellas? "
MACKIE,"There’s an art to an Ulster Fry, son. Mind you, I’m glad your Aunt Violet’s up the stairs with your Ma. She keeps bangin’ on now about Northern Ireland having the highest rate of chlomestremol in the world. I think that’s great that we’re world champions at somethin’. "
MACKIE,"Do you mind answerin’ that for me son, while I’ve got this hot pan on? BUDDY goes to the front door and opens it. A dark figure is silhouetted by the sun. But the shape of his helmet against the light, tells the story."
POLICEMAN,Is your Mother in son? 
KIND MAN,You alright son?
BUDDY,Will you ask in there for my Daddy please? 
KIND MAN,Point out who he is?
GRANNY,Oh dear…
MA,It’s alright...
WILL, You’re alright...
GRANNY,"Oh, that’s me done. WILL appears."
MA,"Take that note round to Mrs Hewitt, and get the wee message for your Granny. For her nerves. "
BUDDY,That was a lot of people that came to see him today.
PA,Aye. He was very popular. And he owed half of them money.
BUDDY,He used to help me with my maths.
PA,He was a very deep thinker. Very deep thinker.
BUDDY,Did he help you?
PA,Yeh...yeh he did help me...he helped me a lot. 
MINISTER,...for now we see through a glass darkly...
MINISTER,"... face to face: for now I know in part; but then I shall know as also I am known... When I was a child, I spake as a child, I understood as a child, I thought as a child, but then I became a man and I put away childish things... So do not say in grief that you are sorry he is gone. Rather say in thankfulness you are grateful he was here."
PA,"Hearts go astray, leaving hurt when they go, I went away just when you needed me so, You won’t regret I come back beggin’ you, Won’t you, forget. Where’s The love we once knew? Open up your eyes, then you’ll realize, here I stand, With my everlasting love, Need you by my side, girl you’ll be my bride, You’ll never be denied everlasting love, From the very start, open up your heart, Be a lasting part of everlasting love."
PA,"Real love will last for ever, Real love will last for ever!"
CATHERINE’S MOTHER,Hi Buddy.
BUDDY,Hello. 
BUDDY,Thanks.
CATHERINE,Thanks
BUDDY,I’ll come back.
CATHERINE,Make sure you do.
BUDDY,Cheerio.
CATHERINE,Cheerio. 
BUDDY,"Daddy, do you think me an’ that wee girl have a future? "
PA,Why the heck not?
BUDDY,You know she’s a Catholic?
PA,"That wee girl can be a practicing Hindu, or a Southern Baptist or a Vegetarian Anti-Christ. But if she’s kind and she’s fair, and you two respect each other, she an’ her people are welcome in our house any day of the week. Agreed? "
PA,"Mind you, does that mean you and me have to start goin’ to confession?"
BUDDY,Probably.
PA,That’s us two in trouble then...
GRANNY,Go. Go now. Don’t look back. I love you son. 
