character,dialog
DAVID,"That’s the scoop around town. Yearning for a larger audience are we, B-b-b-bertie?"
BERTIE,D-don’t say such a th-
DAVID,Young brother trying to push older brother off throne...Positively medieval.
BERTIE,"All that work, down the drain. My own brother... I couldn’t say...I could say...I couldn’t say a word in reply!"
LIONEL,Why do you stammer more with David than you do with me?
BERTIE,Because you’re bloody well paid to listen!
LIONEL,I’m not a geisha girl.
BERTIE,Stop trying to be so bloody clever!
LIONEL,What is it about David that stops you speaking?
BERTIE,What the bloody hell is it that makes you bloody well want to go on about David?
LIONEL,Vulgar but fluent. You don’t stammer when you swear.
BERTIE,Bugger off!
LIONEL,Is that the best you can do?
BERTIE,"Well bloody bugger to you, you beastly bastard."
LIONEL,A public school prig can do better than that.
BERTIE,"Shit then. Shit, shit, shit!"
LIONEL,See how defecation flows trippingly from the tongue?
BERTIE,Because I’m angry!
LIONEL,Ah. Know the f-word?
BERTIE,Fornication?
LIONEL,Bertie.
BERTIE,"Fuck. Fuck, fuck, fuck!"
LIONEL,Yes! You see! Not a hesitation!
BERTIE,"Bloody, bloody, bloody! Shit, shit, shit! Bugger, bugger, bugger! Fuck, fuck, fuck!"
ANTONY,Dad? What’s going on?
LIONEL,Sorry. Finish your homework
LIONEL,Well that’s a side of you we don’t get to see that often.
BERTIE,"No. No we’re not supposed to really, not publicly."
LIONEL,"Can’t joke, can’t laugh? Let’s get some air."
BERTIE,"No Logue, I don’t think that’s a good idea."
LIONEL,Put on your spy clobber.
LIONEL,What’s wrong? What’s got you so upset?
BERTIE,"Logue, you have no idea. My brother is infatuated with a woman who’s been married twice - and she’s American."
LIONEL,Some of them must be loveable.
BERTIE,She’s asking for a divorce and David is determined to marry her. Mrs Wallis Simpson of Baltimore.
LIONEL,That’s not right. Queen Wallis of Baltimore?
BERTIE,Unthinkable.
LIONEL,Can he do that?
BERTIE,Absolutely not. But he’s going to anyway. All hell’s broken loose.
LIONEL,Can’t they carry on privately?
BERTIE,If only they would.
LIONEL,Where does that leave you?
BERTIE,I know my place! I’ll do anything within my power to keep my brother on the throne.
LIONEL,"Has it come to that? But the way things are going, your place may be on the throne."
BERTIE,I am not an alternative to my brother.
LIONEL,If you had to you could outshine David...
BERTIE,Don’t take liberties! That’s bordering on treason
LIONEL,I’m just saying you could be King. You could do it!
BERTIE,That is treason!
LIONEL,I’m trying to get you to realise you need not be governed by fear.
BERTIE,I’ve had enough of this!
LIONEL,What’re you afraid of?
BERTIE,Your poisonous words!
LIONEL,Why’d you show up then? To take polite elocution lessons so you can chit-chat at posh tea parties?
BERTIE,Don’t instruct me on my duties! I’m the brother of a King...the son of a King...we have a history that goes back untold centuries. You’re the disappointing son of a brewer! A jumped-up jackeroo from the outback! You’re nobody. These sessions are over!
BALDWIN,"It’s not just because she’s an American. It’s that she is soon to be a twice divorced American, and the King can not marry a divorced woman. I apologize for the nature of this, but... according to Scotland Yard, the King does not possess exclusive rights to Mrs. Simpson’s favours and affections, sharing them with a married used car salesman, a certain Mr Guy Trundle. In addition, it is rumoured that Hitler’s ambassador, Count von Ribbentrop, sends her 17 carnations every day......"
BALDWIN,"Should your brother continue to ignore the advice of His Government, He must abdicate. Otherwise His Government has no choice but to resign."
BERTIE,"Prime Minister, you’d leave the country without a government?"
BALDWIN,"Does the King do what he wants, or does he do what his people expect him to do?"
MYRTLE,"What’s the matter, love?"
LIONEL,Nothing.
MYRTLE,You look a bit blue.
LIONEL,Just trouble with a client.
MYRTLE,Oh yes.
LIONEL,Frightened of his own shadow.
MYRTLE,Isn’t that why they come to you?
LIONEL,But this chap...
MYRTLE,Yes?
LIONEL,"This chap truly could be somebody great, and he’s fighting me."
MYRTLE,Perhaps he doesn’t want to be great.
MYRTLE,Perhaps that’s what you want.
LIONEL,I might have overstepped the mark.
MYRTLE,"Apologize, Lionel. Do you both good. Sometimes you do push a bit hard."
EQUERRY,"I’m very sorry, Mr Logue, the Duke is terrible busy."
LIONEL,I’m happy to wait. Or I could come back later.
EQUERRY,"As I said, the Duke is busy."
WINSTON CHURCHILL,"But there were other reasons for concern, Sir.  He was careless with state papers.  He lacked commitment and resolve.  There were those that worried where he would stand when war with Germany comes."
BERTIE,We’re not coming to that?
WINSTON CHURCHILL,"Indeed we are, Sir. Prime Minister Baldwin may deny this, but Hitler’s intent is crystal clear. War with Germany will come, and we will need a King behind whom we can all stand united."
WINSTON CHURCHILL,Have you thought what you will call yourself?
WINSTON CHURCHILL,"Certainly not Albert, Sir. Too Germanic."
WINSTON CHURCHILL,"What about George? After your father? George the sixth. It has rather a nice continuity to it, don’t you think."
BERTIE,David! Thank God. You look exhausted! How are you bearing up?
DAVID,Bertie. I have to go. The decision’s been made.
BERTIE,I cannot accept that. You are in no condition to make that decision.
DAVID,I’m afraid there’s no other way. I must marry her. My mind’s made up. I’m... sorry.
BERTIE,"That’s a terrible thing to hear. David, nobody wants that. I least of all."
DAVID,"At long last I am able to say a few words of my own. I have never wanted to withhold anything, but until now, it has not been constitutionally possible for me to speak. A few hours ago I discharged my last duty as King and Emperor."
DAVID,"Now that I have been succeeded by my brother, the Duke of York my first words must be to declare my allegiance to him. This I do with all my heart."
DAVID,You all know the reasons which have impelled me to renounce the throne. But you must believe me when I tell you I have found it impossible to carry the heavy burden of responsibility and to discharge my duties as King as I would wish to do without the help and support of the woman I love...
DAVID,"This decision has been made less difficult to me by the sure knowledge that my brother, with his long training in the public affairs of this country..."
DAVID,...and with his fine qualities…
DAVID,...will be able to take my place forthwith without interruption or injury to the life and progress of the empire.
BERTIE,I meet you today in circumstances which are -
LILIBET,"Mama, will we have space for our horses in our new home?"
ELIZABETH,"Of course we will, darling, we’ll have a palace of rooms."
LILIBET,Curtsey.
MARGARET ROSE,Your Majesty.
ELIZABETH,How was it?
BERTIE,I’m trying to familiarise myself with what a state paper looks like.
BERTIE,A despatch from Mr Baldwin which I don’t understand a word of. David’s finances. The Christmas broadcast - I think that might be a mistake.
ELIZABETH,Don’t do it then.
BERTIE,Plans for the Coronation - I think that’s an even bigger mistake. I’m not a King. I’m a naval officer. Its the only thing I know about.
ELIZABETH,"Dear, dear man... I refused your first two marriage proposals, not because I didn’t love you, but because I couldn’t bear the royal cage. Could bear the idea of a life of tours and public duties, a life that no longer was really to be my own. Then I thought...he stammers so beautifully...they’ll leave us alone."
ELIZABETH,"But if I must be Queen, I intend be a very good Queen. Queen to a very great King indeed."
BERTIE,"Waiting for a king to apologize, one can wait rather a long wait."
ELIZABETH,I’m afraid we’re slightly late.
LIONEL,This is home. Myrtle’s at bridge. I’ve made sure the boys are out.
ELIZABETH,It’s lovely. Absolutely lovely.
LIONEL,"Would you like some tea, Ma’am?"
ELIZABETH,Yes. I’ll help myself. Off you go now. Or must I knock your heads together?
BERTIE,"Here’s your shilling, Logue I understand what you were trying to say, Logue."
LIONEL,I went about it the wrong way. I’m sorry.
BERTIE,Now here I am. Is the nation ready for two minutes of radio silence?
LIONEL,Every stammerer always fears they will fall back to square one. I don’t let that happen. You won’t let that happen.
BERTIE,"If I fail in my duty... David could come back. I’ve seen the placards “Save Our King!” They don’t mean me. Every other monarch in history succeeded someone who was dead, or about to be. My predecessor is not only alive, but very much so. What a bloody mess! I can’t even give them a Christmas Speech."
LIONEL,Like your Dad used to do?
BERTIE,Precisely.
LIONEL,Your father. He’s not here.
BERTIE,Yes he is. He’s on that bloody shilling I gave you.
LIONEL,Easy enough to give away. You don’t have to carry him around in your pocket. Or your brother. You don’t need to be afraid of things you were afraid of when you were five.
LIONEL,"You’re very much your own man, Bertie. Your face is next, mate."
MYRTLE,Lionel?
LIONEL,Myrtle!
BERTIE,"Are you alright, Lionel?"
LIONEL,Yes.
BERTIE,Shall we go through?
LIONEL,Trust me it’s important.
BERTIE,What is it?
MYRTLE,Your... your...
ELIZABETH,"It’s “Your Majesty”, the first time. After that, “Ma’am”, as in ham, not Ma’lm as in palm."
LIONEL,"I haven’t told her.. about us. Sit down, relax."
ELIZABETH,I’m informed your husband calls my husband Bertie and my husband calls your husband Lionel. I trust you won’t call me Liz.
MYRTLE,"Your Majesty, you may call me Mrs Logue, Ma’am."
ELIZABETH,"Very nice to meet you, Mrs Logue"
BERTIE,"Logue, we can’t stay here all day."
LIONEL,Yes we can.
BERTIE,Logue..
LIONEL,"Look, I need to wait for the opportune moment."
BERTIE,You’re being a coward!
LIONEL,You’re damn right.
BERTIE,"Get out there, man!"
LIONEL,"Oh! Hello, Myrtle darling! You’re early. I believe you two have met! I don’t believe you know....King George VI?"
BERTIE,It’s very nice to meet you.
MYRTLE,Will their Majesties be staying for dinner?
ELIZABETH,"We would love to, such a treat, but alas...a previous engagement. What a pity."
BERTIE,Archbishop.
COSMO LANG,"Welcome your Majesty What a glorious transformation, Sir. I hope you’ll forgive us if we continue our preparations. Allow me to guide you through the ceremony."
COSMO LANG,"We begin, of course at the West Door, then into the nave."
BERTIE,"I see all your pronouncements are to be broadcast, Archbishop"
COSMO LANG,"Ah, yes, wireless is indeed a Pandora’s Box. I’m afraid I’ve also had to permit the newsreel cameras. The product of which I shall personally edit."
LIONEL,Without momentary hesitation.
LIONEL,"Doctor Lionel Logue of Harley Street, my speech specialist"
COSMO LANG,Specialist?! Had I known Your Majesty was seeking assistance I would’ve made my own recommendation.
BERTIE,Dr. Logue is to be present at the Coronation
COSMO LANG,"Well of course I shall speak to the Dean, but it will be extremely difficult."
BERTIE,I should like the Doctor to be seated in the King’s Box seated in the King’s Box
COSMO LANG,"But members of your Family will be seated there, Sir."
BERTIE,That why it’s suitable.
LIONEL,"And now, if you don’t mind, we need the premises."
COSMO LANG,"My dear fellow, this is Westminster Abbey! The Church must prepare his Majesty."
LIONEL,My preparations for Bertie are equally important.
LIONEL,With complete privacy. If you don’t mind.
BERTIE,"Those are my wishes, Your Grace."
COSMO LANG,I shall place the Abbey at Your Majesty’s disposal...this evening. Your Majesty.
LIONEL,I can’t believe I’m walking on Chaucer and Handel and Dickens. Everything alright? Let’s get cracking.
BERTIE,"I’m not here to rehearse, Doctor Logue."
BERTIE,"True, you never called yourself ‘Doctor’. I did that for you."
BERTIE,"No diploma, no training, no qualifications. Just a great deal of nerve."
LIONEL,"Ah, the star chamber inquisition, is it?"
BERTIE,You asked for trust and total equality
LIONEL,"Bertie, I heard you at Wembley, I was there. I heard you. My son Laurie said “Do you think you could help that poor man?” I replied “If I had the chance”."
BERTIE,"What, as a failed actor!?"
LIONEL,"It’s true, I’m not a doctor, and yes I acted a bit, recited in pubs and taught elocution in schools. When the Great War came, our boys were pouring back from the front, shell-shocked and unable to speak and somebody said, “Lionel, you’re very good at all this speech stuff. Do you think you could possibly help these poor buggers”. I did muscle therapy, exercise, relaxation, but I knew I had to go deeper. Those poor young blokes had cried out in fear, and no one was listening to them. My job was to give them faith in their voice and let them know that a friend was listening. That must ring a few bells with you, Bertie."
BERTIE,You give a very noble account of yourself.
LIONEL,Make inquiries. It’s all true.
BERTIE,Inquiries have been made! You have no idea who I have breathing down my neck. I vouched for you and you have no credentials.
LIONEL,"But lots of success! I can’t show you a certificate - there was no training then. All I know I know by experience, and that war was some experience. May plaque says, ‘L. Logue, Speech Defects’. No Dr., no letters after my name  Lock me in the Tower."
BERTIE,I would if I could!
LIONEL,On what charge?
BERTIE,"Fraud! With war looming, you’ve saddle this nation with a voiceless King. Destroyed the happiness of my family...allfor the sake of ensnaring a star patient you knew you couldn’t possibly assist."
BERTIE,"It’ll be like mad King George the Third, there’ll be Mad King George the Stammerer, who let his people down so badly in their hour of need!"
BERTIE,What’re you doing? Get up! You can’t sit there!
LIONEL,Why not? It’s a chair.
BERTIE,"No, it’s not, that is Saint Edward’s Chair."
LIONEL,People have carved their initials into it!
BERTIE,That chair is the seat on which every King and Queen-
LIONEL,It’s held in place by a large rock!
BERTIE,"That is the Stone of Scone, you are trivialising everything-"
LIONEL,I don’t care. I don’t care how many Royal arses have sat in this chair-
BERTIE,Listen to me…
LIONEL,Listen to you?! By what right?
BERTIE,"Divine right, if you must! I’m your King!!!"
LIONEL,Noooo you’re not! Told me so yourself. Said you didn’t want it. So why should I waste my time listening to you?
BERTIE,Because I have a right to be heard!
LIONEL,Heard as what?!
BERTIE,A man! I HAVE A VOICE!!!
LIONEL,"Yes you do. You have such perseverance, Bertie, you’re the bravest man I know. And you’ll make a bloody good king."
COSMO LANG,"What on earth’s going on, Sir?"
BERTIE,"It’s all right, Archbishop"
COSMO LANG,"Mr Logue, you should know that I have found a replacement English specialist with impeccable credentials. Hence, your services will no longer be required."
BERTIE,I’m sorry?
COSMO LANG,"Your Majesty’s function is to consult and be advised. You didn’t¡ consult, but you’ve just been advised."
BERTIE,Now I advise you: in this personal matter I will make my own decision.
COSMO LANG,My concern is for the head upon which I must place the crown.
BERTIE,"I appreciate that Archbishop, but it’s my head!"
COSMO LANG,Your humble servant
LIONEL,Thank you Bertie. Shall we  rehearse?
LIONEL,"As soon as you and Elizabeth enter the West door, you’ll be greeted with the hymn “I Was Glad When They Said Unto Me.” You won’t actually be that glad, because they sing it for a great long time. Then yourfriend the Archbishop will ponce up. and say, “Sir, is Your Majesty willing to take The Oath?” You say.."
BERTIE,I am willing”.
LIONEL,"Course you are! I’ll see what it sounds like from the cheap seats so even your old nanny can hear. “Will you govern your peoples of Great Britain, Ireland, Canada, Australia and New Zealand according to their lands and customs?”"
BERTIE,"""I solemnly promise so do so."""
LIONEL,LOUDER! I can’t hear you up the back.
BERTIE,“I SOLEMNLY PROMISE TO DO SO!”
LIONEL,"Very good! ""Will you to your power cause Law and Justice, in Mercy, to be executed in all your judgements?"""
BERTIE,"""I will."" “I WILL!”"
LIONEL,"Then a long bit about upholding the faith, rubbish, rubbish, rubbish. To which you finally say..."
BERTIE,"“These things which I have herebefore promised, I will perform and keep. So help me God.”"
LIONEL,"That’s all you have to say. Four short responses, kiss the book and sign the oath. There you are: you’re King. Easy."
MARGARET ROSE,You nearly crowned him backwards Archbishop!
COSMO LANG,"Someone had removed the thread that was marking the front of the Crown, Sir."
BERTIE,"Try not lose the thread, Archbishop."
LILIBET,"Archbishop, your missing Papa."
ELIZABETH,"Very good, very good. Archbishop."
COSMO LANG,"Well, I hope Your Majesties are thrilled with the result."
COSMO LANG,You can turn that off now
ELIZABETH,"No, wait, keeping going."
LILIBET,"Do have a seat, Archbishop."
LILIBET,"What’s he saying, Papa?"
BERTIE,"I don’t know, but he seems to be saying it rather well."
BERTIE,Good Morning Mr Baldwin.
BALDWIN,Good Morning your Majesty. Congratulations on your Coronation. It went splendidly.
BERTIE,"Thank you, Prime Minister. Luckily I only had to repeat a few short oaths. I may not be so fortunate in the future."
BALDWIN,"Sir, I have asked to see you today in order to tender my resignation as Prime Minister."
BERTIE,"I am so sorry to hear that, Mr Baldwin."
BALDWIN,"Neville Chamberlain will take my place as Prime Minister. It’s a matter of principal. I was mistaken. I have found it impossible to believe that there is any man in the World so lacking in moral feeling as Hitler, but the world might be hurled for a second time into the abyss of destructive War. Churchill was right all along. This was always Hitler’s intention. I am only sorry to leave you in this time of crisis. I am afraid Sir, your greatest test is yet to come."
CHAMBERLAIN,I am speaking to you from the cabinet room of 10 Downing Street.
CHAMBERLAIN,"This morning the British Ambassador in Berlin handed the German Government a final note stating that unless we heard from them by 11 o’clock that they were prepared at once to withdraw their troops from Poland, a state of war would exist between us. I have to tell you now that no such undertaking has been received, and that consequently this country is at war with Germany."
HARDINGE,"At last. Here it is. You are live at six. I’ve timed it at just under nine minutes. The wording is fully approved. The Prime Minister will be joining you for the broadcast which will go out live to the Nation, the Empire and to our Armed Forces."
BERTIE,Get Logue here immediately.
LIONEL,"Look, there are the barrage balloons. They got them up there quickly."
LAURIE,Should we pull over and find shelter?
LIONEL,"No, just go straight on. We’ll be alright."
HARDINGE,The King’s Speech. We have about forty minutes until the broadcast.
BERTIE,"“There may be dark days ahead, and w-w-wa...”"
LIONEL,Try again.
BERTIE,"“There may be dark days ahead, and w-... ”"
LIONEL,"Turn the hesitations into pauses, and say to yourself, “God save the King”."
BERTIE,"I say that continually, but apparently no one’s listening."
LIONEL,Long pauses are good: they add solemnity to great occasions
BERTIE,"Then I’m the solemnest king who ever lived. Lionel, I can’t do this!"
LIONEL,"Bertie, you can do this!"
BERTIE,"If I am to be King...where is my power? May I form a Government, levy a tax or declare a war? No! Yet I am the seat of all authority.If I am to be King...where is my power? May I form a Government, levy a tax or declare a war? No! Yet I am the seat of all authority. Why? Because the Nation believes when I speak, I speak for them. Yet I cannot speak! Why? Because the Nation believes when I speak, I speak for them. Yet I cannot speak!"
LIONEL,Let’s take it from the top. “In this grave hour...”
BERTIE,“In this grave hour fuck fuck fuck perhaps the most fateful in our history bugger shit shit. I send to every household of my p-p- The letter‘P’ is always difficult.
LIONEL,Bounce onto it ‘a-peoples both at home and
BERTIE,"“a-peoples both at home and overseas,...”"
LIONEL,Beaut.
BERTIE,"“... this message, doo-dah, doodah.... spoken with the same depth of feeling...for each one of you as if I were to fuck shit bugger cross your threshold and speak to you mmy"
LIONEL,"In your head, now: “I have a right to be bloody well heard!”"
BERTIE,"Bloody well heard, bloody well heard, bloody well heard myself!"
LIONEL,Now Waltz. Move! Get continuous movement.
BERTIE,“For the second time in the lives of most of us we are at wa - ...”
LIONEL,Pause. “we are...” Take a pause.
BERTIE,I can’t do this.
LIONEL,"Bertie,  you can do it. Have a look at the last paragraph."
ELIZABETH,Bertie...it’s time.
BERTIE,"Prime Minister. Nice to see you again, so soon. Good of you to be here, I’m sure you’ve had rather a busy day."
CHAMBERLAIN,"Let’s hope we have no mor  interruptions from those damned sirens, Sir."
BERTIE,Or the wretched dogs Congratulations. First Lord of the Admiralty
WINSTON CHURCHILL,Your Majesty
BERTIE,The long walk.
WINSTON CHURCHILL,"Good luck, Sir. I too dread this...apparatus. Had a speech impediment myself, you know."
BERTIE,I didn’t.
WINSTON CHURCHILL,Family secret. Tongue-tied. An operation was considered too dangerous. I eventually made an asset of it.
BERTIE,"Thank you, Mr Churchill"
BERTIE,"How long, Logue?"
LIONEL,"Just under three minutes, Sir."
BERTIE,Mr Wood.
WOOD,"Good luck, Your Majesty."
BERTIE,"I am thistle sifter, I have a sieve of sifted thistles and a sieve on unsifted thistles.."
ELIZABETH,"Bertie, darling, make sure it’s not switched on!"
LIONEL,"Remember the red light will blink three times and then I’ve asked them to turn it off, because we don’t want that evil eye staring at you all the way through."
ELIZABETH,I am sure you will be splendid.
WOOD,"One minute, sir."
BERTIE,"No matter how this turns out, I don’t know how to thank you for what you’ve done."
LIONEL,Knighthood?
WOOD,Twenty seconds.
LIONEL,"Forget everything else and just say it to me. Say it to me, as a friend."
BERTIE,"In this grave hour, perhaps the most fateful in our history, I send to every household of my peoples, both at home and overseas this message spoken with the same depth of feeling for each one of you as if I were able to cross your threshold and speak to you myself."
BERTIE,For the second time in the lives of most of us we are at war.
BERTIE,"Over and over again we have tried to find a peaceful way out ofthe differences between ourselves and those who are now our enemies. But it has been in vain. We have been forced into a conflict. For we are called, with our allies, to meet the challenge of a principle which, if it were to prevail, would be fatal to any civilized order in the world. Such a principle, stripped of all disguise, is surely the mere primitive doctrine that might is right. For the sake of all that we ourselves hold dear, and of the world’s order and peace, it is unthinkable that we should refuse to meet the challenge. It is to this high purpose that I now call my people at home and my peoples across the seas, who will make our cause their own. I ask them to stand calm and firm, and united in this time of trial. The task will be hard. There may be dark days ahead, and war can no longer be confined to the battlefield. But we can only do the right as we see the right and reverently commitour cause to God."
BERTIE,"If one and all we keep resolutely faithful to it, then, with God’s help, we shall prevail."
LIONEL,"That was very good, Bertie."
LIONEL,You still stammered on the “w”.
BERTIE,Had to throw in a few so they knew it was me.
WOOD,"Congratulations, your Majesty. A true broadcaster."
BERTIE,"Thank you, Mr Wood."
LIONEL,Your first war time speech. Congratulations.
BERTIE,"Expect I shall have to do a great deal more. Thank you, Logue."
BERTIE,Thank you. My friend.
LIONEL,Thank you... Your Majesty.
ELIZABETH,I knew you’d be good.
ELIZABETH,Thank you…Liones
BERTIE,Onwards?
WINSTON CHURCHILL,"Couldn’t have said it better myself, Sir"
COSMO LANG,"Your Majesty, I’m speechless"
CHAMBERLAIN,"Congratulations, Sir"
BERTIE,"Thank you, Gentlemen."
BERTIE,So how was Papa?
LILIBET,"Halting at first, but you got much better Papa."
BERTIE,Bless you. And how about you?
MARGARET ROSE,"You were just splendid, Papa."
BERTIE,Of course I was.
