character,dialog
CHUNG-SOOK,"Please have some too, Mr. Kevin."
KI-WOO,"Thank you, ma’am."
KI-JUNG,Next time just knock and leave the food outside.
CHUNG-SOOK,Sorry--
KI-JUNG,Please don’t come in during the lesson.
DA-SONG,Daddy!  Did you get the walkie?
YON-KYO,Da-Song!  Lesson’s not over yet!
DONG-IK,"This guy.  That’s all you think about, isn’t it?  Camping."
DA-SONG,Wow!  T-667!  Dope!
YON-KYO,What’s all this stuff?  We just bought camping gear last year.
DONG-IK,These are different.  Might as well complete the collection.
YON-KYO,Da-Song!  What’s wrong with you?
DA-SONG,Same smell.  They smell exactly the same!
YON-KYO,Stop talking nonsense and go up to your room.  Ms. Jessica is waiting.
DA-SONG,That’s weird.  Ms. Jessica has the same smell.
DONG-IK,He’s a little out there.
KI-TEK,"He scared me, the little punk. Does this mean we all have to use different soaps?"
KI-WOO,Maybe we should all wash our clothes with different detergent. Different fabric softeners too.
CHUNG-SOOK,You mean I have to wash all of your clothes separately?  Fuck no.
KI-JUNG,It won’t work.  It’s the basement smell.
KI-JUNG,The smell won’t go away unless we leave this place.
KI-TEK,Forget about that.  This is a good problem to have.  Think about our lives before.  It’s a dog-eat-dog world out there.  Hundreds of college graduates compete for a security guard job for Chrissake. Not us. We are all gainfully employed.
KI-WOO,"You’re right, Father.  Cheers!"
KI-TEK,"Sure we may not be getting six- figure salaries, but it’s no small amount if you combine our wages. The Parks are investing a great part of their fortune in our family.  So let us give thanks to Mr. Park, our generous employer. A great man.  And how can I forget Min-Hyuk!  How lucky that our son is friends with such a thoughtful young man.  It’s all because of him that--  FUCK!  Do they always have to ruin the moment?"
KI-WOO,That mother--
KI-JUNG,"Oh, no.  Here comes the rage machine."
CHUNG-SOOK,Why’s he acting tough all of a sudden?  Is he trying to kill someone?
DA-SONG,"The sky is mostly clear.  Some clouds visible, but no rain clouds.  Over."
DONG-IK,"Copy that.  I’m here in the kitchen, and Da-Hae has been infected with a serious case of ‘duck lips.’  If she keeps pouting like that she might actually turn into a duck!  She looks pissed, over."
YON-KYO,What’s with the face?  Let’s all try to have a good time.
DA-HAE,Can’t I just stay home and study with Kevin?
YON-KYO,"I know you hate camping, but it’s Da-Song’s birthday.  And you’re his sister.  Come on.  It won’t be so bad.  We’ll build a fire.  Sing happy birthday at midnight.  Blow out candles under the stars. It’ll be wonderful."
YON-KYO,"I’m sure you know all of their names by now. Berry, Junie, Foofoo."
CHUNG-SOOK,Of course.  Berry and Junie only eat Natural Balance Organic.
YON-KYO,Yes.  And Foofoo also needs this -- Kamaboko.  Japanese crab cake.
YON-KYO,And don’t hold the leash too short when you’re walking Junie.  He needs to burn off that energy. It’s easy if you think of him as the canine version of Da-Song.
CHUNG-SOOK,Don’t worry!
CHUNG-SOOK,What are you doing out there? Come inside.
KI-WOO,You should try it.  It’s nice to be able to see the sky from your own home.
KI-WOO,"Water, Mom?"
CHUNG-SOOK,Sure.
KI-WOO,You want a water?
KI-JUNG,"Read my mind.  Thanks, brodie."
KI-TEK,This is classy.  Sipping whiskey on a rainy day.  Enjoying the view.
CHUNG-SOOK,What the hell are you doing?  Why are you mixing all the booze?
KI-TEK,This way Mr. Park won’t notice. It’ll be too obvious if we drink from only one bottle.
CHUNG-SOOK,Nice to see you use that brain for once.
KI-JUNG,"But you always get shitfaced when you mix your drinks, Dad."
KI-TEK,"Ki-Jung, that’s no way to talk to your father.  “Shitfaced.”  No. Not you too."
KI-WOO,"Let me pour you a shot, Father."
KI-WOO,It’s probably raining at the campsite too.  They must be having a magical time.  Da-Hae and her family.  Raindrops pattering the tent.  Playing the guitar...
CHUNG-SOOK,By the way.  What’s that yellow notebook you’ve been carrying?
KI-WOO,This?
KI-WOO,Da-Hae’s diary.
KI-JUNG,"Oh, my God.  Why are you reading that?"
KI-WOO,I just want to understand her on a deeper level.
KI-JUNG,Disgusting.  You two going out or something?
KI-WOO,It’s serious.  She likes me too. I’m going to officially ask her out when she goes to college.  For real.
KI-TEK,That’s my boy!  That means this is your future wife’s house!  The Parks will be your in-laws!
KI-WOO,I guess that’s true.
CHUNG-SOOK,You mean I’m fucking washing dishes for my future in-laws?
KI-TEK,Hilarious!  You’re washing your future in-law’s tighty-whities! Your daughter-in-law’s school socks!
CHUNG-SOOK,I like that girl.  She’s nice. Pretty.  But not full of herself.
KI-WOO,"Well, as long as we’re getting ahead of ourselves -- If you think about it, nowadays people barely see their in-laws anyway.  How many times do you think families see each other after their kids get married?"
KI-JUNG,Crazy fuck.
KI-WOO,You hear about people hiring actors to stand in for their parents at weddings.  We’ll do the same thing.  A lot of TV extras do that kind of work.
KI-WOO,She did too.  Got paid to be one of the bride’s guests.  She went to a bunch of weddings last year.
KI-JUNG,I even caught a bouquet once. First time I ever saw the bitch. They pay ten bucks extra for the bouquet.
CHUNG-SOOK,That’s how you became such a good actress!
KI-TEK,"Sure the acting was good, but I was surprised that the family was so easy to trick."
CHUNG-SOOK,Especially the missus.  Not the sharpest knife in the drawer.  I guess we should be thankful for that--
KI-TEK,"Yes, she’s so innocent.  And kind. A rich person who’s also kindhearted."
CHUNG-SOOK,Not “also kindhearted.”  She’s kindhearted because she’s rich. You get it?
CHUNG-SOOK,"If I had all this, my heart would be overflowing with kindness!"
KI-TEK,That’s true.  Your mother has a point.  Rich people are more naive.  They don’t have a bitter bone in them.  And the kids are happier.  No wiseasses.
CHUNG-SOOK,It’s the money!  Money cures all the little wiseasses!
KI-TEK,Ki-Woo.  That guy.  What was his name?  Yun?  The old driver.
KI-WOO,Yes.  Mr. Yun.
KI-TEK,"He’s probably doing fine, right? I’m sure he got a new job."
KI-WOO,Of course.  He’s young.  Healthy. Plenty of opportunities.
KI-TEK,"Yeah, I’m sure he got an even better job."
KI-JUNG,SHUT THE FUCK UP!
KI-WOO,What the hell’s wrong with you?
KI-JUNG,Fuck rich people!  Just worry about your own goddamn family!
KI-JUNG,"Dad, please.  Stop worrying about other people.  Look at me.  Us. Your son and daughter.  We’re right here!"
KI-TEK,Did you see that!  Right on cue!
KI-WOO,"“Dad, we’re right here!”  POW! Thunder and lightning!  Awesome."
KI-WOO,"Come on now, Jessica.  Let’s drink.  Cheers!"
KI-WOO,"You know, Ki-Jung, when I saw you upstairs in the bathroom--  You looked so--"
KI-JUNG,What?  I looked so what?
KI-WOO,You just looked so natural in that bathtub.  This house.  It suits you.  You’re not like us.
KI-JUNG,Fuck off.
KI-WOO,"It’s true, Dad.  She was in the tub watching TV, taking a fancy bubble bath, and it just felt like she belonged here."
KI-TEK,Is that right?
KI-WOO,"Imagine for a second that this is our house.  Let’s say we live here.  Which room would you like to have?  Out of all the beautiful rooms designed by the great Namgoong Hyunja, which one would you want to be yours?"
KI-JUNG,I don’t know.  Buy me the fucking house first and I’ll think about it.
KI-TEK,"We’re ‘living’ here right now, aren’t we?  We’re here in the living room, drinking and having a good time, just like we would if this was our place."
KI-WOO,That’s true.  We ARE currently living here.  For all intents and purposes.
KI-TEK,This IS our house right now. Nice and cozy.
CHUNG-SOOK,"You’re cozy, huh?  That’s real nice.  What if Park comes back right now? He would skitter away like a little cockroach."
CHUNG-SOOK,"You kids know what I’m talking about, right?  Our apartment.  How when we turn on the kitchen lights, the roaches all run away and disappear under the cabinets. He would be exactly like that!"
KI-TEK,Fucking bitch.  You’ve gone too far this time.
KI-TEK,What?  I’m a cockroach?
KI-TEK,I got you!  I totally got you!
KI-TEK,"How was that, Spielberg?  Pretty realistic right?  You like my acting now?"
KI-WOO,"Wow, Dad!  You totally got me."
KI-JUNG,"Shit.  You’re going to clean this up, right?"
CHUNG-SOOK,I didn’t believe him for one second.
KI-WOO,Really?  I thought he was really going to kill you.
CHUNG-SOOK,He could never do that.  Your father hasn’t a single backbone in his body.  The epitome of a spineless mo--
KI-WOO,Who could it be at this time?
KI-TEK,What do you think it is?
CHUNG-SOOK,What the--
KI-WOO,Why is she here?
CHUNG-SOOK,"It’s her, right?  The old housekeeper."
KI-JUNG,Why do you think she’s here?
KI-TEK,What’s she doing?  Why doesn’t she just leave?
KI-JUNG,It’s so loud.  She could go on all night--
CHUNG-SOOK,Hold on.  I’m supposed to be here. I can answer.
CHUNG-SOOK,Who is it?
MUN-KWANG,"Hi, how are you?  I’m--  Mrs. Park isn’t in, right?"
MUN-KWANG,"I used to work here.  For ma--ny many years.  The monitor you’re looking at.  There’s a picture above it, right?  Berry, Junie, Foofoo -- from left to right."
CHUNG-SOOK,"That’s all fine, but how can I help you?  It’s very late."
MUN-KWANG,"You’re my replacement, aren’t you!"
MUN-KWANG,"I’m so sorry to bother you at this hour.  There’s something in the basement that I left behind, and I was wondering if I could pick it up.  I was fired without any notice so I didn’t have time to gather all my things."
KI-WOO,This wasn’t in our plan.
MUN-KWANG,I’m sorry for the intrusion. Thank you so much for letting me in.
MUN-KWANG,The faucet drips if you turn it that way.
CHUNG-SOOK,The faucet’s fine.  What do you need to pick up?
MUN-KWANG,Would you like to come down with me?
CHUNG-SOOK,No thanks.  Just hurry up and get what you need.
MUN-KWANG,Can you give me a hand?  Help me push!
CHUNG-SOOK,Huh?
MUN-KWANG,He’s going to die!  Please!
CHUNG-SOOK,What’s going on--
MUN-KWANG,Just help me first!
CHUNG-SOOK,Wait.  Maybe this is the problem.
MUN-KWANG,Babe!  Babe!
MUN-KWANG,Kun-Sae!
KUN-SAE,Stop yelling.  I’m okay...
MUN-KWANG,"No, you’re not.  You’re not okay! Why are you in the dark?  Why did you turn off the lights?"
KUN-SAE,We have to conserve energy.  It all comes out of Mr. Park’s pocket.
MUN-KWANG,It’s fine.  We’re okay.
MUN-KWANG,She’s a friend.  She helped me get in here.  It was the damn wires. They were stuck under the cabinet.
KUN-SAE,No wonder. I tried everything but I couldn’t get it to open.  I couldn’t go up to the kitchen.
MUN-KWANG,"How many days have you gone without food?  I’m so sorry, babe!"
CHUNG-SOOK,What are you people up to?  Why are you--
MUN-KWANG,"I know how this looks.  You must think we’re crazy.  But please, Chung-Sook.  Have some pity.  Us domestic workers, we’re sisters--"
CHUNG-SOOK,How the hell do you know my name?
MUN-KWANG,Da-Song and I still text from time to time.  I came here because I knew the family would be on a camping trip.  I wanted to talk to you alone.
MUN-KWANG,"Don’t worry, sis.  No one knows I’m here."
MUN-KWANG,"I cut the wires on the surveillance camera on my way in. That’s good, right?  Huh, big sis?"
CHUNG-SOOK,Wait.  Hold on.  Aren’t you older than me?
MUN-KWANG,I was born in 74.  Year of the tiger.  My name is Mun-Kwang.
MUN-KWANG,This is my husband Oh Kun-Sae.
CHUNG-SOOK,"So the whole time you were working here, you were smuggling food down from the kitchen?"
MUN-KWANG,No!  Everything he ate came from my pocket.  From the money I made here.  I never stole anything!
CHUNG-SOOK,Sure.  And how long has he been down here?  Your husband.
MUN-KWANG,Let’s see--  About four years?
CHUNG-SOOK,You gotta be kidding me.
KUN-SAE,"Four years, three months, and seventeen days to be exact!"
MUN-KWANG,That’s right.  It’s already June. He started living here after Mr. Namgoong moved out four years ago. Before Da-Song’s family moved in.
MUN-KWANG,"A lot of these rich people, they build bunkers and secret rooms in their homes.  You know, in case the North Koreans invade, or in case creditors come knocking on their doors.  Maybe Mr. Namgoong felt embarrassed about building such a room.  He didn’t mention it to the Parks when he sold the house."
CHUNG-SOOK,Huh.
MUN-KWANG,Nobody in the house knew about the room.  Except me.
CHUNG-SOOK,"Some balls you got.  Well, now I know too!  And I know what I’m going to do!"
CHUNG-SOOK,Call the fucking cops.
MUN-KWANG,"No!  Please sis! We’re all in the same boat, aren’t we?  We all need a little help to get by."
CHUNG-SOOK,"I’m not your fucking sister, bitch.  And I don’t need nobody’s help."
MUN-KWANG,"Well, I do!  I don’t have a house. I don’t have money.  All I have is a mountain of debt."
CHUNG-SOOK,What do you want me to do about it?
MUN-KWANG,"He’s been down here for four years, and the loan sharks still won’t let go.  They’re obsessed. They say they’re going to kill him!"
CHUNG-SOOK,You borrowed from loan sharks?
KUN-SAE,It’s all my fault. I started a cake shop -- Taiwanese Castella -- and it completely bankrupted us.
MUN-KWANG,"Please, take this."
CHUNG-SOOK,What is this?
MUN-KWANG,"It’s not much, I know.  But I can send you money every month.  All I ask is that you come down here every other day and leave him something to eat.  Actually no. Once a week is fine.  There’s a little fridge down here so--"
CHUNG-SOOK,Are you crazy?  You people are unbelievable--  Get away from me.
CHUNG-SOOK,I’m going to call the cops.
MUN-KWANG,What the hell?
KUN-SAE,"Honey, who are all these people?"
MUN-KWANG,Ms. Jessica?  Mr. Kim...  What’s everyone doing down here?
KI-WOO,"Ow!  Dad, my foot!"
MUN-KWANG,Now I get it. I knew something wasn’t right--
KI-WOO,"Ow!  Dad, my foot!"
MUN-KWANG,Now I get it.  You’re all a family.  A family that scams people together.
KI-WOO,It’s not like that--
MUN-KWANG,I knew something was off when Yun was fired for no reason.  You despicable--
CHUNG-SOOK,"Listen, sis--"
MUN-KWANG,"I’m not your sister, you life- ruining bitch."
MUN-KWANG,Why don’t I send this little video to Mrs. Park right now?
KI-TEK,There’s probably no reception down here.
KI-JUNG,Actually it’s pretty good.
KI-TEK,Fuck.
KI-WOO,"Please.   We really need these jobs, and we went through a lot to get them.  We’re not scam artists. We’re--"
MUN-KWANG,Shut up!  I don’t give a shit!  I don’t care if we all go to prison. I’ll fucking end everything right here!
KI-TEK,SHUT UP!!!!
KI-TEK,"Are you crazy, lady!"
KI-TEK,Imagine how upset the Parks would be if they saw the video. They are nice people!  And they’ve shown nothing but kindness!  Why would you do that to them!
MUN-KWANG,What the--
KI-TEK,Erase it.  Now.  If you erase it-- Then we can talk.  Then I will consider your demands--
MUN-KWANG,What’s wrong with your husband?
CHUNG-SOOK,I apologize on his behalf.  Now let’s all calm down--
MUN-KWANG,Back off!  Or I’m going to hit send!
MUN-KWANG,Let’s get you upstairs.  You need some fresh air.
KUN-SAE,Sounds good.
MUN-KWANG,"All of you go upstairs and stay in one place.  If you move one inch out of my sight, I’m hitting send!"
KUN-SAE,It’s funny.  Your phone.  It’s like a nuclear button.
MUN-KWANG,What are you talking about?
KUN-SAE,They all hide their tails when you say you’ll press the button. You’re like North Korea.  The phone is Kim Jong-Un’s nuke!
MUN-KWANG,"Upon seeing the atrocious acts committed by the family of depraved bandits on mobile camera, our Dear Leader Kim Jong-Un determined to deliver fiery justice--"
KUN-SAE,I missed your impressions.
MUN-KWANG,"Ignoring the cowardly ruling of the United Nations Security Council, our Dear Leader announced that he would execute the family of delinquents by firing squad."
KUN-SAE,"No one does commie impressions better than you.  I love you, babe."
MUN-KWANG,What are you looking at!  Keep your heads down!
MUN-KWANG,Scumbags.  Look at this debauchery. This is how you treat the sublime living room created by the great Namgoong Hyunja?
KUN-SAE,"A great living room it is... Remember, honey?  How we would sit here when the weather was nice, looking out at the garden.  So enchanting."
MUN-KWANG,"It was.  Park would be at work. The kids at school.  Yon-Kyo would go out shopping, and the house would be so quiet.  You would come up, and we would have tea together."
KUN-SAE,Yes.  Royal Milk Tea.
MUN-KWANG,"We would enjoy the view, listening to Rachmaninoff on the bluetooth speaker--"
MUN-KWANG,AAAAH!!
CHUNG-SOOK,Hel--lo?
YON-KYO,"You’re there!  You know how to make japaguri, right?  Spicy jajang udon?"
CHUNG-SOOK,Japaguri?
YON-KYO,"It’s Da-Song’s favorite.  If you start cooking now, it’ll be ready by the time we get there.  There’s some Prime flank steak in the fridge so you should put that in too."
YON-KYO,"It was complete hell.  The stream at the campsite flooded and we had to pack up our tents, but Da-Song just refused to leave.  He was crying and yelling-- We barely got him in the car, and now we’re on our way.  I’m counting on the japaguri!  It has to be ready!"
CHUNG-SOOK,So--  You’re almost here?
YON-KYO,"Eight minutes, according to navigation."
CHUNG-SOOK,I see...  Eight minutes.
YON-KYO,You should start now.  You’re the best!
CHUNG-SOOK,What the hell is a japaguri?
KI-JUNG,Look it up.  The recipe’s online.
KI-JUNG,What do we do?
KI-WOO,I don’t know...  This wasn’t part of the plan.
KUN-SAE,Ow!
KI-TEK,Move!  Hurry!
KUN-SAE,You don’t have to do this.  Let’s all sit down and talk.
KI-TEK,I’ll take care of them.  You go and help Ki-Jung.
KI-WOO,Okay.
YON-KYO,"Da-Song!  Look what Chung-Sook made!  It’s japaguri, your favorite!"
YON-KYO,This is ridiculous.  You should eat this.
CHUNG-SOOK,"Oh, thank you..."
YON-KYO,"Wait.  No.  I’ll give it to Dong- Ik.  You put the steak in, right?"
KI-TEK,What the hell are you doing?
KUN-SAE,Mr. Park is home.  This is my welcome home ritual.
KUN-SAE,What are you staring at?  I do this everyday.
YON-KYO,"Babe, have some japaguri.  I put some steak in."
DONG-IK,No thanks.  I’m going up to take a shower.
KUN-SAE,"Welcome back, what a hard day you must have had at work / Welcome back, Mr. Park we love you so much"
YON-KYO,That sensor is all bonkers.
YON-KYO,I guess there are still some things you need to learn about us. You think we’re weird right? We go out of our way to indulge Da-Song.  Treat him like some kind of crown prince.
CHUNG-SOOK,Not at all--
YON-KYO,"You have to understand.  Da-Song needs special care.  He’s...  not well.  We’ve been helping him with trauma therapy and art therapy. You see, he went through a traumatic event when he was little."
CHUNG-SOOK,What kind of--
YON-KYO,Do you believe in ghosts?
CHUNG-SOOK,Ghosts?
YON-KYO,"When Da-Song was in first grade, he saw a ghost."
YON-KYO,"That year we threw him a big birthday party at home.  At night, when we were all asleep, Da-Song snuck back down to the kitchen because he couldn’t stop thinking about the cake.  You see, the fresh cream on that cake was just divine."
CHUNG-SOOK,Right.
YON-KYO,"He was crouched over there in front of the refrigerator, eating cake with his fingers when --"
YON-KYO,He saw something.  Over there.  In the living room window.  A dark figure--
CHUNG-SOOK,In the garden?
YON-KYO,"No, in the kitchen."
YON-KYO,See?  You can see the kitchen reflected in the window.
CHUNG-SOOK,My goodness.
YON-KYO,He saw a dark figure looking over his shoulders.  A ghost.
YON-KYO,"I heard a scream and rushed down the stairs. When I found him, his eyes were rolled back, and he was foaming at the mouth, shaking uncontrollably --"
CHUNG-SOOK,Oh my gosh.
YON-KYO,"Have you seen a child going through a seizure?  It’s awful. If you don’t perform first aid in the first fifteen minutes, it’s over.  You have to take him to the hospital as soon as you can."
YON-KYO,"Dong-Ik was away on a business trip, and I was all by myself. Anyway, after that horrible experience, we’ve tried to go away for his birthday every year.  Last year we went to my parents’ house. This year, camping--"
YON-KYO,Now it’s all gone to crap.
CHUNG-SOOK,I see.
YON-KYO,"Dong-Ik doesn’t take it seriously. Growing pains, he says.  And he says living in a haunted house actually brings good fortune. Good for business or something. You know what though?  Business has been very good these past few years.  It’s funny--"
KI-TEK,God...  I can’t believe you lived here for so long.  I guess you had no choice...
KUN-SAE,Plenty of people live underground. More if you count semi-underground apartments!
KI-TEK,"So what was your plan?  You didn’t even have one, did you?"
KUN-SAE,I like it here.  It almost feels like I grew up here.  This might as well be my official address.
KUN-SAE,Please.  You have to let me stay here.
KUN-SAE,Please.  Talk to my wife.  We don’t have to fight. Where did she go?  She didn’t mean what she said.  The woman really has a heart of gold.  She stood by me the whole time I was in here. Four long years--
DA-HAE,You’re unbelievable.
YON-KYO,What?
DA-HAE,You didn’t even ask me.  I like japaguri too.
YON-KYO,I just--
DA-HAE,"Da-Song didn’t want it so you offered it to Chung-Sook.  Then you gave it to Dad.  Then instead of asking me, you decided to eat it all by yourself.  What, I didn’t cross your mind?"
CHUNG-SOOK,Da-Song!  Slow down!
YON-KYO,Da-Song!  Are you crazy!
DONG-IK,Da-Song Park! I can’t believe this.
DA-HAE,What the fuck is going on here?
YON-KYO,You should go sleep in the room. We’ll stay here with Da-Song.
DONG-IK,You too.  Stop looking at your phone and go to your room.
DONG-IK,"Dad to Da-Song, Dad to Da-Song. Currently standing by in the living room.  I’ll be here all night so call me if there’s an emergency."
DA-SONG,Copy that.  Over and out.
DONG-IK,"This is incredible.  You don’t think the teepee will leak, do you?"
YON-KYO,I bought it directly from an American vendor.  I think it should be okay.
DONG-IK,"Your son is quite unpredictable. Never easy, I’ll say."
YON-KYO,He’s been getting better...  Look. Signing him up for the Cub Scouts definitely paid off.  See how fast he set up that tent.
DONG-IK,Let’s just sleep here on the sofa tonight.  We’ll be able to see the tent from here.
YON-KYO,That sounds good.  That way we can keep an eye on Da-Song.
DONG-IK,Hold on. I know that smell.
YON-KYO,What?
DONG-IK,This is Mr. Kim’s smell.
YON-KYO,Mr. Kim?  Are you sure? I don’t know what you’re talking about.
DONG-IK,I guess you don’t know.  I sit behind him every day so I know the smell.
YON-KYO,Like poor people smell?
DONG-IK,No.  It’s not that strong.  It’s more like a subtle aroma that seeps into the air--
YON-KYO,Like old people smell?
DONG-IK,"No, no.  How should I put it-- Maybe the smell of an old radish pickle?  Or that smell when you’re washing a dirty rag?"
DONG-IK,I mean I like his driving.  And the man never crosses the line.
DONG-IK,"Sometimes he teeters very close, but he never actually crosses it. That’s all great.  But that smell. It definitely crosses the line. It just creeps into the backseat and surrounds you--"
YON-KYO,You think that’s what Da-Song was talking about?
DONG-IK,It’s hard to explain.  I smell it when I ride the subway sometimes.
YON-KYO,I haven’t ridden the subway in forever.
DONG-IK,There’s this unique smell that subway commuters have--
YON-KYO,What are you doing?
DONG-IK,"It feels like we’re in the backseat of a car, doesn’t it?"
YON-KYO,Clockwise.
DONG-IK,Do you have a pair of really cheap panties?
YON-KYO,Cheap panties?
DONG-IK,Those panties that Yun left behind.  Something like that. Real cheap and tacky.
YON-KYO,"No, I don’t have--  something so crude."
DONG-IK,"I must be a pervert.  I get hard thinking about those cheap, trashy pair of underpants."
YON-KYO,Where would I find something so-- horrendous. Down.
DA-SONG,"Mayday!  Mayday!  Dad, come in!"
DONG-IK,What is it?
YON-KYO,Is that Da-Song ?  What’s going on?
DA-SONG,I can’t go to sleep.  Over.
DONG-IK,So come inside!  Let’s all go to sleep in our comfy beds.
DA-SONG,No!
KI-JUNG,So what did you do?
KI-TEK,What are you talking about?
KI-JUNG,The basement.
KI-TEK,I tied them up so they can’t come out.
KI-JUNG,What are we going to do?
KI-JUNG,What do we do now?  What’s the goddamn plan?
KI-WOO,What would Min-Hyuk do?
KI-JUNG,Min-Hyuk wouldn’t have gotten himself in this mess in the first place!
KI-TEK,Calm down.  Both of you.
KI-TEK,"We made it out of that house, didn’t we?"
KI-WOO,We did.
KI-TEK,No one else knows about what happened in the house.  Am I right?
KI-TEK,So as far as I’m concerned nothing happened in there.  Do you understand?
KI-TEK,I know what I’m doing.  Daddy has a plan.  So you two just erase everything that happened today from your memory.
KI-JUNG,Okay.
KI-TEK,Let’s go home and wash up.
KI-WOO,Ow!
KI-TEK,Were you shocked?  Don’t touch it! Don’t touch the windows!  Just get what you need!
KUN-SAE,Mmm-mmmm!
MUN-KWANG,Vomiting is a symptom of--
MUN-KWANG,It’s supposed to be a symptom of--
MUN-KWANG,Honey-- Chung-Sook.  She--  That bitch kicked me in the face--
KI-WOO,"Hey, Dad."
KI-TEK,Hey...
KI-WOO,So--
KI-WOO,Your plan.  What is it?
KI-TEK,What are you talking about?
KI-WOO,You said you had a plan.  What are we going to do about-- The basement.
KI-TEK,Do you want to know how you make a foolproof plan?
KI-WOO,How?
KI-TEK,Don’t plan at all.  Have no plan.
KI-TEK,"If you plan, something will always go wrong.  That’s life. Look around.  Do you think these people got up this morning and said “Tonight I’m going to sleep on a dirty floor with hundreds of strangers”?  But look where they are now.  Look where we are."
KI-TEK,"That’s why you should never plan. If you don’t have a plan, you can’t fail.  You can’t do anything wrong.  Doesn’t matter if you kill someone or commit fucking treason. Nothing fucking matters.  You understand?"
KI-WOO,"I’m sorry, Dad."
KI-TEK,For what?
KI-WOO,Everything.  I’m going to make it right.
KI-TEK,Stop talking nonsense. Why are you hugging that thing?
KI-WOO,This?
KI-WOO,It wants to be with me.
KI-WOO,It’s true.  It keeps following me.
KI-TEK,Get some sleep.
KI-WOO,I knew it was a sign when Min-Hyuk gave it to me.  A symbolic gift...
YON-KYO,Jessica!  Sorry to call you so early on a Sunday.  Are you free for lunch today?  We’re planning a surprise party for Da-Song.
KI-JUNG,You’re having a birthday party?
YON-KYO,Yes.  Da-Song would be so thrilled to see you there.
YON-KYO,"The food will be amazing.  Pasta, gratin, salmon steak...  You know I’m an excellent chef, right?  You have to come."
KI-JUNG,Sure...
YON-KYO,You have to be here by one o’clock at the latest.  And we’ll count today as a lesson. You know what I mean? See you very soon!
DA-HAE,"Hey, Mom.  The birthday party-- Should I invite Kevin?"
YON-KYO,What an excellent idea!  Why not? You call him.
DA-HAE,On it!
YON-KYO,"Sleep, sleep.  You had a long night.  You need some more rest."
DONG-IK,Thanks. Don’t you have to do the rounds?
YON-KYO,"Yep.  Wine shop, bakery, florist, grocery store--  I’m on top of it. I already called Mr. Kim and told him to come early.  I’m going to pay him extra for today."
DONG-IK,Perfect.
YON-KYO,I want you to go to the storage basement.  We should have about ten party tables in there.
CHUNG-SOOK,Okay...
YON-KYO,Let’s bring them all out.  Clean them so they’re bright and shiny. We’ll set them up in a semi-circle around Da-Song’s tent--
YON-KYO,"Crane Formation!  You know, right? The formation that General Yi Soon Shin famously used during the Battle of Hansan Island."
YON-KYO,"Think of Da-Song’s tent as a Japanese battleship.  We’ll surround it in a semi-circle, like the wings of a crane.  The barbecue grill will go next to the tent--"
YON-KYO,That sounds great.  Bring your husband too!  And please -- don’t bring any gifts.
YON-KYO,I just want you to come and enjoy the food!
YON-KYO,"Come.  You can take a break from cooking today. Yes, of course.  Daytime is the best time for vino! Well, we’d be so grateful if you could sing a song at the party."
YON-KYO,"No dress code.  It’s just a casual affair.  You can come in your pajamas if you want. And please, no gifts.  I just want you to come and enjoy.  That’ll be the best gift for us. You have a Mini Cooper, right? Great.  We can squeeze it in next to our car.  It’ll fit just fine."
DONG-IK,He’s still sleeping.
YON-KYO,"Did you see the sky today? Crystal clear.  Zero air pollution.  Rain washed it all away.  Of course camping was a major fail because of the rain, but we get to have a garden party instead, yay!  It was actually a blessing in disguise."
YON-KYO,I almost forgot.  Please please please don’t bring any presents. You have to promise.
DA-HAE,"You were somewhere else, weren’t you?"
KI-WOO,What?
DA-HAE,When we were kissing just now. You were somewhere else.  Right?
KI-WOO,No...
DA-HAE,Stop lying.  You’re still thinking about something else.
KI-WOO,They’re all so gorgeous.  Even though they had to come at the last minute.  So cool.  Laid back.
KI-WOO,Da-Hae.
DA-HAE,Yeah?
KI-WOO,Do I look like I belong here?
DA-HAE,What do you mean?
KI-WOO,Do I look like I belong in this house?
DA-HAE,Where are you going?
KI-WOO,I need to go downstairs.
DA-HAE,Stay.  Let’s hang out.
KI-WOO,I need to go down.
DA-HAE,Those people are boring.
DA-HAE,Just stay with me.
KI-WOO,Not there.  Further down.
DA-HAE,Whoa.  What is that thing?
DONG-IK,"I can’t believe we’re doing this. Look at us.  A couple of middle- aged men, wearing silly costumes--"
KI-TEK,It’s fine...
DONG-IK,"I’m really sorry, Mr. Kim.  Mrs. Park made me do this.  I didn’t have a choice. It’s really simple.  There’s going to be a cake ceremony, and Jessica, the art teacher, is going to bring out the cake.  She’s walking, walking, walking, she’s going to present the cake--   Then we appear from the trees swinging our axes, ambushing her!  Because, you know, we’re the bad guys."
KI-TEK,Sure.
DONG-IK,"At that moment, Da-Song, the good Indian, attacks us with his axe. A battle ensues, and Da-Song heroically saves Ms. Jessica and the cake!  Everybody applauds. You get the idea.  I know it’s ridiculous."
KI-TEK,I guess Mrs. Park enjoys throwing parties.
DONG-IK,I suppose she does.  She put a lot of effort into Da-Song’s birthday this year.
KI-TEK,How thoughtful of her.  And you too.
KI-TEK,"What can you do, I guess.  You love them, right?"
DONG-IK,"Mr. Kim, you’re technically working today, aren’t you?"
KI-TEK,"Yes, sir."
DONG-IK,Then just think of this as part of the job.
KI-TEK,Mr. Park.  I think you went over the line.
DONG-IK,What did you say?
KI-TEK,No.  I mean this.
KI-JUNG,Have you been down there?
CHUNG-SOOK,"No, I’ve been too busy."
